Date,FGIRX_return,MSCI_EAFE_return,SPBMI_return,EFAD_return,IMTM_return,VWO_return,MSCI_euro_return,MSCI_EAFE_val_return
2015-03-16,0.01243188030104525,0.009132964181135073,0.008364880652214524,0.013948750651262998,0,0.011666350785029422,0.014678091646591618,0.008895570374234829
2015-03-17,-0.0014986514887844749,-7.255002735186977e-4,-4.79677052238614e-4,2.662937823703082e-4,0.0022246579025870794,0.006283795968992312,-0.004278552065927421,2.567064575771383e-4
2015-03-18,0.010814910758194518,0.007564257690855669,0.0033414409618881535,0.0234252065085383,0.0011105312799566391,0.02548063674651191,0.007195790494894716,0.007731288432105465
2015-03-19,-0.008193677278320433,0.0032098813033680784,0.0053205262887523475,-0.012302157507230849,0,-0.017743146599396464,0.003569481116484141,0.003046552718017459
2015-03-20,0.009676294330532187,0.019420028660441346,0.015646784791146118,0.021366106651423245,-0.041932525800211895,0.012354987592466227,0.02422191248032668,0.02120258438225342
2015-03-23,-7.410152247193658e-4,0.007145467016384188,0.007772956508027562,0.0023174980806870416,0.08004270767353638,0.0029425964962408457,0.005409133189126614,0.008333753740443761
2015-03-24,-0.005947972926077405,2.8408044739691718e-5,0.004049987149960188,-0.005933178532530725,0,0.0039100734078432176,8.643983120890653e-4,4.7695845303863393e-4
2015-03-25,-0.01389168174204114,-4.098905218246074e-4,-0.0017350251938559325,-0.00492811262027848,-0.00213903824874917,-0.01920765749655029,-0.0038219345207712863,0.0014591054663419811
2015-03-26,-0.0026500867298291375,-0.013541490831547875,-0.008268941660752205,-0.008145408656621722,-0.01510276818575651,-0.005734936336528662,-0.014585003396932805,-0.012913116667069957
2015-03-27,3.790032404284993e-4,-0.0025248418028276376,-0.0018030557642418898,-0.0033609684426885167,-0.002103660418170339,0.0022480338055785865,-5.3883665179554896e-5,-0.005472573766231115
2015-03-30,0.010929108425332235,7.174533388383253e-4,-0.004655982607973286,-0.003425138421961904,0.0028280718818591843,0.020252605271702695,0.005362135245170485,-3.5900355518592164e-5
2015-03-31,-0.007902242587030983,-0.011738291530918765,-0.0036941820769449407,-0.00778951028169228,-0.013486663077540317,-7.338388401496587e-4,-0.015120892922786844,-0.012514287672972912
2015-04-01,-3.7785756647767954e-4,0.0013698206650474276,0.0010599735479939199,-0.005494426112726103,0,0.013367534573224038,0.004903315786046747,0.0018365446609367453
2015-04-02,0.0049010843610144406,0.009934424984898271,0.008479805597891854,0.013283936394418383,0,0.015333386368527435,0.00946097845835503,0.009679468053841234
2015-04-06,0.00599926808708684,0.010870128861314221,0.00990819943285004,0.015191544120163325,0,0.012052585789948722,0.01176651448322108,0.010609980526288254
2015-04-07,-3.7390166821849036e-4,0.002404018100541805,1.028016221340522e-4,0.00492673102170027,0,-0.002351811968848594,0.0028114688730420667,0.0032656242417647974
2015-04-08,0.0048498881698284535,-8.165383504890045e-4,0.002571230473318309,0.0025832616427918786,0.027508068162763966,0.020047314038001307,-0.006665060930383326,-0.0035031502684210736
2015-04-09,0.0059369374406603725,0.0010222831685560152,4.3497514816870364e-4,0.0012892357243927677,-0.003218311377845229,0.012841199006695447,3.074158177822639e-4,-2.765137804701112e-4
2015-04-10,0.006269612782371148,0.0029122836010220254,0.0019684119689742374,0.003908892343708725,0.0026468878823413533,-0.002052686364558909,0.004399863188488062,0.0017591215771384228
2015-04-13,-0.003683282181001779,-0.003647884277974356,-0.006068005022582312,-0.0010786575607366622,0,-0.0034304664467250667,-0.0034722768845227847,-0.0034204842024099236
2015-04-14,0.0029476808373423147,0.007959882662672335,0.010400702095846981,0.013525866710083712,0,0.0027453230981788757,0.007143644082672651,0.009432940044195703
2015-04-15,0.005503591216978965,-0.0026728652602985292,-0.002923798681445433,7.601419248555175e-4,0.0038505468229788065,0.0059225458530707265,-0.0019250526824103886,-0.0015761080135181516
2015-04-16,-0.0014646285762709432,0.004154360580086447,0.00862910774754333,0.0050530678513913685,-7.831334418817448e-4,0.009043719891942636,0.001127309783129249,0.0046558214961685
2015-04-17,-0.011053944333792032,-0.008542794154387856,-0.00405606270204828,-0.01772157744941394,-0.013625129863235053,-0.020694314400130143,-0.010802624262514549,-0.006859668098929461
2015-04-20,0.008485533455713234,9.367696998774377e-4,-0.0017547660047938507,0.0035081146369857485,0.005759554951038304,-0.0032220740968611494,0.006014548811507758,0.0017604624030944649
2015-04-21,-0.0025749141056823355,0.006988783428977463,0.001940697068869568,0.0035978910783454054,0,0.007807157730338687,0.0039309660877444585,0.0037809646123587726
2015-04-22,0.006607953560032076,-2.490966335120248e-4,-0.001177536409450397,0.0028232438818953653,0,0.011597605699070535,-0.0018988221841667041,-2.2176012129015987e-4
2015-04-23,0.0018277833973163737,0.0029725484662934676,0.0035704860370735503,0.005016300832848319,0.013901453347036519,0.00496169257686585,0.002714854025336777,0.004048425965144986
2015-04-24,0.0029175805859256165,0.008100770412491798,0.008729103801016436,0.0035317645632528816,0,0.004937106134147218,0.008659276881266997,0.008463166018467305
2015-04-27,-0.0029175805859256165,0.00837810153955676,0.007195213797958289,0.0022638672041774832,0.00585890921730936,0.004244460792387272,0.011533806315670247,0.008267090912802644
2015-04-28,0.00400951883986167,-0.0013452250015353329,0.0024778441524144768,-0.001760317338256101,-0.005151195104260431,0.0024490716360272557,-0.006172609836610832,3.2952673811692534e-4
2015-04-29,-0.0018204628763220931,-0.005982154943338536,-0.0033738572243393605,-0.003530008708468202,-0.004253817119799663,-0.010731133247791291,-0.007131355789751659,-0.0044270598894495805
2015-04-30,-0.009520430577834915,-0.008086494743723804,-0.008865627666180487,-0.0020228073148373937,0,-0.013350124132660124,0.0010834300354396476,-0.008211492189655445
2015-05-01,0.007696538042313517,-0.0028115009144524805,-0.0040744446734084505,0.0022248581313051297,-0.0031666069910061267,0.005905036329628466,-0.001374874963154582,-0.0029724307835490293
2015-05-04,0.0036443554118434918,2.2213818811422925e-4,0.0015915366786813934,-9.600799019371387e-4,-0.011144907402249604,0.004969538068280155,-8.161980334175922e-5,-9.405880278006151e-4
2015-05-05,-0.009870341691527784,-0.007136170275207299,-0.0018997511436751324,-0.010929070254409368,-0.0018033908980683577,-0.010419188373186561,-0.011982653484428951,-0.006992584867699492
2015-05-06,-0.004418232599971539,0.0058800483467669196,0.0025813235548231006,-0.0025589062069539814,0,-0.01329375555572021,0.008928788091107087,0.006890300906480462
2015-05-07,0.002211574804840133,-0.009476301998529557,-0.009932692575679525,-0.002051757580508351,0,-0.0013853846753479893,-0.008409678352631289,-0.010618446143270788
2015-05-08,0.013531052788030351,0.016986877578110793,0.009562389764743884,0.022843557057318886,0,0.015134432765291805,0.024127880828338277,0.018033172563315603
2015-05-11,-0.004003681344357357,-9.415262044383255e-4,-1.055659656312713e-4,-0.0030157852215095815,0,-0.00960444165046992,-0.0030384733006769693,-9.523714751349388e-4
2015-05-12,-0.002921842838364608,-0.001729478616715241,-0.002213990769215357,7.044837336511733e-4,0,-0.002761115358379751,-0.004618598324696244,-0.0015872178014308957
2015-05-13,0.0021921820982209184,0.008124981812980714,0.00763800855437502,0.008066453116648997,0,0.0025312635768357516,0.007236732987472294,0.007401689121019572
2015-05-14,0.00835908934875551,0.0033528941458147443,0.004742722115667064,0.01190487726095224,0.021075971367279678,0.009379000897790313,0.008618938634586293,0.0029819837989961684
2015-05-15,-0.00036191855598666223,0.003606409312341796,0.0049579191530053635,-0.0017273044987788921,0.0010598481638641744,0.010193791189133883,8.16175151966192e-4,0.0016219383124500553
2015-05-18,0.002169946562675218,-0.0014090520952221297,-0.004151944269299435,-7.412724151505401e-4,0.0028208763416412985,-0.009738498654910277,-0.002450526604088843,-0.0023077938495070782
2015-05-19,0,-0.005433004414125975,-0.006677183335478176,-0.005452231530558738,0,0.002273290362952096,-0.004712257700786537,-0.00670652226860291
2015-05-20,-0.001446168029450412,0.0011361182784934698,-9.610320409727535e-4,2.4842837130067963e-4,0,-0.001363349434494232,0.0020091509201147773,0.0016142885238075166
2015-05-21,0.0025293600668132576,0.005150254244242092,0.003982260283612149,0.011363734086325739,0.004917501920072009,-0.002960311918458025,0.005495886210261425,0.005569088521548693
2015-05-22,-0.0028912200440514013,-0.006773528130022299,-0.003903348325280831,-0.008386827856918355,-0.006326910162375299,0.0025054335793108784,-0.009305217634524077,-0.006685587208771437
2015-05-26,-0.011283068040190969,-0.015003570360806684,-0.010439431321968229,-0.017113602352703428,0,-0.014896528471576964,-0.022123598608778217,-0.01630870860015854
2015-05-27,0.010196738020515461,0.004845472693067343,-9.96749871275071e-4,0.006354943879923525,-0.010278346551066075,0.002536540072531235,0.011172450494508546,0.004220059005207943
2015-05-28,-0.0014503628621174158,-0.0011637006152929175,-0.0021748383184423403,5.506771341274863e-4,-0.0045704929339152045,-0.014148374872539282,-0.0011530131020460743,-0.0018338072092571878
2015-05-29,-0.009112510991998057,-0.007598296154284867,-0.003981683276959913,-0.006527715873266171,-0.007616037812189003,-0.01103947780916359,-0.01328523726152575,-0.006923475738229712
2015-06-01,3.66135833600012e-4,-0.004100584159067999,-0.002368698079266096,-0.005810297871607695,7.209805647567791e-4,-7.087773396690089e-4,-0.004776386432199686,-0.0052009131772141615
2015-06-02,0.0018285248863514347,0.006509496401468695,0.0023954675036002016,5.066109338365266e-4,0,0.0035389443564817213,0.010657734720857626,0.007748466912913088
2015-06-03,0.004374742588213909,0.00711283292838516,0.00536615865571477,0.006562315156050769,0.00868295059743529,-0.004958078920349163,0.010946042220289165,0.008190079059023248
2015-06-04,-0.008768781067901354,-0.007110206279933529,-0.00966582411920136,-0.01572037932218029,0,-0.014783268575160324,-0.006997496995475139,-0.008553570419236323
2015-06-05,0.0014668502544523676,-0.02004330947290356,-0.013287204395522778,-0.004354008671177301,-0.022471231200938302,-0.0048158291387117025,-0.024443714998606758,-0.019084606691163408
2015-06-08,-0.006986643478050336,-0.0011293788759250134,-0.0016566802682991266,2.566919043993643e-4,0,-4.8285853183482885e-4,-8.031840082693975e-4,-0.001791006856119104
2015-06-09,0.0018433184942892034,-0.0028118213813925763,0.003376271069086556,-0.002569425874032749,-0.007334136150684234,-0.0072709723227073475,-5.758123011050387e-4,-0.002645455335963831
2015-06-10,0.012081420974204171,0.018242495096448152,0.012203366858628328,0.01531819587310368,0.01928285191795709,0.014489458999019433,0.023223345634822756,0.01798754051251006
2015-06-11,0.0014545457109944593,0.0015110073562754067,7.029356418026822e-4,-7.604106309888614e-4,0.0036397093691542537,-0.004084041712639763,-6.157039889824745e-4,0.0010796617929544894
2015-06-12,-0.006196484197152685,-0.002567745401312216,-4.620851791319325e-4,-0.007891042601304132,-0.007365113804369994,2.4065471292011864e-4,-0.006296027246766478,-0.0032421516494141045
2015-06-15,-0.005132012824030419,-0.012097714541846827,-0.006271721805578778,-0.002815126583195049,-0.004940506997779259,-0.010159690678582578,-0.017614413198892898,-0.012037880012193192
2015-06-16,0.005132012824030419,0.0011968619786300039,0.0011513677022207958,-0.0017955372042672835,0,0.002185793166895156,0.004657039364788673,-1.8797765270583966e-4
2015-06-17,7.310307209502653e-4,-0.005268448025749883,-0.0024701750723785665,0.00358788181416525,-0.005477465054229302,0.006287783638945665,-0.004614987093809475,-0.004634177864536682
2015-06-18,0.008368213134164026,0.01124731037576332,0.01098312909769561,0.007899187260445029,0.010200489360205456,0.008880365784431632,0.01643839985718376,0.010783254217690441
2015-06-19,-0.0058139334222722105,8.081190632811541e-4,-0.0036945985810081794,-0.0017782297698243354,-0.002903813292711277,-0.00912145077365123,-0.0030954005083660974,4.251382187003827e-4
2015-06-22,0.007623888667511292,0.020914607232073834,0.011154883346371491,0.010118932531023361,0,0.012937339201470444,0.028470675728407002,0.02134795183373761
2015-06-23,0.0010844027811249823,-0.001596943868584333,-3.3448294975890747e-4,-0.0020660896017288266,0,0.009004824200498529,-0.007546943756731039,-0.0017996119701901847
2015-06-24,-0.007615667045635988,-0.0032010362471206477,-0.0031992712575892313,-0.017248335213396082,0,-0.0052034414426893605,-0.0034308143740249264,-0.00203964161051573
2015-06-25,-0.004743632408028997,-0.0017779047120418667,-0.0016785429332895063,0,0,-0.003563324914531929,-0.0022100874078621047,-0.002343230690833309
2015-06-26,-7.317965932145398e-4,-0.005924529809258949,-0.008146415228795334,-0.004887520983364979,0.007243747850348203,-0.018494582636164658,-0.0034971204894453933,-0.006143347229995655
2015-06-29,-0.021832504551761556,-0.023171153117445442,-0.016858174697148343,-0.014022483543563169,0,-0.022307580254623982,-0.02651736855484277,-0.024004025692221376
2015-06-30,0.00261532005254983,-0.006960953894449062,-6.187385394227363e-4,-0.011044077254142692,0,0.013297437831222059,-0.014201135303399504,-0.007341814309812733
2015-07-01,0.007064576826536051,0.00737696650584585,0.0048893860692889035,0.0031678749191494937,-0.02521599025477883,0,0.011182724333647087,0.0048683349009452925
2015-07-02,-0.0014830925691566854,1.9285904434074297e-4,3.845179400538967e-4,0.0021063989108220937,0.002956395353602481,0.0046369576111793265,-0.0037056222110845027,0.002295235244170968
2015-07-06,-0.005208419512404472,-0.019899817140942133,-0.010618518480205452,-0.012971750558704809,0,-0.028150006893337576,-0.020565160710624752,-0.021788604883409946
2015-07-07,0.0022355448952731116,-0.01511743959845191,-0.007341847856192629,-0.004834475817367956,-0.022464507178421744,-0.015394625796163908,-0.028589051838254775,-0.01661818347264088
2015-07-08,-0.01726773353458455,-4.703840859203723e-4,-0.004935903367481842,-0.013993325923681077,0,-0.037574079771388824,0.013013092262328385,-9.334281153723367e-4
2015-07-09,0.00415643900862106,0.013556506164001725,0.003904687700817533,0.017121070278337758,0,0.020128767956822724,0.019937189234793706,0.012418945017170557
2015-07-10,0.012739063007511042,0.019497740317091505,0.011362026702380845,0.02044828544558719,0,0.027818586362107656,0.03163674417026474,0.020465911973885476
2015-07-13,0.011843180397824504,0.005927498579538337,0.005623547898647274,0.004956264092298213,0,0.006272759245746329,0.004569532554053346,0.0063524589058054914
2015-07-14,0.005503591216978965,0.008008299660193785,0.006928666121588378,0.011101331373539747,0,0.0024981776045538417,0.004058146585265376,0.008447244299967238
2015-07-15,0,3.0560834133286363e-4,6.769607340810779e-4,-0.005651752485892558,0,-0.012300945558768372,-2.3649467593145346e-5,4.1797055605030664e-4
2015-07-16,0.008380409921010745,0.008207342192991796,0.005150065922839175,0.012090230871930618,0,0.011801794082188621,0.008624422450604463,0.00770398707803821
2015-07-17,0.0010879783682073985,-0.002357595267588941,-0.0012896876110080058,-2.557984959068449e-4,0,-2.497066546487403e-4,-0.004299970204977299,-0.002738578475359077
2015-07-20,-0.0014508889279123416,0.0020370562946716575,-1.35020185721757e-4,-0.0021250185102767993,0,-0.006261761380815578,0.003654979124537938,0.0013429388766157402
2015-07-21,-0.004000660000449852,5.475472581109031e-4,0.0017910255359048222,-0.0012052523187642272,0.045084917539432556,2.5127496677868066e-4,-0.003672640052384324,0.0010679070580623673
2015-07-22,-0.0032853104328420812,-0.011717868826628397,-0.00795146727157281,-0.009280808835212095,0,-0.013402704103525842,-0.010207038217604492,-0.011917427549319903
2015-07-23,-0.007339482488045945,0.002552351908412298,-5.87666059516323e-4,-0.0038926220165769188,0,-0.008436660037318244,0.002577856818189339,7.371794656672037e-4
2015-07-24,-0.011856381942411787,-0.008614431059177363,-0.00575710942931984,-0.016251969975916047,0,-0.014481815026442302,-0.010189720260039614,-0.009474214114582935
2015-07-27,-0.005606443390109739,-0.00765292795128758,-0.005360898793925983,0.002639193965783715,-0.02232525097279936,-0.022656396462677364,-0.009852711790418134,-0.006074885170509248
2015-07-28,0.010810879025980213,9.406213231715199e-4,0.0010574351174454932,0.012936494323514403,0.01399341490328787,0.009546612136742905,0.004643349616309855,5.156475498164781e-4
2015-07-29,0.008491909993253888,0.007202773820026209,0.008953661267113944,0.003273063202978932,0,0.009194941846133009,0.009646213194395514,0.008111311010734923
2015-07-30,3.67505977302951e-4,-0.0015979918050659236,-0.0057332962641449825,-0.002076869878449017,0,-0.006295980758068698,-0.0036041890598710324,0.0012766977547693514
2015-07-31,-0.0029444262326849824,0.011114066648483245,0.009591854482696505,0.0038905767673007574,0.0021801971241277585,0.008385793376274098,0.011318662465439111,0.010168278352377769
2015-08-03,-0.003322801654263685,-0.0012663953691909313,-0.0037102735342102733,-7.769779074937588e-4,0,-0.016577172355852543,8.699332120398751e-4,-0.0026429545597439486
2015-08-04,-0.0014804221526820704,-3.3509913307661066e-4,0.004527099826479031,0.005167996198719216,3.629105597049431e-4,0.0031788636040634977,-0.002967985283146568,-7.238231992436894e-4
2015-08-05,0.0011105312799566391,9.368235976463524e-4,-0.0027803106185864124,0.0023169015980730734,0.00723072577761652,0.0010572826924271084,0.004646532197820186,0.0017875793147794639
2015-08-06,-0.006309168959112821,-0.0017188030368409102,-0.003994063502712919,-0.010598496656599288,-0.0054180734777800055,-0.007158879838182308,-0.003614736188398915,-8.915107255793586e-4
2015-08-07,-0.0037299930651450985,-0.0035422811944805233,-0.003035060930367095,-7.799038380502665e-4,0,-0.0010649894085008604,-0.006355909511828628,-0.002524447719437717
2015-08-10,0.013731854551247036,0.008126815530219211,0.0052776430087764226,0.010091921463668996,0,0.016904760500986882,0.010519698892477614,0.008140994621453679
2015-08-11,-0.011492211957742526,-0.009803767374365613,-0.011841697109796101,-0.016615101632584395,-0.007014803202649134,-0.021711178170364942,-0.010126113142356452,-0.009868802760249373
2015-08-12,-0.0014925002492072181,-0.012317762077618255,-0.004322522354380354,7.850059177814117e-4,-0.014585926426121887,-0.015646448139751357,-0.014551891665859351,-0.01022716725304118
2015-08-13,-0.0011209042623097076,0.0015741873453292143,0.0012305183406784437,-0.0028814951552686985,0.005904076190944796,-0.001905021719276423,0.00344839381604789,-0.0012440802853248556
2015-08-14,0.002986191095517121,-0.0025156536263306606,6.979865799561225e-4,0.007057930411203284,0,0.0029920055367229637,-0.0031459573858789724,-0.0040440496251532565
2015-08-17,0.0033488403389947408,-3.8024104567213612e-6,-0.0029227940429450427,-0.004699747676606858,0,-0.010648564784459413,-7.320533818369057e-4,2.990108617586529e-4
2015-08-18,-0.002976192673046274,-0.0031141351513257476,-0.002726480076956861,-0.0034079728434774914,0,-0.011595988899817833,-0.0018537033931451674,-0.003278315552679878
2015-08-19,-0.009358106848552428,-0.013097534306153236,-0.006984816238629676,-0.006586770931140684,0,-0.013700703996684993,-0.016211020305645363,-0.01284389919240514
2015-08-20,-0.022054125794368495,-0.00894605980573182,-0.007268910360373582,-0.015987603628405456,0,-0.015319448533513746,-0.007503274956306427,-0.00828281493687033
2015-08-21,-0.030447316807593605,-0.021707874620878087,-0.015291673627070068,-0.025297174162029812,0,-0.03254206335209453,-0.022961650391865263,-0.022263368335504907
2015-08-24,-0.040855065816212566,-0.03465507258336409,-0.03537892067650539,-0.028784969474634714,-0.10626023350307356,-0.05057859199319337,-0.03230773118385066,-0.039528518657163225
2015-08-25,-0.014556214592425842,0.010251875643275454,0.010291658145575866,0.01798306399003069,0.04010160256017281,0.013576327006705302,0.026439248267084103,0.009682259905750001
2015-08-26,0.0353945992889968,-0.004753158297613247,-0.004430099039019808,-0.013739232348579655,0.009000217102952401,0.034044469234175256,-0.018823812013665453,-0.00460303087573255
2015-08-27,0.02555033149449848,0.014523282066714494,0.0150051522958492,0.02122990407773706,0.013926762540635185,0.039494129807062794,0.017864763316391752,0.016964937306136463
2015-08-28,0.002362166406205013,0.009605221121238294,0.0029658213329213368,0.009052298178552576,-0.007403519588261354,-0.014628053752475445,0.0036140078795892094,0.01160334693571663
2015-08-31,-0.006311658033925749,-0.006330649849387804,-0.006897155440091396,-0.010435205308322981,0,-0.0020245848701638813,-0.0029106155815092905,-0.006668227895533008
2015-09-01,-0.031761463755977104,-0.024599270416931773,-0.016060328930503687,-0.02437445258915316,0,-0.03986950606814643,-0.023477230270147587,-0.025551070202968873
2015-09-02,0.016207770033926483,-0.002782686746801488,-0.0023767688782090346,0.009034618200816968,0,0.014952432133737315,-3.9265216912554024e-5,-0.0035829340391542175
2015-09-03,0.002408752670068459,0.008341955793557787,0.00579202611564078,0.002245873985951885,-0.015916658401394557,0.004442507001960028,0.011419846063728478,0.008386976593010687
2015-09-04,-0.015353917785791982,-0.01951488405316848,-0.014039950937116075,-0.016683548282907523,-0.021061775963366447,-0.031824991928746105,-0.024283305779126962,-0.020324531938024748
2015-09-08,0.022943249200095384,0.012053068381728593,0.013820225938344421,0.02227643191112394,0,0.0330063564905152,0.022832969811029002,0.015108516521511461
2015-09-09,-0.01483286394602823,0.022916417803607203,0.01330059086331481,0.009712800097658292,0,-0.0056238715637291214,0.011787576098942765,0.023641945678435583
2015-09-10,0.004432850208003991,-0.011836851545796279,-0.009447154586343487,0.002895555360431956,0,0.007393202606257532,-0.007804202687153428,-0.01400780264250212
2015-09-11,0.0016070312496894168,-0.0031659885012391698,-0.0022330824942908833,-0.005107278683922356,0,0.0038230013305549093,-0.004456482362049208,-0.0033456039077917055
2015-09-14,-0.00563608577282082,-0.0041327121286203194,9.360463792873475e-4,-0.005272719306117057,0.015145805364956022,0,-0.005473197014473463,-0.0048954950223638605
2015-09-15,0.014429068261155642,0.0021939748942090276,-0.0011453045294356201,0.006931956412446816,0,0.010220501004763793,0.0066264128648851894,0.00200312496835231
2015-09-16,0.009899111122713578,0.01570366247471444,0.015578096077799586,0.01317611759902837,0.01838222140503376,0.022976398783379093,0.017407818460799085,0.01479964863210359
2015-09-17,-0.005531385212125262,0.0020355894053176726,1.46021319372025e-4,8.178547657440305e-4,0.005074600752171143,0,-2.1000983305086152e-4,0.0011978896681874573
2015-09-18,-0.019200589856616546,-0.010454154979766983,9.63605959753977e-4,-0.010408228575387923,-0.018327633660750298,-0.024721005241355343,-0.01348804460273012,-0.012856724177809475
2015-09-21,0.006039881457693408,-0.008782526671199165,-0.00854784528731578,-0.009683268224615293,-0.002758622439079428,0.0023255243038620144,-0.00773884891846599,-0.010359798887952465
2015-09-22,-0.013336225136200142,-0.02420984947186433,-0.0140608987289923,-0.023857513810450648,0,-0.01964581612604821,-0.03767281834582015,-0.024587009590359088
2015-09-23,-0.004485267549676486,-0.0024331044454140027,-0.005008864843981442,-0.005768098000395572,-0.021137417495612265,-0.015217420764987555,0.0018682076378331303,-0.0028419593686690447
2015-09-24,-0.004505352695614029,-0.00911531417267053,-7.223032230481152e-4,0,-0.00931365325949196,-0.0018055075895646588,-0.008947727347460521,-0.009311711203181972
