"","Date","type","Holding_Period_Return"
"111",2015-01-08,"Benchmark",-0.0289055659787368
"112",2015-01-09,"Composite",0.106191581826142
"113",2015-01-09,"Fund",-0.00936800548925221
"114",2015-01-09,"Benchmark",-0.0278674171357097
"115",2015-01-12,"Composite",0.111763590816206
"116",2015-01-12,"Fund",-0.00936800548925221
"117",2015-01-12,"Benchmark",-0.0288055034396499
"118",2015-01-13,"Composite",0.113657753383479
"119",2015-01-13,"Fund",-0.00936800548925221
"120",2015-01-13,"Benchmark",-0.0288055034396499
"121",2015-01-14,"Composite",0.120955970204402
"122",2015-01-14,"Fund",-0.0127109506744668
"123",2015-01-14,"Benchmark",-0.0316072545340839
"124",2015-01-15,"Composite",0.125805851027114
"125",2015-01-15,"Fund",-0.0115965868141711
"126",2015-01-15,"Benchmark",-0.030844277673546
"127",2015-01-16,"Composite",0.122334167155894
"128",2015-01-16,"Fund",-0.0127109506744668
"129",2015-01-16,"Benchmark",-0.0318699186991871
"130",2015-01-20,"Composite",0.121496318012348
"131",2015-01-20,"Fund",-0.0127109506744668
"132",2015-01-20,"Benchmark",-0.031782363977486
"133",2015-01-21,"Composite",0.11705970276237
"134",2015-01-21,"Fund",-0.0127109506744668
"135",2015-01-21,"Benchmark",-0.0319199499687306
"136",2015-01-22,"Composite",0.11373341018151
"137",2015-01-22,"Fund",-0.0104820765582027
"138",2015-01-22,"Benchmark",-0.030381488430269
"139",2015-01-23,"Composite",0.118328895253953
"140",2015-01-23,"Fund",-0.00936800548925221
"141",2015-01-23,"Benchmark",-0.0292057535959976
"142",2015-01-26,"Composite",0.116195657577136
"143",2015-01-26,"Fund",-0.00936800548925221
"144",2015-01-26,"Benchmark",-0.0287304565353346
"145",2015-01-27,"Composite",0.115945386207902
"146",2015-01-27,"Fund",-0.0104820765582027
"147",2015-01-27,"Benchmark",-0.0289055659787368
"148",2015-01-28,"Composite",0.123172418726864
"149",2015-01-28,"Fund",-0.00825378802462917
"150",2015-01-28,"Benchmark",-0.0270293933708569
"151",2015-01-29,"Composite",0.12204998161043
"152",2015-01-29,"Fund",-0.00936800548925221
"153",2015-01-29,"Benchmark",-0.027116948092558
"154",2015-01-30,"Composite",0.129363449132557
"155",2015-01-30,"Fund",-0.00466533729636187
"156",2015-01-30,"Benchmark",-0.0271294559099438
"157",2015-02-02,"Composite",0.128513645680353
"158",2015-02-02,"Fund",-0.005785117796546
"159",2015-02-02,"Benchmark",-0.0271669793621013
"160",2015-02-03,"Composite",0.115073070851241
"161",2015-02-03,"Fund",-0.00242650827435664
"162",2015-02-03,"Benchmark",-0.0244277673545966
"163",2015-02-04,"Composite",0.113385409460428
"164",2015-02-04,"Fund",-0.00130672777417251
"165",2015-02-04,"Benchmark",-0.0233395872420263
"166",2015-02-05,"Composite",0.109897198841406
"167",2015-02-05,"Fund",0.000932247643505413
"168",2015-02-05,"Benchmark",-0.021400875547217
"169",2015-02-06,"Composite",0.0974639005506766
"170",2015-02-06,"Fund",0.0031718086438739
"171",2015-02-06,"Benchmark",-0.0188993120700438
"172",2015-02-09,"Composite",0.0971973220681408
"173",2015-02-09,"Fund",0.00205202814368977
"174",2015-02-09,"Benchmark",-0.0193370856785492
"175",2015-02-10,"Composite",0.093866615272415
"176",2015-02-10,"Fund",0.0031718086438739
"177",2015-02-10,"Benchmark",-0.0191369606003753
"178",2015-02-11,"Composite",0.0945478457240605
"179",2015-02-11,"Fund",0.00205202814368977
"180",2015-02-11,"Benchmark",-0.0192995622263917
"181",2015-02-12,"Composite",0.0929487865770648
