Date,FHKCX_return,MSCI_return,Nikkei_return,Hang_return,BSE_return,VWO_return,IXIC_return,NYA_return,CWI_return
2014-02-24,-0.01119016650025939,-0.010095118280885274,-0.0018846522464563975,-0.007993479990027197,0.005332877730063856,-0.0010243534957727896,0.006909505029245366,0.006057076774860448,0.008738617791935965
2014-02-25,-0.002131223150081407,0,0.014314401600774573,-0.003192491928695418,0.001969630940122258,-0.012633866637918434,-0.0012540840383756802,-0.0015189917798021924,-0.005064768810216336
2014-02-26,0.010610952815571562,0.006695052555238945,-0.005371297502943406,0.005373321151575183,0.006430292910282631,-0.002598130845764768,0.0010420507724795414,-3.6904559274475446e-4,-0.0033907916549886785
2014-02-28,0.02059461000699292,0.012845480496663342,-0.008714615700265327,0.017649349406822168,0.006323366888491222,0.011638564366581505,0.0037348233036240686,0.00730664084793986,0.008455560465205014
2014-03-03,-0.008604028877704284,-0.009791831097619053,-0.012805784338139503,-0.01483523409990184,-0.008247352254066698,-0.017639887166455814,-0.007179717398697605,-0.009257334487456248,-0.020414700889579418
2014-03-04,0.011848420600355958,0.001246537557533678,0.0047151092652040205,0.006951615378749665,0.012481313049729437,0.016353408135475256,0.01730674173172453,0.015387578950752712,0.01844811791204526
2014-03-05,8.830905521195476e-4,-2.0764838281905895e-4,0.01189444846063914,-0.0034419140525070446,0.0031600070566693006,0.0030848096838589356,0.0013777363914933005,-6.799168466713468e-4,0
2014-03-06,0.010535537895335345,0.008135170684531623,0.015791292288950487,0.005440999493977472,0.011077735666585653,0.01376521880009296,-0.001341048394293054,0.004063120299356626,0.009237252590154732
2014-03-07,-0.004376287135868573,-1.373343406676497e-4,0.009163215566724503,-0.0018728941989909487,0.018692035508291127,-0.014021873916377992,-0.003662303107692111,-0.0012938250633247605,-0.006709558486787337
2014-03-10,-0.01591548454566505,-0.015153377660443113,-0.010129033211786265,-0.01761010889171466,6.859489779813543e-4,-0.005922509755875716,-4.082775473843725e-4,-0.002453538779436215,-0.0056258799360495715
2014-03-11,0.0026702285558788397,0.0022981311691818718,0.006852771834919835,2.101598945749572e-4,-0.0049546289365167695,-0.011689988797211281,-0.006309067258978729,-0.005787253197745201,-0.0076455137769726456
2014-03-12,-0.011922704926922822,-0.012106939582267273,-0.026201948408980158,-0.016647302406832765,0.0013644223516173781,0.003911805846577465,0.003740251057983812,-6.379978213271187e-4,-0.003131703716305001
2014-03-13,-0.01937690141301429,-0.0011271575691420566,-9.720704475970621e-4,-0.006682376009804258,-0.003740997961017456,-0.017327816972991794,-0.014658228028878284,-0.011705648695810922,-0.015227934185984005
2014-03-14,-0.004903473045990037,-0.010558114021619325,-0.03351441406093869,-0.010005256854206834,0.001614862448370502,0.006598942072227221,-0.003531707918295268,-0.0012301674313484057,-8.689790616989157e-4
2014-03-18,0.010695380628986229,0.004832300477757734,0.005818561219779639,0.0020411284579591182,0.0010452491507724204,0.025968741866234435,0.020495677034604753,0.015089171398368961,0.01752168910791596
2014-03-19,-0.003349097207938634,-0.001915913305596817,0.003549936152209554,-6.864331923495115e-4,1.145069580843483e-5,-0.019935831765204082,-0.005950770555926965,-0.007878564547231903,-0.012031124697128082
2014-03-20,-0.017846689056811194,-0.017627283587711595,-0.016613561510471442,-0.01808337535622684,-0.00425813137898956,0.00469596479973422,0.002710118703108222,0.003968214495763789,-0.0028859326764463233
2014-03-24,0.007115266124222863,0.023010876671184732,0.017496853695176284,0.030879075855427374,0.014403104013801737,0.01472714900552008,-0.021742812725522143,-0.003722113057063936,0.0034621643259260537
2014-03-25,-0.009913340475760979,-0.0013431835464681185,-0.0036063774303745078,-0.00523783338317152,-1.2220665395190622e-5,0.012742271654581305,0.0018627116873091154,0.005293788256720333,0.010885226278749105
2014-03-26,0.005897952841266818,0.007611030398136265,0.003734888168670736,0.007126551778162238,0.0018160538783043023,2.5314596278613877e-4,-0.014436745510483462,-0.005554312682694018,2.848312266063857e-4
2014-03-27,-0.01622500440743302,-6.32044685530353e-4,0.010015839233409096,-0.0024381576570480235,0.005374386530403896,0.0115782568482512,-0.005369528324079553,0.0013582419773054966,0.005396988076518561
2014-03-28,0.014056173294021423,0.009786865953413049,0.0049893227256134765,0.010527668580234462,0.005638144125359901,0.00797611426881728,0.00109059637425446,0.005904358772598428,0.009024300012454578
2014-03-31,0.011717586863662977,0.00748496113530539,0.008928417827823054,0.0038687450561845083,0.002070321327929392,0.007420340658885305,0.010348808479834659,0.008863389700740854,0.005319920260361322
2014-04-01,0.02183231078582004,0.011533044700456685,-0.002419991823947143,0.013340161355360536,0.002684199080993821,0.009564732283853239,0.016310638697003554,0.00535619196021031,0.006402276565849796
2014-04-02,0.004787561508372562,0.0042908289908965,0.010379302768456,0.0033531823522814364,0.004669146895471599,0.0036544808609599855,0.001970840827526743,0.0030715812120245545,0.0016634741268850561
2014-04-03,-0.006288357205037176,8.152174364521869e-4,0.008365611624752134,0.0018248627645878202,-0.0018827965305519,-0.0058536264705550956,-0.009095391943031217,-0.0017336176021398586,-0.0024962708497762165
2014-04-04,-0.019718582167332688,-0.0023795775582353684,-5.382563411462371e-4,-0.0024403696894363947,-0.006667066322226134,-0.0017137964357760715,-0.026302549270885933,-0.00771290766827093,-0.0025023925368992117
2014-04-07,-0.008306462413300242,-0.0028629876406567334,-0.017067543289611464,-0.005922845950165012,-7.181084009086902e-4,0.005376308160172094,-0.011691902189202352,-0.010478725394296617,-0.003067087306059424
2014-04-09,0.025920097242145612,0.016854902006451233,-0.034987059845528634,0.020611796932969995,0.015934817727099926,0.017156467483038007,0.02520809045135408,0.01407503171518698,0.015242099261516984
2014-04-10,-0.009983504490909123,0.012208697624464193,3.0048241008273635e-5,0.014937928804288347,5.720343811788098e-4,-0.009629395311099742,-0.03151259473048107,-0.01798472220410474,-0.014962914552759887
2014-04-11,-0.007017542254268427,-0.007721532073886372,-0.024068271999523105,-0.007937600694146951,-0.003809487038619608,-4.839100021842846e-4,-0.013504353908455613,-0.008317577949178201,-0.006441641185527036
2014-04-15,-0.005526572248841788,-0.011357267334454413,0.002629750766461214,-0.014554458731154796,-0.006385250190763969,-0.016347759057127487,0.008571225956075068,0.011704480369079562,-2.810734918190505e-4
2014-04-16,0.004913984165173968,-8.113590708793694e-4,0.02962579382913333,0.0010910950873039837,-0.009280191522986314,0.01027904277415681,0.012824699889279145,0.009930319736849214,0.010345457996089547
2014-04-17,0.0064131845891659545,0.003174069860497397,-1.036337173943025e-5,0.0028260364965397855,0.015660090415281047,0.0118602623241566,0.002270918566919633,0.002570515912038829,0.006100934065134123
2014-04-22,0.006069851992692055,-0.0010794037342964913,-0.001996837619016034,-0.0012996241980314238,0.005707760029869391,-0.009914214566873358,0.01597226661372808,0.006264446386113676,0.0033121753066827075
2014-04-23,-0.005765392999251162,-0.006636892843553177,0.010886562495960206,-0.009771850436466778,0.005178938263453503,-0.0053606852214391765,-0.008322431229782268,-0.0016174836112945457,-0.0027593560554559637
2014-04-25,-0.01842813234047691,-0.013476278785326201,-0.008076497919590864,-0.01279208381750152,-0.00827264086870727,-0.011549483480481015,-0.012535358597014934,-0.007291752204057644,-0.005819650662454379
2014-04-28,-0.013104649724598794,-0.0028967535257002908,-0.009821918949267427,-0.0041031656354171275,-0.0024916754751984627,0.002961576659199494,-2.847025048939855e-4,0.0020454786902028843,0.004437112105085461
2014-04-30,-0.014234021979599998,-0.0012440391403307771,0.0011107789132882573,6.51240102786943e-5,-0.009492253001956996,0.008832172124124238,0.009808444334815647,0.009516179272450742,0.009089719406131902
2014-05-02,0.013291335327815013,0.00785290251747206,0.010667053380654323,0.005707876500538944,-6.206886001063339e-4,0.007301151838209119,0.0022673769237346875,2.6535172110087046e-4,0.0030116243910054408
2014-05-07,-0.022572855139208592,-0.013470310402486696,-0.0297702071269228,-0.02337966275704062,-0.003576761447892096,0.005802675715963268,-0.013728959017903719,-2.96412024889392e-4,5.465837759297543e-4
2014-05-08,-0.010667629851238036,0.0019453907337316778,0.009244241647815343,0.004169456747334266,9.017059488609647e-4,-0.0026554270601120145,-0.0039831518576392,-0.0015246110493105647,0
2014-05-09,0.0022723593611782,-0.0011111883912988674,0.0025250588966585497,0.0011840288911155739,0.028683758391407466,-7.254020475921941e-4,0.005015199209868371,-3.7327590477787e-4,-2.7327504114094125e-4
2014-05-12,0.019586466247822898,0.008235055708059491,-0.0035324118583179853,0.01806837859681565,0.02392494711859605,0.016077083319955054,0.017525305413238712,0.009085816131285895,0.007080707543248632
2014-05-13,0.001588530888635642,0.004675476063924933,0.019312676230683223,0.0040691993151149575,0.013505705380369548,0.004275564860370729,-0.003309138073769091,-5.976242478311633e-5,0.0016268576789433276
2014-05-14,0.0072750597635171665,0.010440573872780412,-0.0013652339772924904,0.01025436384725964,-0.0023533507746140714,0.006614765437264136,-0.007177957557599868,-0.004376642384864127,-8.131590149464962e-4
2014-05-15,-0.002840494301214136,0.002779380157515554,-0.007493758481727397,0.006536239749706851,0.003792087747010342,-0.008987785088732991,-0.007672045264021321,-0.008268796942548562,-0.0029870490641612513
2014-05-16,-9.485534308057986e-4,-0.0012192645282063097,-0.014201438781034526,-7.899529514663328e-4,0.00900079350266303,0.012278808198010527,0.005220688796219619,0.003288337668939434,0.0038002080791077475
2014-05-19,-0.0015830935710896554,-0.0011528942309846357,-0.006415658549160597,-3.7034943503932993e-4,0.00995415405408373,4.692632542879771e-4,0.008573143003834716,0.001456987498583473,-0.0016268576789433276
2014-05-20,0.004741592722467658,0.0014917279685127127,0.004900681309498722,0.005717276573404817,5.67505037690097e-4,-0.008480639656079259,-0.007034195715959868,-0.007248360214203942,-0.007080707543248632
2014-05-21,0.008791296946964344,0.0018277209352692836,-0.0023529963527479936,8.056906901821037e-5,-0.00324033110987898,0.00707216526136234,0.008422045535022349,0.0074179327190115885,0.007080707543248632
2014-05-22,0.006853578335421329,0.010026664533165253,0.020833772144701612,0.005120758946700832,0.00313857099451198,0.007722092713955853,0.005503305108334189,0.002264674970982483,0.002439315397128272
2014-05-23,0.004646190795790872,0.0029417685185082476,0.0086375575849722,5.269908377449894e-4,0.01300054354361535,0,0.007546714321891912,0.0035027611147864235,0.003513015368088457
2014-05-27,0.002469075328431991,-4.674301443987616e-4,0.01198347408142375,-9.391644686651546e-4,-0.005842075538588176,-0.008192041036396258,0.012171703397543254,0.0036210779136283122,0.0021557405712222533
2014-05-28,0.004920028601895776,0.006855952571066304,0.0023496180435920166,0.005898137322020602,2.679970549852584e-4,0.0037532299220339738,-0.002833737090940147,-0.0016701077720249202,-0.002695352017942465
2014-05-29,-0.0067712478902168804,-0.0033888201473422086,7.338025816316929e-4,-0.003032695504639804,-0.013197070722428705,0.0011699779445044634,0.005398345527733994,0.004603154188334457,0.005651972945517336
2014-05-30,0.0018512192883211043,5.98862179789883e-4,-0.003366290709886144,0.003102930990506181,-6.939125130323021e-4,-0.012945903280820126,-0.0012555290173228428,3.9047201687303357e-4,-0.004303368605875324
2014-06-03,0.01073142293258833,0.01006031385201478,0.027094058360299655,0.009030750534925858,0.026134461517594687,0.010604576939865495,-0.002014944894339621,0.0013026194716676542,0.002960559228212478
2014-06-04,-0.006732002065517051,-0.005083693647501164,0.0022397010143233587,-0.006000012616947714,-0.0021246512465040723,-0.005641811054240886,0.004138737460300135,5.987062847498947e-4,-0.0018829998712193152
2014-06-05,0.0027594682541765003,8.601012803213237e-4,7.569596720706784e-4,-0.0018179657276498062,0.00857720182836097,0.011251970565053337,0.01043306621457063,0.006558348839055483,0.006441246102856901
2014-06-06,0,-0.00424150678962576,-1.4125480143611924e-4,-0.006889210140677449,0.014953920005364552,0.010665507640104543,0.005841511858347914,0.00519765150336049,0.005070070866951326
2014-06-09,0.007929227513207238,0.005431196288835594,0.0030965485523868352,0.007227130618508326,0.007209211157551465,0.006207629861405994,0.0034282659712694397,0.001319754183516153,7.982306929683602e-4
2014-06-10,0.008770690221716837,0.008746890793704942,-0.008579424700430494,0.008540039855883919,1.3597536461418258e-4,0.0038887844958228612,4.0574528181736014e-4,-4.0488787039016927e-4,-5.321229069670252e-4
2014-06-11,0.0030066769493597434,-0.0011793226813994195,0.004968076196977478,-0.0025100880304247397,-0.004300987124402411,-0.0034304664467250667,-0.0014002015860512529,-0.0038105313825465004,-0.003732369135081459
2014-06-12,-0.006626560293081507,-0.0034805485801649994,-0.006387543715918653,-0.0035436367728358675,0.004008628656301028,-0.004592453378264416,-0.007949530080164635,-0.004393109700639997,-2.6710298721921433e-4
2014-06-13,0.008426140862725084,0.0036771989691830598,0.008267683089238531,0.006200811524118777,-0.01370143498979104,0.0036756300588347557,0.003025001336768085,0.0028770920048106774,-0.0010692463141657171
2014-06-16,0.0017964376357610945,-5.900672192193923e-4,-0.010958725324032415,-7.936535617876217e-4,-0.001495060249650848,-0.006441222875981811,0.002421340077201961,6.445838767792367e-4,5.348262123816561e-4
2014-06-17,-0.006602695154764415,-0.0017722936143158563,0.00285394672437711,-0.004175110818227523,0.013042902068571394,6.920982849076829e-4,0.0037258687332091256,0.0020957107789492113,-0.0010698181994599487
2014-06-18,0.004206707114373209,-5.257278165382573e-4,0.009293643186909506,-9.429339746773735e-4,-0.01083143620985183,0.011465385595438082,0.00588729481219552,0.008190706910493617,0.009322200763999255
2014-06-19,-0.00511042762931746,4.600269525480982e-4,0.016101714370980957,-6.036850090396229e-4,-0.001762178312704421,-0.0061749995392581525,-8.04791977413899e-4,0.002506076656949574,0.003440535282712709
2014-06-20,-0.0015080382663712477,-8.545042752174936e-4,-7.645726353651128e-4,0.0011358526171587613,-0.00382811688974094,4.587385348941986e-4,0.0019960111178942697,0.0013650739165758097,-0.019475125325192355
2014-06-23,-0.00940116083398257,-0.01130852245639069,0.0012930464922717988,-0.016924732381829344,-0.002959481364589678,-0.004596675473693246,1.465394302186951e-4,-3.649665497640342e-4,8.078632675228015e-4
2014-06-24,0.0018265149396592406,0.0031872536941790486,4.5274635160552634e-4,0.003319662855151506,0.013396176513136737,-0.011118947075032803,-0.004204620107623569,-0.008397138490439104,-0.007836764874510571
2014-06-25,0.0033399452633156024,-3.3153201245195163e-4,-0.00715536235369818,-6.09495829882789e-4,-0.0021766892213488376,0.004184129719047913,0.006737550778028734,0.0037359096554521187,8.135593448441725e-4
2014-06-26,0.013847270604683715,0.014026768450507099,0.002739478032044218,0.014377073543121455,-0.009967855591234809,-4.640603277703548e-4,-1.621135830855991e-4,-0.0012248747267982196,0.0032476347015877316
2014-06-27,0.003283094926779473,9.804242754043457e-4,-0.014044028584844881,0.0010206715628768848,0.0014851708001035746,0.0025495667704658054,0.004302254343265588,0.0022787484644641864,-2.7028780059179525e-4
2014-06-30,0.007125861506791065,0.004822741360102967,0.004435304101534143,-0.0013271857753700544,0.012426863162689372,-0.0016216845527434742,0.002327930089276009,4.546113027643628e-4,0.0026991109503700095
2014-07-02,0.01351766161568202,0.01580321210487945,0.013616720672093408,0.01535741901019172,0.016679021805291683,0.014958235407767084,0.011177717578627622,0.0064385783370894956,0.010990540866671061
2014-07-03,0.007850047922720371,0.0031308929444318068,-0.0014115182152032446,-7.722718837026576e-4,-6.759296183620478e-4,0.005239766125545664,0.006306207741372916,0.004909035972792353,0.003459803850422105
2014-07-07,0.002891904849450455,0.0017846903838325545,0.002027510733507043,4.0280407670501006e-4,0.010643771322843776,0.002042901722543622,-0.00769806209616597,-0.006224817716724118,-0.007466754690613531
2014-07-08,-0.004630977751518994,4.456753647126277e-4,-0.004237355044150348,1.958005417712627e-5,-0.020045127811359365,-0.004317652527699334,-0.013586072064624588,-0.006604825499357148,-0.0067141115215401115
2014-07-09,-0.008448731852062963,-0.01158820868047794,-7.681838405257935e-4,-0.015639465888451554,-0.005381440210634025,0.0059036957552063285,0.006258429390992859,0.003854572479355056,0.0037654965986995137
2014-07-10,0.005834351353936285,0.005010287973364669,-0.005647665642769084,0.0027111872224132583,-0.0028360509447526994,-0.006131414689621195,-0.005179590570280723,-0.005846886316023259,-0.010253759425152609
2014-07-11,-2.909672747799519e-4,-0.0016031296517500238,-0.00345153787437269,-2.3846456486964485e-4,-0.01382642826660252,0.0018206194874035297,0.004378290401900742,-4.561939776372981e-4,-2.7123287469654755e-4
2014-07-14,0.0034854231699692484,0.0028197916658863065,0.008718146071609922,0.004861341192903268,-6.94330559300127e-4,0.00770105731241344,0.005630082828810501,0.0050274250487110095,0.006490017196210118
2014-07-15,0.0023167689969629812,0.005106611378129955,0.006408200319722113,0.004840819992915968,0.0088252643368385009,-0.0013547530036537303,-0.005426297685598769,-0.0023536675050728206,-0.0021586894222154207
2014-07-16,-0.004639034124144459,-0.001975718433698148,-0.0010307477320044,0.0026953610273405815,0.012646116209797498,0.003158225047848351,0.002166860740134169,0.004752685635461162,0.006998669260021906
2014-07-17,-0.015817582504361827,-0.00447571079624165,-5.879784547531131e-4,-1.0246358291610136e-4,4.476327935947211e-4,-0.019329834146823988,-0.014226438500003269,-0.01163313107223729,-0.014046706121369379
2014-07-18,0.009403537097864234,-0.0021169459745333796,-0.010106014080601966,-0.0028133771451948064,0.003140475973768986,0.015493611543836217,0.015621697972871829,0.008729066145427566,0.011360725457384202
2014-07-22,0.01509462666066197,0.013332255017786565,0.008349166781000505,0.013858892595047578,0.014873889742755608,0.013920252031480729,0.005371223907122413,0.0027561231241222117,0.0018809759298177298
2014-07-23,0.006031872634078006,0.007323727412738457,-9.598839981972418e-4,0.007947432682740896,0.004658701320005676,2.230074719196118e-4,0.003959854883930802,6.951096582152871e-4,0.0026809399076204166
2014-07-24,0.004571550818892156,0.006020714329999066,-0.0028837231344827075,0.007051327515924299,0.0047509238396017395,0.004892182153511282,-3.555479059897948e-4,0.0013288800236388454,0.0024066999664618116
2014-07-25,-2.8516036443670956e-4,-0.0023788667785265005,0.011284262512218035,0.0030816237364206245,-0.005538315182789688,-0.004000894245509201,-0.005055074266703485,-0.004790157713914667,-0.004819246371845942
2014-07-28,0.0048357936695793136,0.004377743076526386,0.004616760358677752,0.008741865262530624,-0.005200502214783853,0.005330909944451179,-0.0010455717566575373,1.3021988433870035e-4,0.0024125464053841306
2014-07-30,-0.001988468202424265,0.0070267366195810865,0.007494996680883048,0.012350640341349362,0.003694011333204017,-0.014279560063894081,0.004039100596088474,-0.005242528377698008,-0.004293017086322237
2014-07-31,-0.013453673847984682,-0.004782766345554634,-0.0016286144259254343,9.95721994451415e-4,-0.0074044343073893515,-0.017683502991030053,-0.021088376263868724,-0.01878133222506939,-0.01626492912632438
2014-08-01,0.0025903021364852563,-0.009069080516077577,-0.006271504992895416,-0.009106299585960542,-0.016121977427220102,0.005929298945450245,-0.003927791680128578,-0.0031990695789474444,-0.004382340620755265
2014-08-04,0.010579054909233943,0.008072381997138223,-0.0031363960831978233,0.002753795117481417,0.009464968402159712,0.011304664815711796,0.0071539003005991475,0.006944460378198514,0.0049287750717788015
2014-08-05,-0.011154126797205954,-0.008072381997138223,-0.010014136843620847,0.0019566021320969185,0.007160418796363643,-0.01517752529068117,-0.007108019544920907,-0.010209141601878358,-0.012091367676807518
2014-08-06,0.0020112059645320812,5.653088935444472e-4,-0.010532840579214664,-0.0026051525207364534,-0.00941348042294976,-0.0071011865570072,5.075767232991524e-4,-3.660493254145081e-4,-8.297193061421737e-4
2014-08-07,-0.01125712549705904,-0.005604372214342845,0.004776245953253877,-0.008027959095178616,-0.002975744555172355,-0.004608326180882472,-0.004621307129225372,-0.006557371013389712,-0.008614767562604708
2014-08-08,0.01097011531242753,-0.0030356714432828724,-0.03025814321389575,-0.0023050739805086096,-0.010207417015106302,0.011024457339480431,0.008254175748533044,0.010087994046246607,0.004455604604786334
2014-08-11,0.004297327790784955,0.012025202356650055,0.02354923182892854,0.012847293304924179,0.00747715036185248,0.01428760005077434,0.0069378705596889745,0.0029598035346314333,0.005265371550082776
2014-08-12,0.002854754926067571,0.002625001507325919,0.002032894712371558,0.0017590050988989248,0.0140675171348974,2.251041375060936e-4,-0.0027484160310269345,-0.0015875785761689798,2.763299651045159e-4
2014-08-13,0.01020987300365217,0.008329237611884643,0.003444969154582367,0.008105357047401895,0.001474127498573452,0.004268298115154945,0.010173033610326954,0.004696636070118387,0.0049613801120864665
2014-08-14,-0.0033917217844163794,-0.0027894020875782743,0.00661295439660492,-0.0035813049463744306,0.007084748156152898,6.722241149499375e-4,0.0042466230620590295,0.0043091680664950616,0.004389595616101971
2014-08-18,-0.004255986116517452,7.446016725261018e-4,5.241539087510461e-4,0.006194208341575802,0.01096248338369854,0.00892071036229991,0.01234434719768096,0.007734774412018197,0.0062764431641930685
2014-08-19,0.007083186270170128,0.0083387863906772,0.008266576353946675,0.006689066405142441,0.0011250925847239301,0.005756004380011337,0.004249694276166949,0.003955822348677529,0.002987941962049323
2014-08-20,0.004226010070952135,0.004602788205242625,3.0158683727776747e-4,0.0014641436119493534,-0.004034553372175509,-0.0015464269241811657,-2.274767330927574e-4,0.0018118004506302299,-0.003532105240783512
2014-08-21,-0.009604593607217993,-0.006634746048556295,0.008488919498896408,-0.006606102163335237,0.0017397568806103436,-8.847821953530399e-4,0.00124083877886072,0.0030411419381888294,0.004074431710931137
2014-08-22,0.005378583536265857,0.006818417644260499,-0.0030206721779819645,0.004715215769564907,0.002252437054558243,-0.004435513986995598,0.0014221049552016751,-0.003237553283330641,-0.0046189729639110055
2014-08-25,0.0025377147434202385,-6.122011694920104e-5,0.00475466502776456,0.002175045471222603,6.609869135623114e-4,0.00841078432747322,0.004133800937253795,0.005286860792894643,0.006514640436777075
2014-08-26,8.445602309827827e-4,-0.0028201845679722837,-0.005911810404427342,-0.003678649143184387,2.1902551557495542e-4,0.0054951233011548695,0.00291193308686033,0.0018165326411203608,8.113996552956415e-4
2014-08-27,-0.001407827851509058,1.227822458416128e-4,8.758738623448892e-4,-0.00623086132220152,0.004427678515344979,0.005028960145940342,-2.2319277042193164e-4,0.001134876031652965,0.0026997991378592268
2014-08-28,-0.009626347856629192,-0.006651909228305719,-0.004836965927061954,-0.007158745628201402,0.0029308868428845614,-0.00920247531065943,-0.0026119229673469135,-0.002557147385418901,-0.0043231355003667815
2014-09-02,0.005107842824489506,-4.944987120172328e-4,0.013411674469733015,3.240868015890186e-4,0.014211905792189228,0.0013198857763065952,0.008844581869430712,0.002578026973935721,0.0010825169911647947
