Date,FWWFX,MSCI_world,NASDAQ,SP_500,CWI,DJI,DOV,NYA,XAX,ROP
2018-02-23,27.76,2140.91,7337.390137,2747.300049,26.573334,25309.990234,82.980614,12884.110352,2504.580078,281.140015
2018-02-26,28,2159.67,7421.459961,2779.600098,26.799999,25709.269531,84.321487,12999.620117,2525.209961,285.329987
2018-02-27,27.709999,2140.57,7330.350098,2744.280029,26.333334,25410.029297,82.342491,12819.219727,2496.669922,280.329987
2018-02-28,27.42,2117.99,7273.009766,2713.830078,26.026667,25029.199219,80.856216,12652.549805,2452.26001,275.089996
2018-03-01,27.09,2089.98,7180.560059,2677.669922,25.766666,24608.980469,79.079163,12518.730469,2447.389893,267.48999
2018-03-02,27.209999,2089.84,7257.870117,2691.25,25.82,24538.060547,79.135704,12557.990234,2449.73999,268.01001
2018-03-05,27.49,2106.58,7330.709961,2720.939941,25.946667,24874.759766,79.620354,12680.730469,2470.550049,272.529999
2018-03-06,27.629999,2117.77,7372.009766,2728.120117,26.153334,24884.119141,80.783524,12720.769531,2494.040039,273.73999
2018-03-07,27.690001,2115.98,7396.649902,2726.800049,26.113333,24801.359375,80.379646,12707.009766,2487.590088,279.390015
2018-03-08,27.790001,2125.28,7427.950195,2738.969971,26.166666,24895.210938,80.928917,12745.009766,2480.370117,279.690002
2018-03-09,28.18,2149.32,7560.810059,2786.570068,26.426666,25335.740234,82.948303,12918.820313,2499.179932,285.040009
2018-03-12,28.18,2154.26,7588.319824,2783.02002,26.493334,25178.609375,81.987076,12898.400391,2496.5,282.829987
2018-03-13,28,2144.6,7511.009766,2765.310059,26.273333,25007.029297,81.276253,12831.75,2478.840088,281.660004
2018-03-14,28.01,2134.51,7496.810059,2749.47998,26.313334,24758.119141,79.96769,12762.669922,2467.159912,279.850006
2018-03-15,28.01,2133.35,7481.740234,2747.330078,26.306667,24873.660156,80.064621,12743.610352,2455.389893,282.859985
2018-03-16,28.030001,2134.05,7481.990234,2752.01001,26.26,24946.509766,80.840065,12784.389648,2481.330078,286.670013
2018-03-19,27.709999,2110.4,7344.240234,2712.919922,26.033333,24610.910156,80.694672,12651.459961,2450.100098,283.839996
2018-03-20,27.889999,2110.91,7364.299805,2716.939941,26.1,24727.269531,83.933762,12663.639648,2456.580078,288.970001
2018-03-21,27.889999,2109.18,7345.290039,2711.929932,26.193333,24682.310547,83.255249,12683.759766,2503.199951,289.859985
2018-03-22,27.200001,2072.94,7166.680176,2643.689941,25.6,23957.890625,79.951538,12377.389648,2456.189941,280.859985
2018-03-23,26.690001,2036.55,6992.669922,2588.26001,25.326666,23533.199219,79.44265,12177.700195,2435.340088,274.790009
2018-03-26,27.379999,2069.13,7220.540039,2658.550049,25.813334,24202.599609,80.621971,12433.150391,2454.169922,282.519989
2018-03-27,26.809999,2055.55,7008.810059,2612.620117,25.559999,23857.710938,79.248787,12302.540039,2442.870117,277.410004
2018-03-28,26.629999,2047.75,6949.22998,2605,25.633333,23848.419922,77.714058,12308.900391,2429.27002,276.48999
2018-03-29,27.01,2065.53,7063.450195,2640.870117,25.9,24103.109375,79.337639,12452.05957,2456.290039,280.690002
2018-04-02,26.549999,2038.54,6870.120117,2581.879883,25.459999,23644.189453,77.439415,12216.709961,2432.290039,274.579987
2018-04-03,26.77,2048.8,6941.279785,2614.449951,25.686666,24033.359375,77.940224,12367.070313,2454.52002,276.640015
2018-04-04,26.950001,2061.31,7042.109863,2644.689941,25.76,24264.300781,78.457191,12466.450195,2477.580078,276.839996
2018-04-05,27.1,2080.69,7076.549805,2662.840088,25.946667,24505.220703,78.909531,12571.94043,2528.840088,275.559998
2018-04-06,26.639999,2052.78,6915.109863,2604.469971,25.646667,23932.759766,75.274635,12349.110352,2486.76001,267.839996
2018-04-09,26.790001,2061.19,6950.339844,2613.159912,25.826666,23979.099609,75.121162,12380.549805,2484.860107,268.079987
2018-04-10,27.17,2090.11,7094.299805,2656.870117,26.16,24408,76.365105,12565.969727,2515.51001,273.140015
2018-04-11,27.049999,2082.57,7069.029785,2642.189941,26.106667,24189.449219,75.56543,12514.589844,2536.810059,270.019989
2018-04-12,27.309999,2090.89,7140.25,2663.98999,26.186666,24483.050781,75.678513,12580.219727,2546.02002,274.390015
2018-04-13,27.15,2088.98,7106.649902,2656.300049,26.1,24360.140625,75.815834,12546.049805,2549.610107,273.109985
2018-04-16,27.32,2099.82,7156.279785,2677.840088,26.166666,24573.039063,76.171242,12628.209961,2565.969971,274.339996
2018-04-17,27.68,2116.43,7281.100098,2706.389893,26.280001,24786.630859,75.928917,12705.759766,2579.860107,276.75
2018-04-18,27.809999,2123.77,7295.240234,2708.639893,26.42,24748.070313,77.536346,12732.849609,2603.110107,279.660004
2018-04-19,27.719999,2115.93,7238.060059,2693.129883,26.299999,24664.890625,77.544426,12671.480469,2595.659912,279.980011
2018-04-20,27.57,2099.73,7146.129883,2670.139893,26.153334,24462.939453,77.560585,12607.160156,2582.419922,282.140015
2018-04-23,27.5,2097.22,7128.600098,2670.290039,26.093334,24448.689453,76.833603,12610.769531,2588.139893,277.089996
2018-04-24,27.09,2081.52,7007.350098,2634.560059,26.006666,24024.130859,74.709206,12514,2559.810059,265.850006
2018-04-25,26.99,2076.74,7003.740234,2639.399902,25.926666,24083.830078,76.68821,12517.860352,2579.159912,267.820007
2018-04-26,27.27,2092.44,7118.680176,2666.939941,26.086666,24322.339844,76.033928,12582.900391,2596.719971,266.209991
2018-04-27,27.34,2096.05,7119.799805,2669.909912,26.18,24311.189453,77.011307,12594.019531,2609.699951,268.279999
2018-04-30,27.23,2086.51,7066.27002,2648.050049,26.073334,24163.150391,74.878838,12515.360352,2613.610107,264.190002
2018-05-01,27.25,2083.77,7130.700195,2654.800049,26,24099.050781,74.192245,12493.019531,2612.469971,264.769989
2018-05-02,27.18,2076.69,7100.899902,2635.669922,25.933332,23924.980469,72.512115,12418.05957,2634.600098,262.640015
2018-05-03,27.219999,2071.37,7088.149902,2629.72998,25.966667,23930.150391,72.310181,12392.5,2612.97998,264.670013
2018-05-04,27.389999,2089.44,7209.620117,2663.419922,26.053333,24262.509766,73.91761,12493.349609,2654.560059,269.200012
2018-05-07,27.549999,2096.86,7265.209961,2672.629883,26.033333,24357.320313,74.765755,12519.75,2665.169922,270.619995
2018-05-08,27.639999,2095.07,7266.899902,2671.919922,26.059999,24360.210938,75.718903,12520.240234,2669.120117,271.700012
2018-05-09,27.860001,2109.84,7339.910156,2697.790039,26.139999,24542.539063,76.889999,12632.490234,2685.300049,275.070007
2018-05-10,28.1,2123.53,7404.970215,2723.070068,26.379999,24739.529297,76.68,12731.639648,2704.959961,279.230011
2018-05-11,28.209999,2131.96,7402.879883,2727.719971,26.42,24831.169922,77.129997,12761.820313,2708.77002,279.429993
2018-05-14,28.18,2136.09,7411.319824,2730.129883,26.493334,24899.410156,77.760002,12772.030273,2715.649902,278.640015
2018-05-15,28.030001,2119.98,7351.629883,2711.449951,26.219999,24706.410156,76.949997,12704.629883,2699.540039,278.470001
2018-05-16,28.110001,2122.97,7398.299805,2722.459961,26.34,24768.929688,77.599998,12743.799805,2706.899902,275.75
2018-05-17,28.09,2125.56,7382.470215,2720.129883,26.293333,24713.980469,77.760002,12747.830078,2720.350098,275.25
2018-05-18,28.07,2120.8,7354.339844,2712.969971,26.153334,24715.089844,79.019997,12717.419922,2720.199951,275.470001
2018-05-21,28.23,2130.72,7394.040039,2733.01001,26.280001,25013.289063,80.389999,12804.009766,2735.129883,281.209991
2018-05-22,28.139999,2128.78,7378.459961,2724.439941,26.299999,24834.410156,79.110001,12766.650391,2711.959961,279.779999
2018-05-23,28.120001,2122.9,7425.959961,2733.290039,26.093334,24886.810547,79.75,12743.400391,2708.939941,278.880005
2018-05-24,28.1,2117.73,7424.430176,2727.76001,25.973333,24811.759766,80.230003,12696.69043,2697.389893,281.950012
2018-05-25,28.01,2110.8,7433.850098,2721.330078,25.853333,24753.089844,79.139999,12634.94043,2679.100098,279.320007
2018-05-29,27.67,2083.27,7396.589844,2689.860107,25.32,24361.449219,77.870003,12442.69043,2704.360107,274.26001
2018-05-30,28.059999,2100.42,7462.450195,2724.01001,25.626667,24667.779297,78.760002,12625.870117,2778.439941,278.679993
2018-05-31,27.99,2092.92,7442.120117,2705.27002,25.540001,24415.839844,77.209999,12527.139648,2751.800049,275.790009
2018-06-01,28.299999,2109.19,7554.330078,2734.620117,25.42,24635.210938,77.959999,12620.830078,2756.100098,279.429993
2018-06-04,28.4,2121.86,7606.459961,2746.870117,25.546667,24813.689453,78.300003,12673.910156,2732.919922,280.200012
2018-06-05,28.43,2119.36,7637.859863,2748.800049,25.473333,24799.980469,78.349998,12658.700195,2725.659912,282.100006
2018-06-06,28.66,2136.74,7689.240234,2772.350098,25.726667,25146.390625,78.769997,12778.230469,2708.850098,283.76001
2018-06-07,28.5,2137.57,7635.069824,2770.370117,25.553333,25241.410156,78.93,12788.5,2735.879883,284.309998
2018-06-08,28.58,2137.74,7645.509766,2779.030029,25.573334,25316.529297,78.919998,12832.070313,2727.669922,285.579987
2018-06-11,28.709999,2144.2,7659.930176,2782,25.726667,25322.310547,79,12856.959961,2743.419922,285.529999
2018-06-12,28.780001,2145.36,7703.790039,2786.850098,25.58,25320.730469,78.629997,12844.709961,2722.139893,286.329987
2018-06-13,28.76,2140.2,7695.700195,2775.629883,25.540001,25201.199219,77.790001,12785.450195,2722.77002,285.5
2018-06-14,28.75,2142.02,7761.040039,2782.48999,25.486666,25175.310547,76.059998,12771.950195,2732.350098,283.209991
2018-06-15,28.6,2134.15,7746.379883,2779.659912,25.32,25090.480469,76.82,12734.639648,2724.870117,284
2018-06-18,28.629999,2125.79,7747.029785,2773.75,25.126667,24987.470703,76.489998,12708.629883,2739.360107,281.660004
2018-06-19,28.450001,2111.44,7725.589844,2762.590088,24.873333,24700.210938,74.43,12638.980469,2717.209961,276.410004
2018-06-20,28.629999,2117.76,7781.509766,2767.320068,24.933332,24657.800781,73.559998,12648.740234,2741.350098,277.51001
2018-06-21,28.440001,2105.93,7712.950195,2749.76001,24.719999,24461.699219,72.470001,12560.230469,2721.870117,276.119995
2018-06-22,28.51,2114.9,7692.819824,2754.879883,24.933332,24580.890625,72.940002,12639.570313,2773.52002,276.220001
2018-06-25,27.959999,2085.59,7532.009766,2717.070068,24.586666,24252.800781,73.080002,12481.599609,2720.030029,273.130005
2018-06-26,27.99,2088.41,7561.629883,2723.060059,24.593334,24283.109375,72.760002,12510.549805,2762.870117,273.26001
2018-06-27,27.690001,2076.3,7445.080078,2699.629883,24.333334,24117.589844,72.449997,12412.070313,2751.370117,269.890015
2018-06-28,27.790001,2079.62,7503.680176,2716.310059,24.453333,24216.050781,72.769997,12475.980469,2724.780029,271.529999
2018-06-29,27.950001,2089.3,7510.299805,2718.370117,24.68,24271.410156,73.199997,12504.25,2748.47998,275.910004
2018-07-02,27.92,2082.08,7567.689941,2726.709961,24.433332,24307.179688,72.919998,12485.580078,2721.060059,274.600006
2018-07-03,27.83,2082.05,7502.669922,2713.219971,24.513334,24174.820313,73.230003,12494.700195,2743.679932,272.859985
2018-07-05,28.040001,2096.19,7586.430176,2736.610107,24.686666,24356.740234,72.989998,12585.209961,2749.26001,276
2018-07-06,28.309999,2113.74,7688.390137,2759.820068,24.860001,24456.480469,72.900002,12664.879883,2776.889893,276.179993
2018-07-09,28.610001,2131.14,7756.200195,2784.169922,25.086666,24776.589844,74.470001,12776.919922,2771.699951,280.589996
2018-07-10,28.620001,2135.87,7759.200195,2793.840088,25.113333,24919.660156,74.660004,12814.639648,2761.580078,280.98999
2018-07-11,28.41,2117.3,7716.609863,2774.02002,24.653334,24700.449219,73.339996,12681.589844,2728.790039,276.720001
2018-07-12,28.74,2130.86,7823.919922,2798.290039,24.893333,24924.890625,73.889999,12761.459961,2738.280029,281.929993
2018-07-13,28.799999,2134.6,7825.97998,2801.310059,24.959999,25019.410156,74.910004,12769.5,2731.790039,283.450012
2018-07-16,28.73,2132.79,7805.720215,2798.429932,24.893333,25064.359375,74.099998,12748.780273,2713.149902,282.589996
2018-07-17,28.83,2138.15,7855.120117,2809.550049,24.966667,25119.890625,74.529999,12779.219727,2708.929932,283.040009
2018-07-18,28.940001,2142.24,7854.439941,2815.620117,24.959999,25199.289063,74.190002,12823.230469,2718.530029,283.799988
2018-07-19,28.780001,2134.84,7825.299805,2804.48999,24.846666,25064.5,78.120003,12786.480469,2711.800049,283.459991
2018-07-20,28.870001,2139.17,7820.200195,2801.830078,25.013334,25058.119141,80.239998,12789.910156,2708.610107,284.73999
2018-07-23,28.92,2139.44,7841.870117,2806.97998,24.966667,25044.289063,78.699997,12794.049805,2694.580078,282.369995
2018-07-24,28.950001,2151.08,7840.77002,2820.399902,25.153334,25241.939453,79.199997,12847.490234,2697.419922,282.730011
2018-07-25,29.32,2161.76,7932.240234,2846.070068,25.379999,25414.099609,80.860001,12933.629883,2739.030029,288.589996
2018-07-26,29.09,2161.93,7852.180176,2837.439941,25.266666,25527.070313,81.25,12953.389648,2766.860107,303.579987
2018-07-27,28.83,2156.11,7737.419922,2818.820068,25.293333,25451.060547,80.860001,12921.339844,2729.199951,298.839996
2018-07-30,28.440001,2148.25,7630,2802.600098,25.286667,25306.830078,81.010002,12903.429688,2741.310059,294.26001
2018-07-31,28.43,2153.1,7671.790039,2816.290039,25.353333,25415.189453,82.980003,12963.280273,2749.129883,301.899994
2018-08-01,28.440001,2149.36,7707.290039,2813.360107,25.233334,25333.820313,81.419998,12902.389648,2723.649902,298.420013
2018-08-02,28.6,2147.58,7802.689941,2827.219971,25.033333,25326.160156,81.779999,12898.070313,2717.810059,296.549988
2018-08-03,28.57,2155.39,7812.009766,2840.350098,25.120001,25462.580078,82.239998,12953.339844,2706.02002,295.040009
2018-08-06,28.639999,2157.34,7859.680176,2850.399902,24.993334,25502.179688,82.660004,12964.269531,2708.780029,295.579987
2018-08-07,28.75,2166.85,7883.660156,2858.449951,25.186666,25628.910156,83.089996,12999.589844,2681.209961,299.429993
2018-08-08,28.75,2166.15,7888.330078,2857.699951,25.173334,25583.75,83.080002,12987.910156,2663.060059,296.660004
2018-08-09,28.76,2163.69,7891.779785,2853.580078,25.093334,25509.230469,82.419998,12956.660156,2683.129883,295.470001
2018-08-10,28.559999,2139.84,7839.109863,2833.280029,24.620001,25313.140625,81.550003,12843.490234,2667.419922,293.25
2018-08-13,28.440001,2127.47,7819.709961,2821.929932,24.440001,25187.699219,81.5,12763.660156,2660.590088,292.100006
2018-08-14,28.610001,2137.36,7870.890137,2839.959961,24.546667,25299.919922,81.779999,12835.30957,2673.330078,294.869995
2018-08-15,28.18,2115.7,7774.120117,2818.370117,24.1,25162.410156,82.349998,12723.089844,2597.52002,293.480011
2018-08-16,28.309999,2131.05,7806.52002,2840.689941,24.286667,25558.730469,82.940002,12841.280273,2599.25,295.149994
2018-08-17,28.370001,2138.11,7816.330078,2850.129883,24.446667,25669.320313,83.949997,12908.259766,2606.719971,297.880005
2018-08-20,28.51,2145.24,7821.009766,2857.050049,24.553333,25758.689453,84.389999,12965.099609,2617.149902,301.109985
2018-08-21,28.610001,2151.79,7859.169922,2862.959961,24.74,25822.289063,84.669998,12996.759766,2628.320068,303.619995
2018-08-22,28.74,2155.99,7889.100098,2861.820068,24.833334,25733.599609,83.919998,12990.509766,2660.719971,299.5
2018-08-23,28.74,2149.22,7878.459961,2856.97998,24.606667,25656.980469,84,12933.459961,2639.439941,297.209991
2018-08-24,28.99,2161.61,7945.97998,2874.689941,24.813334,25790.349609,84.260002,12999.44043,2684.610107,296.619995
2018-08-27,29.26,2179.95,8017.899902,2896.73999,25.146667,26049.640625,85.089996,13102.030273,2700.429932,297.570007
2018-08-28,29.299999,2182.5,8030.040039,2897.52002,25.073334,26064.019531,85.190002,13084.799805,2677.659912,298.649994
2018-08-29,29.57,2190.75,8109.689941,2914.040039,25.26,26124.570313,86.769997,13132.160156,2707.429932,298.459991
2018-08-30,29.5,2181.56,8088.359863,2901.129883,24.893333,25986.919922,85.519997,13039.929688,2688.340088,296.709991
2018-08-31,29.440001,2175.5,8109.540039,2901.52002,24.786667,25964.820313,85.870003,13016.889648,2675.070068,298.369995
2018-09-04,29.41,2162.83,8091.25,2896.719971,24.459999,25952.480469,86.080002,12969.860352,2654.310059,297.709991
2018-09-05,29.030001,2152.77,7995.169922,2888.600098,24.233334,25974.990234,86.900002,12968.549805,2649.689941,301.769989
2018-09-06,28.950001,2144.03,7922.72998,2878.050049,24.18,25995.869141,86.339996,12938.910156,2625.719971,303.109985
2018-09-07,28.950001,2137.6,7902.540039,2871.679932,24.059999,25916.539063,84.739998,12911.120117,2614.889893,304.019989
2018-09-10,29,2142.64,7924.160156,2877.129883,24.086666,25857.070313,85.529999,12928.669922,2587.129883,306.26001
2018-09-11,29.209999,2147.67,7972.470215,2887.889893,24.093334,25971.060547,87.25,12952.299805,2581.469971,305.390015
2018-09-12,29.27,2152.7,7954.22998,2888.919922,24.200001,25998.919922,87.760002,12990.099609,2608.300049,304.5
2018-09-13,29.42,2162.68,8013.709961,2904.179932,24.393333,26145.990234,88,13034.610352,2612.129883,310.959991
2018-09-14,29.48,2166.59,8010.040039,2904.97998,24.42,26154.669922,88.480003,13050.519531,2612.840088,310.829987
2018-09-17,29.219999,2160.53,7895.790039,2888.800049,24.413334,26062.119141,88.529999,13031.910156,2608.719971,311.399994
2018-09-18,29.5,2172.27,7956.109863,2904.310059,24.633333,26246.960938,88.790001,13091.980469,2643.909912,311.51001
2018-09-19,29.41,2177.74,7950.040039,2907.949951,24.76,26405.759766,88.410004,13121.969727,2654.139893,308.899994
2018-09-20,29.639999,2195.68,8028.22998,2930.75,25.046667,26656.980469,89.360001,13225.110352,2675.449951,309.779999
2018-09-21,29.559999,2200.01,7986.959961,2929.669922,25.093334,26743.5,89.300003,13236.44043,2687.75,306.049988
2018-09-24,29.59,2193.01,7993.25,2919.370117,24.92,26562.050781,88.510002,13162.049805,2717.98999,299.51001
2018-09-25,29.84,2194.2,8007.470215,2915.560059,25.046667,26492.210938,88.809998,13160.599609,2714.02002,298.019989
2018-09-26,29.82,2189.31,7990.370117,2905.969971,25.059999,26385.279297,88.839996,13101.959961,2704.75,296.040009
2018-09-27,29.889999,2188.71,8041.970215,2914,25.073334,26439.929688,88.980003,13105.719727,2722,294.25
2018-09-28,29.82,2184.01,8046.350098,2913.97998,24.906666,26458.310547,88.529999,13082.519531,2720.26001,296.209991
2018-10-01,29.879999,2188.18,8037.299805,2924.590088,24.946667,26651.210938,88.150002,13125.349609,2753.679932,298.730011
2018-10-02,29.68,2183.62,7999.549805,2923.429932,24.76,26773.939453,88.150002,13106.009766,2737.409912,297.950012
2018-10-03,29.68,2183.63,8025.089844,2925.51001,24.713333,26828.390625,88.099998,13118.549805,2759.790039,298.160004
2018-10-04,29.26,2165.43,7879.509766,2901.610107,24.326666,26627.480469,88.160004,13042.299805,2725.560059,295.890015
2018-10-05,29.09,2151.42,7788.450195,2885.570068,24.226667,26447.050781,87.43,12991.950195,2709.98999,294.429993
2018-10-08,28.67,2143.56,7735.950195,2884.429932,24.126667,26486.779297,87.379997,13000.139648,2721.570068,292.190002
2018-10-09,28.67,2138.46,7738.02002,2880.340088,24.073334,26430.570313,85.660004,12960.450195,2716.550049,289.299988
2018-10-10,27.6,2089.1,7422.049805,2785.679932,23.540001,25598.740234,82.760002,12622.129883,2647.919922,280.540009
2018-10-11,27.18,2044.95,7329.060059,2728.370117,23.219999,25052.830078,81.339996,12349.530273,2631.370117,273.269989
2018-10-12,27.620001,2063.43,7496.890137,2767.129883,23.433332,25339.990234,82.18,12439.419922,2643.330078,279.170013
2018-10-15,27.43,2055.11,7430.740234,2750.790039,23.373333,25250.550781,82.029999,12425.679688,2670.530029,279.48999
2018-10-16,28.110001,2091.21,7645.490234,2809.919922,23.780001,25798.419922,83.239998,12645.950195,2693.300049,287.209991
2018-10-17,28,2089.5,7642.700195,2809.209961,23.58,25706.679688,82.230003,12613.049805,2673.310059,284.320007
2018-10-18,27.540001,2064.47,7485.140137,2768.780029,23.16,25379.449219,83.489998,12445.480469,2648,279.070007
2018-10-19,27.540001,2062.33,7449.029785,2767.780029,23.326666,25444.339844,82.410004,12457.269531,2652.439941,278.01001
2018-10-22,27.540001,2053.44,7468.629883,2755.879883,23.293333,25317.410156,82.760002,12374.759766,2638.189941,278.369995
2018-10-23,27.25,2033.89,7437.540039,2740.689941,23.113333,25191.429688,82.610001,12287.44043,2585.01001,271.549988
2018-10-24,26.459999,1988.62,7108.399902,2656.100098,22.446667,24583.419922,80.860001,11969.740234,2512.23999,263.420013
2018-10-25,27,2006.27,7318.339844,2705.570068,22.713333,24984.550781,81.720001,12118.849609,2545.97998,265.339996
2018-10-26,26.610001,1981.89,7167.209961,2658.689941,22.553333,24688.310547,82.059998,11976.950195,2522.25,285.380005
2018-10-29,26.290001,1975.7,7050.290039,2641.25,22.4,24442.919922,81.599998,11942.509766,2478.27002,277.5
2018-10-30,26.469999,1997.19,7161.649902,2682.629883,22.673334,24874.640625,83.029999,12129.94043,2511.540039,281.549988
2018-10-31,26.91,2021.98,7305.899902,2711.73999,22.893333,25115.759766,82.839996,12208.05957,2520.469971,282.899994
2018-11-01,27.16,2040.93,7434.060059,2740.370117,23.293333,25380.740234,83.400002,12356.5,2555.689941,284.059998
2018-11-02,27.040001,2036.7,7356.990234,2723.060059,23.32,25270.830078,84.57,12321.799805,2546.909912,285.279999
2018-11-05,27.059999,2040.68,7328.850098,2738.310059,23.373333,25461.699219,84.760002,12424.30957,2556.030029,288.339996
2018-11-06,27.120001,2050.65,7375.959961,2755.449951,23.433332,25635.009766,85.82,12480.05957,2550.280029,289.679993
2018-11-07,27.809999,2084.45,7570.75,2813.889893,23.766666,26180.300781,86.849998,12679.099609,2572.699951,296.029999
2018-11-08,27.690001,2082.47,7530.879883,2806.830078,23.466667,26191.220703,86.769997,12622.040039,2584.340088,296.529999
2018-11-09,27.48,2063.16,7406.899902,2781.01001,23.24,25989.300781,86.419998,12537.530273,2542.800049,296.809998
2018-11-12,26.959999,2028.62,7200.870117,2726.219971,22.886667,25387.179688,85.290001,12343.509766,2526.98999,289.339996
2018-11-13,26.98,2026.52,7200.870117,2722.179932,22.986666,25286.490234,85.32,12328.299805,2486.75,290.679993
2018-11-14,26.84,2015.14,7136.390137,2701.580078,23.046667,25080.5,84.75,12275.490234,2497.76001,287.980011
2018-11-15,27.040001,2026.3,7259.029785,2730.199951,23.233334,25289.269531,86.190002,12361.519531,2531.689941,294.450012
2018-11-16,27.02,2031.76,7247.870117,2736.27002,23.313334,25413.220703,87.620003,12400.280273,2549.030029,297.790009
2018-11-19,26.549999,2009.61,7028.47998,2690.72998,23.073334,25017.439453,86.540001,12280.910156,2508.72998,294.029999
2018-11-20,26.07,1976.91,6908.819824,2641.889893,22.653334,24465.640625,84.790001,12048.660156,2435.870117,287.089996
2018-11-21,26.27,1984.73,6972.25,2649.929932,22.986666,24464.689453,85.019997,12123.339844,2474.679932,288.51001
2018-11-23,26.16,1975.09,6938.97998,2632.560059,22.813334,24285.949219,84.559998,12036.240234,2452.639893,285.200012
2018-11-26,26.5,1999.2,7081.850098,2673.449951,23.106667,24640.240234,83.959999,12181.599609,2478.320068,285.75
2018-11-27,26.51,2000.07,7082.700195,2682.169922,23.073334,24748.730469,83.370003,12188.070313,2467.590088,285.26001
2018-11-28,27.16,2029.78,7291.589844,2743.790039,23.453333,25366.429688,84.400002,12417.629883,2513.139893,294.140015
2018-11-29,27.09,2034.89,7273.080078,2737.800049,23.333334,25338.839844,84.040001,12389.370117,2508.830078,293.869995
2018-11-30,27.219999,2041.36,7330.540039,2760.169922,23.286667,25538.460938,84.889999,12457.549805,2485.139893,297.589996
2018-12-03,27.58,2066.62,7441.509766,2790.370117,23.66,25826.429688,86.160004,12577.540039,2495.73999,301.049988
2018-12-04,26.860001,2016.89,7158.430176,2700.060059,23.086666,25027.070313,83.489998,12221.980469,2449.969971,286.660004
2018-12-06,26.68,1990.85,7188.259766,2695.949951,22.879999,24947.669922,81.839996,12144.410156,2424.870117,287.220001
2018-12-10,23.91,1952.83,7020.52002,2637.719971,22.393333,24423.259766,78.199997,11889.290039,2395.560059,285.359985
2018-12-11,23.959999,1954.65,7031.830078,2636.780029,22.473333,24370.240234,78.370003,11860.650391,2383.699951,281.48999
2018-12-12,24.219999,1975.88,7098.310059,2651.070068,22.780001,24527.269531,78.339996,11943.290039,2407.879883,284.350006
2018-12-13,24.24,1974.41,7070.330078,2650.540039,22.780001,24597.380859,78.129997,11936.160156,2387.090088,281.200012
2018-12-14,23.74,1942.55,6910.660156,2599.949951,22.48,24100.509766,76.32,11755.379883,2344.23999,273.839996
2018-12-17,23.27,1914.33,6753.72998,2545.939941,22.286667,23592.980469,74.330002,11532.120117,2318.709961,266.559998
2018-12-18,23.309999,1908.16,6783.910156,2546.159912,22.313334,23675.640625,73.949997,11502.160156,2304.629883,268.869995
2018-12-19,23.07,1892.71,6636.830078,2506.959961,22.066668,23323.660156,71.699997,11371.839844,2299.629883,269.470001
2018-12-20,22.790001,1862.82,6528.410156,2467.419922,22.033333,22859.599609,70.059998,11222.790039,2279.379883,262.779999
2018-12-21,22.290001,1834.97,6332.990234,2416.620117,21.393333,22445.369141,68.989998,11036.839844,2244.919922,258.079987
2018-12-24,21.92,1802.95,6192.919922,2351.100098,21.186666,21792.199219,66.529999,10769.830078,2200.340088,247.009995
2018-12-26,22.809999,1850.7,6554.359863,2467.699951,21.633333,22878.449219,68.610001,11204.089844,2281.860107,259.410004
2018-12-27,22.91,1862.38,6579.490234,2488.830078,21.66,23138.820313,70.110001,11285.30957,2274.219971,265.149994
2018-12-28,22.940001,1870.8,6584.52002,2485.73999,21.813334,23062.400391,69.800003,11290.950195,2281.340088,263.820007
2018-12-31,23.110001,1883.9,6635.279785,2506.850098,21.826666,23327.460938,70.949997,11374.389648,2292.26001,266.519989
