"","Date","type","Holding_Period_Return"
"112",2015-01-09,"Composite",0.0104493006228024
"113",2015-01-09,"Fund",0.00299303636297821
"114",2015-01-09,"Benchmark",-9.41885655081354e-05
"115",2015-01-12,"Composite",0.0107701215165656
"116",2015-01-12,"Fund",0.00299303636297821
"117",2015-01-12,"Benchmark",-0.00018837713101616
"118",2015-01-13,"Composite",0.0109612851874459
"119",2015-01-13,"Fund",0.00399200947445055
"120",2015-01-13,"Benchmark",-0.00018837713101616
"121",2015-01-14,"Composite",0.0116158942972149
"122",2015-01-14,"Fund",0.00399200947445055
"123",2015-01-14,"Benchmark",-0.000565131393048923
"124",2015-01-15,"Composite",0.0118615531480351
"125",2015-01-15,"Fund",0.00399200947445055
"126",2015-01-15,"Benchmark",-0.000659319958556948
"127",2015-01-16,"Composite",0.0119120977069747
"128",2015-01-16,"Fund",0.00399200947445055
"129",2015-01-16,"Benchmark",-0.000659319958556948
"130",2015-01-20,"Composite",0.0119494749501581
"131",2015-01-20,"Fund",0.00399200947445055
"132",2015-01-20,"Benchmark",-0.000470942827540677
"133",2015-01-21,"Composite",0.0116669477636189
"134",2015-01-21,"Fund",0.00399200947445055
"135",2015-01-21,"Benchmark",-0.000659319958556948
"136",2015-01-22,"Composite",0.0114750151358414
"137",2015-01-22,"Fund",0.00399200947445055
"138",2015-01-22,"Benchmark",-0.000753508524065083
"139",2015-01-23,"Composite",0.0116658316406932
"140",2015-01-23,"Fund",0.00399200947445055
"141",2015-01-23,"Benchmark",-0.000847697089573329
"142",2015-01-26,"Composite",0.0116441937506395
"143",2015-01-26,"Fund",0.00399200947445055
"144",2015-01-26,"Benchmark",-0.000941885655081354
"145",2015-01-27,"Composite",0.0118655630112816
"146",2015-01-27,"Fund",0.00399200947445055
"147",2015-01-27,"Benchmark",-0.0010360742205896
"148",2015-01-28,"Composite",0.0121025964465007
"149",2015-01-28,"Fund",0.00399200947445055
"150",2015-01-28,"Benchmark",-0.00122445135160576
"151",2015-01-29,"Composite",0.012101137417281
"152",2015-01-29,"Fund",0.00399200947445055
"153",2015-01-29,"Benchmark",-0.00122445135160576
"154",2015-01-30,"Composite",0.0123414798119879
"155",2015-01-30,"Fund",0.00429194278179224
"156",2015-01-30,"Benchmark",-0.00131863991711412
"157",2015-02-02,"Composite",0.0123910568221319
"158",2015-02-02,"Fund",0.00429194278179224
"159",2015-02-02,"Benchmark",0
"160",2015-02-03,"Composite",0.0119440866939309
"161",2015-02-03,"Fund",0.00429194278179224
"162",2015-02-03,"Benchmark",-9.41885655081354e-05
"163",2015-02-04,"Composite",0.0114620654807724
"164",2015-02-04,"Fund",0.00429194278179224
"165",2015-02-04,"Benchmark",-0.000470942827540677
"166",2015-02-05,"Composite",0.0114627361739716
"167",2015-02-05,"Fund",0.00429194278179224
"168",2015-02-05,"Benchmark",-0.000659319958556948
"169",2015-02-06,"Composite",0.0105541246235277
"170",2015-02-06,"Fund",0.00429194278179224
"171",2015-02-06,"Benchmark",-0.000753508524065083
"172",2015-02-09,"Composite",0.0104268901361007
"173",2015-02-09,"Fund",0.00429194278179224
"174",2015-02-09,"Benchmark",-0.000847697089573329
"175",2015-02-10,"Composite",0.00979058573623548
"176",2015-02-10,"Fund",0.00429194278179224
"177",2015-02-10,"Benchmark",-0.000941885655081354
"178",2015-02-11,"Composite",0.00944948641712351
"179",2015-02-11,"Fund",0.00429194278179224
"180",2015-02-11,"Benchmark",-0.00141282848262225
"181",2015-02-12,"Composite",0.00945329226255809
"182",2015-02-12,"Fund",0.00429194278179224
"183",2015-02-12,"Benchmark",-0.00150701704813028
"184",2015-02-13,"Composite",0.00940199541305753
"185",2015-02-13,"Fund",0.00429194278179224
"186",2015-02-13,"Benchmark",-0.00169539417914644
"187",2015-02-17,"Composite",0.00907537913507617
"188",2015-02-17,"Fund",0.00429194278179224
"189",2015-02-17,"Benchmark",-0.00131863991711412
"190",2015-02-18,"Composite",0.00924938325972313
"191",2015-02-18,"Fund",0.00429194278179224
"192",2015-02-18,"Benchmark",-0.00169539417914644
"193",2015-02-19,"Composite",0.00917674376386945
"194",2015-02-19,"Fund",0.00429194278179224
"195",2015-02-19,"Benchmark",-0.00178958274465479
"196",2015-02-20,"Composite",0.00917844973775361
"197",2015-02-20,"Fund",0.00429194278179224
"198",2015-02-20,"Benchmark",-0.00188377131016293
"199",2015-02-23,"Composite",0.00911857996854581
"200",2015-02-23,"Fund",0.00429194278179224
"201",2015-02-23,"Benchmark",-0.00197795987567095
"202",2015-02-24,"Composite",0.00923510610561129
"203",2015-02-24,"Fund",0.00429194278179224
"204",2015-02-24,"Benchmark",-0.00216633700668734
"205",2015-02-25,"Composite",0.00931889578898915
"206",2015-02-25,"Fund",0.00429194278179224
"207",2015-02-25,"Benchmark",-0.00263727983422812
"208",2015-02-26,"Composite",0.00932729499859941
"209",2015-02-26,"Fund",0.00429194278179224
"210",2015-02-26,"Benchmark",-0.00273146839973637
"211",2015-02-27,"Composite",0.00929503715372304
"212",2015-02-27,"Fund",0.00449165344794755
"213",2015-02-27,"Benchmark",-0.00282565696524439
"214",2015-03-02,"Composite",0.00905204480147526
"215",2015-03-02,"Fund",0.00449165344794755
"216",2015-03-02,"Benchmark",-0.00122445135160576
"217",2015-03-03,"Composite",0.00866604450756725
"218",2015-03-03,"Fund",0.00349226055577923
"219",2015-03-03,"Benchmark",-0.00141282848262225
"220",2015-03-04,"Composite",0.00850265831479624
"221",2015-03-04,"Fund",0.00349226055577923
"222",2015-03-04,"Benchmark",-0.00178958274465479
