Date,MSCI_Val_return,FIVLX_return,CAC40_return,FTSE_return,NIKKEI_return,MSCI_Europe_return
2015-03-11,-1.4611192514824012e-4,0.0024242436115065047,0.02344304099655936,0.0027814659797638086,0.003124490264974966,0.0025588265616676154
2015-03-12,0.007381490916291256,0.012033839563723614,-0.002087099092049627,0.00586834866384045,0.014190479510004295,0.003432374263033111
2015-03-13,-0.006328701083856636,-0.007202912294058006,0.004627007403792405,-0.003035546654750476,0.013760873563864351,-0.006102602818911507
2015-03-16,0.008895570374234829,0.01554125721121169,0.010068017395207463,0.009375971656416127,-4.254227047617576e-4,0.014678091646591618
2015-03-17,2.567064575771383e-4,-0.0023752980289075687,-0.006388464038451502,0.004916626130681223,0.009872073254264535,-0.004278552065927421
2015-03-18,0.007731288432105465,0.020012439515014524,8.923852289424161e-4,0.015611276954338393,0.00551445148171581,0.007195790494894716
2015-03-19,0.003046552718017459,-0.011723463696059255,7.467785709209807e-4,0.002462319187806372,-0.0034811982880782466,0.003569481116484141
2015-03-20,0.02120258438225342,0.021004272770531962,0.009938194537912892,0.008607551891097742,0.004286228597905506,0.02422191248032668
2015-03-23,0.008333753740443761,0.004608303086194088,-0.006501734728873387,0.002156772935434148,0.009876246910952347,0.005409133189126614
2015-03-24,4.7695845303863393e-4,-0.0023014969882790837,0.00665691728510609,-0.0025588827373894674,-0.0020730905570403024,8.643983120890653e-4
2015-03-25,0.0014591054663419811,-0.005777023576921891,-0.013312641696415994,-0.00409858369088667,0.0016599239383108255,-0.0038219345207712863
2015-03-26,-0.012913116667069957,-0.009313222146667854,-0.00292004577842242,-0.013774768354013034,-0.014028730210165818,-0.014585003396932805
2015-03-27,-0.005472573766231115,0.0011689072049816396,0.005519701072003613,-0.0058631021715136455,-0.009571994465400024,-5.3883665179554896e-5
2015-03-30,-3.5900355518592164e-5,0.0023337233462203955,0.009777111643469283,0.005297297779046417,0.006500238947699799,0.005362135245170485
2015-03-31,-0.012514287672972912,-0.015267472130788828,-0.009860531290870611,-0.017329281887795034,-0.01058625502970223,-0.015120892922786844
2015-04-01,0.0018365446609367453,0.005899722127188589,0.005661757066599549,0.0053685492006732005,-0.009003311427182581,0.004903315786046747
2015-04-02,0.009679468053841234,0.00820156911341785,0.0023519147071837665,0.0035130826397065107,0.014496546174434854,0.00946097845835503
2015-04-07,0.013875604768053051,0.011601058182761914,0.015070665051284848,0.01860200513844923,0.01682822753986457,0.014577983356263147
2015-04-08,-0.0035031502684210736,0.003454234868087269,-0.0027857733079486025,-0.003504630201787151,0.007571436651140573,-0.006665060930383326
2015-04-09,-2.765137804701112e-4,0.0011487652038737473,0.0139363661980898,0.011173004157031485,0.007446263826356159,3.074158177822639e-4
2015-04-10,0.0017591215771384228,0.002293578987099476,0.006030935916212954,0.010551857646236229,-0.0015103317471307776,0.004399863188488062
2015-04-13,-0.0034204842024099236,-0.0034423441909732233,0.0026032797145045805,-0.003599315164166228,-1.0900540019420646e-4,-0.0034722768845227847
2015-04-14,0.009432940044195703,0.005730674708985362,-0.006886856398113039,0.0015508841828300035,1.616887847575299e-4,0.007143644082672651
2015-04-15,-0.0015761080135181516,0.003422707277501935,0.006930626993705502,0.0030360942599418905,-0.0019568356604011683,-0.0019250526824103886
2015-04-16,0.0046558214961685,0,-0.0056990933870118,-0.005132401610749682,8.054107767421215e-4,0.001127309783129249
2015-04-17,-0.006859668098929461,-0.010303468369724289,-0.01567015605069777,-0.009365903500224704,-0.011780440810726489,-0.010802624262514549
2015-04-20,0.0017604624030944649,0.0011500863832369923,0.008582130562343693,0.008186523450127936,-9.362105853156777e-4,0.006014548811507758
2015-04-21,0.0037809646123587726,0.006872879287762146,9.730600203905482e-4,0.001531194262314628,0.013888677935939953,0.0039309660877444585
2015-04-22,-2.2176012129015987e-4,0.002280502698725151,0.0035467522464127654,-0.00492337966187506,0.011228577471511514,-0.0018988221841667041
2015-04-23,0.004048425965144986,0.004545462371674969,-0.006194377458195177,0.0036114089976280184,0.0026660696721805266,0.002714854025336777
2015-04-24,0.008463166018467305,0.0033955890011378997,0.0043428308196613585,0.002411605863400723,-0.00833732558013267,0.008659276881266997
2015-04-27,0.008267090912802644,0.006756782462880029,0.012886069288452262,0.004694577680105283,-0.0018357838384037706,0.011533806315670247
2015-04-28,3.2952673811692534e-4,-0.002247191956904704,-0.01829731559980452,-0.010392624543619888,0.0037774580119549483,-0.006172609836610832
2015-04-30,-0.012638552079105025,-0.014731144577513344,-0.024833225556768923,-0.009992078179406505,-0.027235317965324413,-0.006047925754312011
2015-05-07,-0.014633748915839462,-0.006872879287762146,-0.015832627734809535,-0.010641633564874908,-0.011750085305797242,-0.012920038512449494
2015-05-08,0.018033172563315603,0.022728251077556383,0.02449410460833157,0.022948680391959186,0.004509785710967051,0.024127880828338277
2015-05-11,-9.523714751349388e-4,-0.005633817718256218,-0.01235801691258942,-0.0024116662202988692,0.012396060558602429,-0.0030384733006769693
2015-05-12,-0.0015872178014308957,-0.0033955890011378997,-0.010641461776138783,-0.013757512659871907,2.002605639148669e-4,-0.004618598324696244
2015-05-13,0.007401689121019572,0.0067796869853786745,-0.0025743538457874138,0.0022805326917119118,0.007102462940988374,0.007236732987472294
2015-05-14,0.0029819837989961684,0.006734032181344052,0.013502166663597492,0.0033624103193989896,-0.009888508802276874,0.008618938634586293
2015-05-15,0.0016219383124500553,0.003350086885281822,-0.007081696782348601,-0.00180133878218669,0.008278246145152934,8.16175151966192e-4
2015-05-18,-0.0023077938495070782,-0.003350086885281822,0.0036957857358341784,0.0012039580798077765,0.00794234075125999,-0.002450526604088843
2015-05-19,-0.00670652226860291,0,0.020730019652386744,0.003756507145331156,0.006819803476062702,-0.004712257700786537
2015-05-20,0.0016142885238075166,0.002234637801416195,0.0031217711358717537,0.0017374763851414343,0.008461872628016565,0.0020091509201147773
2015-05-21,0.005569088521548693,0.006674107087693226,0.002607081243203524,8.858754314751138e-4,3.123110449827493e-4,0.005495886210261425
2015-05-22,-0.006685587208771437,-0.007790801787768142,-7.405655718457638e-4,0.002598316881007534,0.003041522114228812,-0.009305217634524077
2015-05-26,-0.01630870860015854,-0.015766092338675985,-0.01160732793958097,-0.011834870947390996,0.008504339893454116,-0.022123598608778217
2015-05-27,0.004220059005207943,0.009039609577725205,0.019285435569111442,0.01206343641519858,0.001715940633825852,0.011172450494508546
2015-05-28,-0.0018338072092571878,-0.0011254925217345502,-0.008662486019911597,0.001079299978917092,0.0038455966432344724,-0.0011530131020460743
2015-05-29,-0.006923475738229712,-0.011325149357053643,-0.025616130460447195,-0.008056422682351183,5.686276940046753e-4,-0.01328523726152575
2015-06-01,-0.0052009131772141615,-0.002280502698725151,0.0034704187947927068,-0.004425986387849079,3.26684018640222e-4,-0.004776386432199686
2015-06-02,0.007748466912913088,0.005691534999788139,-0.004155607806488604,-0.0036470636537941914,-0.0012978694681198277,0.010657734720857626
2015-06-03,0.008190079059023248,0.006787356373399778,0.005919143964876028,0.0031980099956587793,-0.0033976285443699794,0.010946042220289165
2015-06-04,-0.008553570419236323,-0.011337989937396209,-0.009388080470289495,-0.013211596761438571,7.167518881470158e-4,-0.006997496995475139
2015-06-05,-0.019084606691163408,-0.01377748544030366,-0.01340159728787782,-0.007997946672668732,-0.0013328289416794092,-0.024443714998606758
2015-06-08,-0.001791006856119104,-0.0011567381278236866,-0.01290210065645958,-0.002141316373320379,-1.8138373635423477e-4,-8.031840082693975e-4
2015-06-09,-0.002645455335963831,-0.0046403795565024275,-0.0015327635224711145,-0.005352296233731124,-0.017798625817899705,-5.758123011050387e-4
2015-06-10,0.01798754051251006,0.018433701688838067,0.01731035817535087,0.011259937031542933,-0.002488197422493954,0.023223345634822756
2015-06-11,0.0010796617929544894,0.0034188067487854745,0.007361012332676609,0.0024085326110210303,0.016652222816647466,-6.157039889824745e-4
2015-06-12,-0.0032421516494141045,-0.005704522029641446,-0.014217458844752784,-0.009071389528953588,0.0011821205095827736,-0.006296027246766478
2015-06-15,-0.012037880012193192,-0.008041398874993444,-0.017667240376784576,-0.011025029034383849,-9.457569956285994e-4,-0.017614413198892898
2015-06-16,-1.8797765270583966e-4,0,0.005074986024009576,-6.349623770418589e-5,-0.006389357823703534,0.004657039364788673
2015-06-17,-0.004634177864536682,0.0011527378798081855,-0.010225902588677727,-0.004413073418133351,-0.0019107015891286494,-0.004614987093809475
2015-06-18,0.010783254217690441,0.005743841179252307,0.002680787269584428,0.004082992558227971,-0.011362903038028449,0.01643839985718376
2015-06-19,4.251382187003827e-4,-0.0011461319306227402,0.0024722587286838404,3.824464760437962e-4,0.00913337082284471,-0.0030954005083660974
2015-06-22,0.02134795183373761,0.019307811604925007,0.037346936583979584,0.017024621220889102,0.012509228263610339,0.028470675728407002
2015-06-23,-0.0017996119701901847,0.0011242272122808927,0.01174806855454591,0.001347220381843428,0.018489982128182092,-0.007546943756731039
2015-06-24,-0.00203964161051573,-0.004504512121104476,-0.0024408684894172694,0.0014514409832901976,0.002812524025969765,-0.0034308143740249264
2015-06-25,-0.002343230690833309,0,-7.217439247373392e-4,-0.005416762232792749,-0.004641229727736729,-0.0022100874078621047
2015-06-26,-0.006143347229995655,-0.0022598879674378125,0.0034571202889051023,-0.00798173125969015,-0.0031462828733204162,-0.0034971204894453933
2015-06-29,-0.024004025692221376,-0.027524673390090015,-0.03814548352178271,-0.019922817543479354,-0.029216097858219214,-0.02651736855484277
2015-06-30,-0.007341814309812733,-0.004662013105811269,-0.01648473437211173,-0.015143615854370296,0.006235198339922476,-0.014201135303399504
2015-07-01,0.0048683349009452925,0.006984894521950835,0.019226477833379718,0.013345702831832895,0.004614317411405722,0.011182724333647087
2015-07-02,0.002295235244170968,0,-0.009801726216132067,0.0033055073106336152,0.009457650869194367,-0.0037056222110845027
2015-07-06,-0.021788604883409946,-0.01519608435234554,-0.02598212975856029,-0.014399439589316998,-0.020199269533646813,-0.020565160710624752
2015-07-07,-0.01661818347264088,-0.004722558954173728,-0.02295030626320127,-0.015957035245362405,0.013064109529546286,-0.028589051838254775
2015-07-08,-9.334281153723367e-4,-0.014302985190330908,0.007438620837342924,0.009051131162365778,-0.031859180917296115,0.013013092262328385
2015-07-09,0.012418945017170557,0.014302985190330908,0.02516036786473208,0.0139126560044609,0.005953542520909849,0.019937189234793706
2015-07-10,0.020465911973885476,0.02800649790821863,0.030197994434303155,0.013843950545659567,-0.0038183112786924767,0.03163674417026474
2015-07-13,0.0063524589058054914,0.009163867106790846,0.019196356178671437,0.009629270743255702,0.015547971373155889,0.004569532554053346
2015-07-14,0.008447244299967238,0.006818208231777145,0.006853100161480441,0.0023415420801207176,0.01460482140601016,0.004058146585265376
2015-07-15,4.1797055605030664e-4,-0.002267574667780714,0.0029306456065345543,7.599290867688069e-7,0.003818979349727414,-2.3649467593145346e-5
2015-07-16,0.00770398707803821,0.007914117055990655,0.014605759303181642,0.006301950732026995,0.006662351632501284,0.008624422450604463
2015-07-17,-0.002738578475359077,-0.0011267606825908771,5.64155390700094e-4,-0.003148408956363369,0.002463007373167514,-0.004299970204977299
2015-07-21,0.0024108459346781075,-0.0022573373016498977,-0.0034836087893044265,-8.876429527990837e-4,0.0092089092023393,-1.7660927846385732e-5
2015-07-22,-0.011917427549319903,-0.007941051372812868,-0.004710906948847793,-0.015142353267245667,-0.011985032664091122,-0.010207038217604492
2015-07-23,7.371794656672037e-4,0,8.201953151214525e-4,-0.0018523542835762186,0.004374256210988747,0.002577856818189339
2015-07-24,-0.009474214114582935,-0.009153381986487297,-0.0057926189356347635,-0.011363462011271253,-0.006763308201874096,-0.010189720260039614
2015-07-27,-0.006074885170509248,-0.005763704716749807,-0.025992506932826842,-0.011415446710003607,-0.009508884575250676,-0.009852711790418134
2015-07-28,5.156475498164781e-4,0.00805991697710029,0.010039484215976557,0.007680433864749148,-0.0010427488882971403,0.004643349616309855
2015-07-29,0.008111311010734923,0.004576667027411663,0.008028273501748728,0.01148422823771078,-0.0012788245680130927,0.009646213194395514
2015-07-30,0.0012766977547693514,-0.0011422045787767843,0.005759233832147714,0.005695563622277078,0.010773695612471101,-0.0036041890598710324
2015-07-31,0.010168278352377769,0.005698021114637797,0.00714581668025005,0.0041013230507580545,0.0030363966723125912,0.011318662465439111
2015-08-03,-0.0026429545597439486,0.0011357184639271267,0.007431118076365095,-0.0011437583218736336,-0.0018053900029268988,8.699332120398751e-4
2015-08-04,-7.238231992436894e-4,-0.0034110323010629884,-0.0016378702594952443,-3.074506547431355e-4,-0.0013514019425553414,-0.002967985283146568
2015-08-05,0.0017875793147794639,0.005678606968843702,0.016411447737635143,0.009798612220180303,0.004555860238133036,0.004646532197820186
2015-08-06,-8.915107255793586e-4,-0.005678606968843702,-8.894385464408572e-4,-7.883583039216546e-4,0.0024409283774211588,-0.003614736188398915
2015-08-07,-0.002524447719437717,-0.003422707277501935,-0.00722151954416006,-0.004247758413036706,0.0029051746254005195,-0.006355909511828628
2015-08-10,0.008140994621453679,0.011363758650314804,0.007856953816249401,0.002635258721626954,0.004051164840690902,0.010519698892477614
2015-08-11,-0.009868802760249373,-0.01022155407153802,-0.01872529010653956,-0.010698258558800688,-0.004235047985028828,-0.010126113142356452
2015-08-12,-0.01022716725304118,-0.006872879287762146,-0.03463866720701958,-0.014104788845664018,-0.015955210378962192,-0.014551891665859351
2015-08-13,-0.0012440802853248556,0,0.01239285136960433,-4.358615429485013e-4,0.009894667694892334,0.00344839381604789
2015-08-14,-0.0040440496251532565,0,-0.006110630367965442,-0.002682171193724159,-0.003701892200316692,-0.0031459573858789724
2015-08-17,2.990108617586529e-4,0,0.005705478980841505,-6.59530749622661e-5,0.0049008975156183965,-7.320533818369057e-4
2015-08-18,-0.003278315552679878,-0.003454234868087269,-0.002727998633094586,-0.0036725483402744175,-0.003195606540058904,-0.0018537033931451674
2015-08-19,-0.01284389919240514,-0.008106587532988652,-0.017686266415331886,-0.01900226830362861,-0.016276152888963225,-0.016211020305645363
2015-08-20,-0.00828281493687033,-0.01877989465159624,-0.020802143210209678,-0.005568258157291339,-0.009395469627058617,-0.007503274956306427
2015-08-21,-0.022263368335504907,-0.022769108261276205,-0.032412189249615864,-0.02871261999871244,-0.0302885733596181,-0.022961650391865263
2015-08-24,-0.039528518657163225,-0.034528707544465576,-0.05493236068514129,-0.04779525865374268,-0.047151053771521845,-0.03230773118385066
2015-08-25,0.009682259905750001,0.00625392907629907,0.04054945745826366,0.03046535392222971,-0.04039247298127435,0.026439248267084103
2015-08-26,-0.00460303087573255,0.017305747097592583,-0.014077155869335556,-0.016939566520175475,0.03151588911104852,-0.018823812013665453
2015-08-27,0.016964937306136463,0.01701134582653685,0.034314192124627496,0.0349761558255981,0.010695776430663884,0.017864763316391752
2015-08-28,0.01160334693571663,-0.0012055456553490274,0.0036320931215971797,0.008989915759736178,0.029801703740924168,0.0036140078795892094
2015-09-01,-0.03221929809850188,-0.03435920806693549,-0.02907442443722985,-0.030783173620159587,-0.052053496416473166,-0.026387845851656877
2015-09-02,-0.0035829340391542175,0.009937969990132522,0.0030254299385070738,0.004080080431586808,-0.0038768360431848947,-3.9265216912554024e-5
2015-09-03,0.008386976593010687,0.003701423103186219,0.02147399945113193,0.01804772172502922,0.004795793695940631,0.011419846063728478
2015-09-04,-0.020324531938024748,-0.021158225507345918,-0.028488754807218797,-0.02470917441752718,-0.02169565802764417,-0.024283305779126962
2015-09-08,0.015108516521511461,0.022388994893478564,0.016484725218171903,0.01693022824763446,-0.02073259687979956,0.022832969811029002
2015-09-09,0.023641945678435583,0.0012292564547298213,0.014321988283830578,0.013399484944605078,0.07426168605890915,0.011787576098942765
2015-09-10,-0.01400780264250212,0.0024539889615664556,-0.014698284230750147,-0.01182078930113839,-0.025406761116919085,-0.007804202687153428
2015-09-11,-0.0033456039077917055,-0.001226241723244037,-0.0104557022609999,-0.006201155055485685,-0.0019362544639918156,-0.004456482362049208
2015-09-14,-0.0048954950223638605,-0.008626054719767406,-0.006743325634460007,-0.005436039232208145,-0.0164796522114532,-0.005473197014473463
2015-09-15,0.00200312496835231,0.006169051026715167,0.011272769092970591,0.008673534116075743,0.0033774730125344377,0.0066264128648851894
2015-09-16,0.01479964863210359,0.01222509112925918,0.016596796521778145,0.01481662862618549,0.008018100250700044,0.017407818460799085
2015-09-17,0.0011978896681874573,0.0036385728439083387,0.0019998529442357693,-0.006801268486922751,0.014242993147808747,-2.1000983305086152e-4
2015-09-18,-0.012856724177809475,-0.02327110525102949,-0.02595949619333382,-0.013485524095411705,-0.01983812948189012,-0.01348804460273012
2015-09-24,-0.04710047905016257,-0.030190972279145356,-0.04247130390139198,-0.02364223232500251,-0.027967721893769948,-0.05249118697391353
2015-09-25,0.012304338585707342,0.011428695823622714,0.030229177021169562,0.024444841653030736,0.017414223718111188,0.017989732030216032
2015-09-28,-0.0179079993040272,-0.020408871631207415,-0.027975213720532466,-0.024885625845579185,-0.013252623993775359,-0.019840689680432178
2015-09-29,-0.01642611425184004,-0.010362787035546273,-0.0030617567010153834,-0.008363179672713272,-0.04132185398145616,-0.0052995814719887235
2015-09-30,0.020780370350499844,0.019342962843130973,0.025358741556745557,0.025457973056859373,0.02665216044856855,0.020220236727898744
2015-10-01,0.0067676122296171926,0.002551021791604935,-0.006473913632786932,0.001790934598542293,0.019041538084836773,-7.719960508136836e-4
2015-10-02,0.008744310331478822,0.015170961007807016,0.007279337856349599,0.00942621858886561,1.5295482737442967e-4,0.011272164281415087
2015-10-05,0.020406695720723178,0.016179568876269368,0.03482587579815011,0.027187163803350956,0.015693269261968013,0.024738769893659196
2015-10-06,0.012180936075471216,0.006153865574378248,0.00942934418036856,0.004313990109473309,0.009980820134801505,0.010939702957658781
2015-10-07,0.011820111932229871,0.0048959706122064794,0.00143647567119487,0.001610283749377217,0.0074984908454442945,2.562706231792333e-4
2015-10-08,0.002636524383423655,0.006086446056402295,0.0018345467377329783,0.006053291155755147,-0.009972098715754996,0.0055513287807960054
2015-10-09,0.01608485876424659,0,0.005434409246108274,0.006463810534924619,0.016266148829920724,0.010809409107401358
2015-10-13,-0.013655073899745851,-0.013439420361661014,-0.012415714686149215,-0.011581993517395972,-0.01112150678641477,-0.010478198913290271
2015-10-14,-0.005119595133232124,0.0012292564547298213,-0.00742514805344463,-0.011524454737649847,-0.019030785589466248,-0.002097392416924748
2015-10-15,0.011551519244987318,0.015844329021150738,0.014273825170279864,0.010955223469009567,0.011442881383267434,0.009969475899228364
2015-10-16,0.0056457065288233466,0.001208459361568437,0.00586475666532138,0.006191119455708716,0.010712240200282608,0.005186599602005515
2015-10-19,-0.0069914893841698245,-0.0024183808642814775,2.7209611422485125e-4,-0.004038846524879958,-0.008817023005203595,-0.003305475928412349
2015-10-20,-0.0026075114014467715,-0.0036385728439083387,-0.006453456516130274,-0.0011332629655989024,0.004178503866491212,-0.001817941303980497
2015-10-21,0.003751044867135178,-0.0012158056208897428,0.004544835053305718,5.185265332254829e-4,0.01888605676133359,8.904467030834695e-4
2015-10-22,0.0010561086254652352,0.006064299967511122,0.02255058556731626,0.004377875677684884,-0.006402275495540621,0.003339995416674846
2015-10-23,0.008785524869560746,0.010823918061010573,0.024978104054687478,0.010576939005101593,0.02090357448236091,0.007902108127001206
2015-10-26,5.109892896451029e-4,-0.0023952107259548328,-0.005398826841053861,-0.004207829098605842,0.006450144449267725,-0.002443545041838746
2015-10-27,-0.011103771749823466,-0.00842870733505574,-0.010274932970503414,-0.008096419428257562,-0.00901709877715895,-0.010637160166536042
2015-10-28,0.006252172874614104,0.0048250998317569405,0.008936559438025071,0.011330136091858733,0.006686875876948051,0.01212524637497392
2015-10-29,-0.013039881217632221,-0.0024096397201534003,-9.738256257740829e-4,-0.006545375213171667,0.0017279340363085538,-0.010185651186398914
2015-10-30,0.006457658358654861,0,0.002420475700864344,-0.00544152947025367,0.007753499241875517,0.006956571671268286
2015-11-02,-0.004830064578720261,0.0060132472234522005,0.0037803286307926953,1.1067474737913585e-4,-0.021176228305439082,0.0022601992460620224
2015-11-04,6.265180345543797e-4,-0.0060132472234522005,0.006504169718381192,0.007997137241035901,0.012957849353485429,-0.005914857346215996
2015-11-05,-0.004927505682062794,-0.0012070007500351032,0.006395860730593839,-0.007509197052465666,0.009962409472143108,-0.0042680819679494775
2015-11-06,-0.009307238426871756,-0.006056953708189816,8.249267140421068e-4,-0.001741890319616246,0.0077739652124684255,-0.008661304094317757
2015-11-09,-0.004567224706490514,-0.0060938640743226635,-0.014750670934517984,-0.009276710714203773,0.019386714449387554,-0.010693233365176802
2015-11-10,-0.0035896159842669917,0.0024420036555516944,2.0160861856233225e-4,-0.003162915261658128,0.0014508590834196866,-0.003988697539336172
2015-11-11,0.005289935283838254,0.004866189651172803,0.00818067615982443,0.0034878168294003586,0.0010228407160148834,0.009544998949544414
2015-11-12,-0.011279946065066326,-0.013439420361661014,-0.01954559187638516,-0.018999999077379925,3.238914478256305e-4,-0.014205682373731321
2015-11-13,-0.008739696537181096,-0.004932192489318865,-0.010078041243390956,-0.009825075294342511,-0.005133498850089069,-0.010548586570567231
2015-11-16,-0.0027668412630115213,0.008615437905615142,-7.573944270795607e-4,0.004583289120738243,-0.010424181482630246,0.001482862063752144
2015-11-17,0.015401637575062743,0.006108754488321377,0.02730721644885925,0.019715152678493553,0.012143418041098641,0.018693711421359893
2015-11-18,-7.971221616731583e-5,0.008490044932831342,-0.006214922467773221,0.0016277360038916555,9.444460205116911e-4,-0.0014167135907658945
2015-11-19,0.015528830844716346,0.006020487781583039,0.0017063812544488854,0.008082469261406544,0.010662527859429005,0.012729644978286103
2015-11-20,-0.0036732053005170684,-0.004813487031547936,-8.405971281764124e-4,7.42508234564454e-4,0.0010065522085014322,-0.004054860862487963
2015-11-24,-0.010715207153422668,-0.008479760079114662,-0.01863954902413134,-0.009102728823506823,0.0022650639721604193,-0.018583293174205373
2015-11-25,0.0016896452280308338,0.006064299967511122,0.01497164333410339,0.009577037249529852,-0.00388764605289893,0.010037384172156827
2015-11-27,0.0027201582034450666,0.00241546011160354,0.0075637966131090195,0.0059013578699751434,0.00183025394341918,0.0064994930318551525
2015-11-30,-0.004861869631980653,-0.0036253816143165807,0.005554359427813793,-0.0029940269501089745,-0.006886925741589778,9.917557127021581e-4
