Date,FSPTX,MSCI_Info,NASDAQ,S&P500,S&P500_Info,S&PNATech,S&PMID,S&PSML,XOI_indtry_Sec,RUSSELL2000,VIGAX,VTSAX,VIX
16104,-0.027191883585236276,-0.023486814772899933,-0.02639877674922353,-0.023096604603460413,-0.021892021226591396,-0.025215343718612004,-0.03682128158670217,-0.030563512654732783,-0.019153790405169957,-0.032625407282496965,-0.023089633908694562,-0.02461531728318178,21.440001
16105,0.007797633868968923,0.005931091133622779,0.008609418608131136,0.007612043383330658,0.0052016884203816005,0.0056871107657068265,0.01171205351430249,0.006508275580516809,0.0027701431653133213,0.0075179521416375295,0.011175705227667088,0.008122810998792751,19.110001
16106,-0.0037253240649559594,-0.0010009868054314808,-0.004965768510047042,-0.0020302821100290913,5.3484993014940585e-5,-0.001283203050451931,-0.0027056537851128937,-0.006992041360958545,-0.006550871357803523,-0.00842280880527646,-0.0017447768875564762,-0.0024749928538474464,19.950001
16107,0.015390616947992264,0.011758763256302984,0.011295678617200267,0.012363054415667207,0.011838652427437424,0.013124701190852406,0.013811040379128947,0.011020403299077941,0.014342722632576965,0.00941075777937428,0.013874057060426992,0.012536586846223052,17.23
16108,0.01828973860877925,0.014285854561014943,0.016801058568633565,0.013214193602149038,0.01446499549273561,0.015453493877096491,0.010418086894467216,0.007786657401392283,0.013814846656784674,0.011367029020226127,0.01495756470890841,0.01304029942974072,15.29
16111,0.0012021640397912314,0.003014756992155476,0.005392804630576009,0.0015680046422410499,0.0031554518362737483,0.002243612879389012,0.0022369479978427975,0,-0.006616662205581214,0.0019504774908041256,0.003176222858956912,0.0017551123417200998,15.26
16112,0.007977704855542722,0.01034591907319804,0.01028399834037863,0.011001375844419847,0.01142849911539745,0.009582362607717165,0.010189523680200985,0.008323313718928915,0.01620483114194826,0.009279928097374324,0.009887553045632824,0.010683672969852509,14.51
16113,0.0023809535057419673,0.003335888327471892,0.0024403775996777455,-2.692985188907926e-4,0.0029904073002100517,0.0026546629528354515,0.005322757382219656,0.002806027821225854,-0.002088459486920158,0.0029889087033634354,0.0012552721050944626,0.0010837542939605704,14.3
16114,0.009860068050996151,0.009642854858475047,0.009329626964188265,0.005793211820059874,0.008917938176443485,0.009899455334186236,0.007376175864591161,0.01351193643909987,0.005338648429419557,0.013375456037811873,0.007705942296477364,0.0066933424163022615,14.14
16115,0.0021953905634357618,0.0020989026312223658,7.896807536855732e-4,0.004797689479171474,0.0021453979325167793,0.002027603122368049,0.003860806753664292,0.0017436873404070852,0.014245329352459812,0.0012363275410214314,0.002693485435713683,0.004508842802208868,13.57
16119,0.010052685474801315,0.002986854069242817,0.006753680954057373,0.0011578034561470218,0.0010794037342973795,0.0026701565363591584,0.006143607410736607,0.008229718032715994,0.004817844980505193,0.010620320893135471,0.0037173937893557607,0.002781069256580171,13.87
16120,-0.00552036545558332,-0.0051612720224429864,-0.008184911171159825,-0.006545861900520755,-0.0052731328243957876,-0.005401622813479889,-0.007072122940145142,-0.009726275334541512,-0.0016033427519674959,-0.01074216418972096,-0.0066184111274640856,-0.006859597952438623,15.5
16121,0.0027251155572787233,0.004465356751424565,0.006960138614395817,0.006013341665569882,0.0029949007588614407,0.005509358215436855,0.007352497007548919,0.01166637817019911,0.005252683664976665,0.011293046461258172,0.005587184851755911,0.007073183340267963,14.79
16122,-5.444293348553231e-4,-0.0030625679309066456,-9.705002353417314e-4,-0.0019205665118171567,-0.003367775799198114,-0.002534855603187225,7.521994109636054e-4,-1.0684584516607032e-4,-0.003033329116114203,0.0021575252808911927,-0.002065648327965519,-0.0012823682304978767,14.68
16125,0.00620445607530673,0.005717947286981051,0.006909505029245366,0.006167455362052543,0.005157047401774584,0.006164135747855681,0.0049487975385442695,0.008177960723089406,0.01273416202668276,0.008481692935862206,0.007211280863947511,0.006395310716417857,14.23
16126,-0.0016249471598865917,-0.002863119080817711,-0.0012540840383756802,-0.0013485905500072448,-0.0032940610047056396,-6.442434389200002e-4,-0.0016444279586362853,-0.0012875792141802123,0.0018156790693932834,-5.110479140393309e-4,0,-0.0010631020567859473,13.67
16127,0.005560289250197137,0.0027305335289087296,0.0010420507724795414,2.1699708253386518e-5,0.0012175326179368895,0.003056466533028157,0.004866645506273137,0.008618016826143382,-0.007099012777882052,0.006596890426807889,0,0.0010631020567859473,14.35
16128,0.010647769984143629,0.007011564760492028,0.006240909228834468,0.004935881472094117,0.006837921380204115,0.005685852777866707,0.003131795165218776,0.0031059992138757764,-0.0028224664369504993,0.005249685200205967,0.005731909186355022,0.005086869807553018,14.04
16129,-0.004199601483956261,-0.0022870524877065534,-0.0025060859252103995,0.002778824222610332,-0.001158816793124906,-0.001918363585226679,0.002438732970322377,-2.3969224303943548e-4,0.004410391540732306,-0.004141696504552428,6.121416248259237e-4,0.0019009405217609299,14
16132,-0.010228891340093416,-0.008669556341419415,-0.007179717398697605,-0.007405866361986035,-0.008759623602085043,-0.009001346674767596,-0.006609256681624487,-0.005891542101786662,-0.006885736528797537,-0.005654056115863781,-0.007165595347680576,-0.006987810329313948,16
16133,0.02027846202381678,0.017172124970149305,0.01730674173172453,0.015152322834216747,0.015325261457886263,0.017314255577827176,0.016650798526730348,0.026330638686010488,0.011404982345776915,0.027079141798537876,0.015292377338731455,0.016020557481494002,14.1
16134,0.005062536786183625,0.001065502265658047,0.0013777363914933005,-5.3352436970577344e-5,9.177603954793057e-4,0.0015064423066926125,-0.0026452286800200397,-0.0022635427383024265,-0.0035433387464101074,-0.0022695572777635675,4.0463283188030275e-4,-2.0911847604088152e-4,13.89
16135,0.002183324789762686,-3.8824646456525613e-4,-0.001341048394293054,0.0017169331218909178,6.671336604746614e-5,-2.3770849127391358e-4,7.359186248514504e-4,0.0016614425726571014,0.006663784977474663,-0.0011367131498483118,4.0444895201385833e-4,0.001463058021181407,14.21
16136,-0.00641293834602541,-0.0033013321394381734,-0.003662303107692111,5.379447019979722e-4,-0.0029563336297506737,-0.003148358973360743,0.0017221286048592077,7.635676570618699e-4,0.0013650972907006675,-0.0010134252921876197,-0.0024291307737009937,2.087918980122616e-4,14.11
16139,-0.004779797423761778,-0.00238981210383038,-4.082775473843725e-4,-4.63353578807002e-4,-0.0012050815725199726,-0.0029190902558173804,-0.005023548532274269,-0.0013366920394108917,0.003314192103348823,-0.0023128703473371814,-8.110503365421629e-4,-0.0010445838309554034,14.2
16140,-0.005873171987134551,-0.0036164125348925324,-0.006309067258978729,-0.005095096941602151,-0.0017767948621614238,-0.004367982228464129,-0.006657503118427499,-0.010134801836949592,-0.009123613397250097,-0.01130020904136142,-0.0036577972840881046,-0.005659799198185933,14.8
16141,-7.652866371814504e-4,0.003446657005750531,0.003740251057983812,3.051241684630668e-4,0.00242972764165561,0.0034905909487488174,0.0014994791445426259,0.0022100291324971266,0.002780869825409482,0.0036326222202651692,8.140212172533801e-4,0.0010505096149460158,14.47
16142,-0.016285622155461255,-0.016326267012638063,-0.014658228028878284,-0.011770091506562608,-0.015755264078398667,-0.015980177578029497,-0.011095045186078956,-0.01240364007268191,-0.012547982125030721,-0.012356006455380708,-0.01413521420923125,-0.011829415510451469,16.219999
16143,-0.0040545864513497065,-0.0050688294839895676,-0.003531707918295268,-0.0028257664511164293,-0.006738512494589344,-0.004931190224399806,0.003223439889540991,0.004505167582506964,0.0036721642755512818,0.00396077438472453,-0.003099516862043128,-0.0014885488717140127,17.82
16146,0.009951104428155944,0.01219891023814057,0.008105352099358143,0.009567717601969505,0.013161664624966818,0.012282679486935066,0.0072313408772384236,0.006564095187488128,0.005980007217552874,0.005756118895766882,0.009474818661009632,0.008898321237055917,15.64
16147,0.01474341379708255,0.014346031292474137,0.01239032493524661,0.007193682274893476,0.013440814469514173,0.013960902405884212,0.009546754536226665,0.013073616062231785,0.00923855420376718,0.014048005712777645,0.00796326846106954,0.008192441662881134,14.52
16148,-0.0073445361133268605,-0.005583929118075481,-0.005950770555926965,-0.0061505248448234795,-0.005230670604492005,-0.006236998866573806,-0.007097068240750737,-0.007481263461442289,-0.01225119350896886,-0.007814431163815527,-0.007758246424889759,-0.0065064139017492195,15.12
16149,-0.004232240552191069,0.006009062007023225,0.002710118703108222,0.006022333960809867,0.0064799732397657905,0.005998850075376261,0.0031604426578306644,0.0033286870120443623,0.0018222716170752662,0.0027644680815361866,0.0032739950817792796,0.005250458129114843,14.52
16150,-0.007042010141728117,-0.00567985631454615,-0.009888308604192986,-0.0029369799906726612,-0.004521535011801525,-0.007437545906205045,-0.0013470345438024722,-0.0025176088749994108,-5.419825042185522e-5,-0.004379988702668314,-0.006558744426395702,-0.0029369435837067748,15
16153,-0.010539150597350666,-0.005472407934451695,-0.011854504121329157,-0.0048765814292135445,-0.0035011049993523002,-0.007520140346835902,-0.007696902399898065,-0.009702396511545253,-1.5566904727037922e-4,-0.0130695466148536,-0.011790393863485793,-0.010559760661040585,15.09
16154,-0.004325776535835324,0.005580630009605514,0.0018627116873091154,0.004394271004722228,0.007206605725738946,0.005278046787810631,0.0016491370818014772,-4.0200243364285626e-4,0.007868803232699229,-1.5272463216220444e-4,0.0022861280068640077,0.003391270880149122,14.02
16155,-0.015489407737628635,-0.014435175526000599,-0.014436745510483462,-0.0070249366727699325,-0.013232342668325181,-0.014968646693382048,-0.012819298446293814,-0.017394119985439715,-0.002494904337219772,-0.01933608296624012,-0.010434151860885255,-0.008499775019863876,14.93
16156,-0.008037336306264908,-0.005793216823766656,-0.005369528324079553,-0.0019018915970701045,-0.006164182699351706,-0.006394666615775257,-0.0023437598385251945,-0.003430197358893494,0.004682023985907335,-0.0035112060461983674,-0.001889680352346268,-0.001708714640435538,14.62
16157,0.0035443890819397694,0.003963547384695509,0.00109059637425446,0.0046294892141265365,0.004728141195945668,0.00392328314913204,0.0053817930136466074,0.0023386870917541103,0.01155355862153229,3.213876072383215e-4,0.0031475841085257805,0.004266239451391041,14.41
16160,0.00896579813192444,0.00955398411399333,0.010348808479834659,0.00789287154385132,0.008216641054911378,0.008879322009248902,0.014835693861321886,0.01784512585441078,-0.00038435428306904384,0.018264033594305396,0.007722004513868175,0.009532960658723333,13.88
16161,0.01644045881937961,0.013797814446272483,0.016310638697003554,0.007014688196848695,0.01307730806639995,0.014873742715830751,0.008739339942328783,0.012424013815047097,0.009136825801492776,0.013261528849303872,0.011986132587653131,0.007979903664647736,13.1
16162,0.002270859595338681,-3.5030581640072e-4,0.001970840827526743,0.0028492633642569487,-2.3173436724377439e-4,-2.9212976080472686e-4,0.0029153909230226205,0.004141471795173324,0.0025184907125090916,0.0034516857484865326,0.002462024247971595,0.0031324657544664625,13.09
16163,-0.014020393494017735,-0.007831435999511527,-0.009095391943031217,-0.0011270847458568767,-0.0057609297101244294,-0.00848231279442313,-0.003958615768063112,-0.006513616857655613,0.01573400271992309,-0.00984878090519814,-0.004930125022974519,-0.002714209801639278,13.37
16164,-0.029706350208783316,-0.023609900813003293,-0.026302549270885933,-0.01261654307714899,-0.02259773877448179,-0.024760922764127002,-0.015993054868137513,-0.021561396682832523,-0.002989947568431184,-0.023766370280455362,-0.018078456002946997,-0.013895044610626073,13.96
16167,-0.013905683404587865,-0.009108431265757666,-0.011691902189202352,-0.01080831246236702,-0.0075388194134804465,-0.008936511370545297,-0.01708600914257552,-0.013123883214463561,-0.015564723120895074,-0.015377101240430235,-0.012873386468417625,-0.012157556683194848,15.57
16168,0.010303845849863436,0.008727571856582017,0.008114602793996895,0.0037435380478001434,0.008424016257337463,0.009951976719287714,0.0058314762776667806,0.008531208444508387,0.006083968502879955,0.007420987319741279,0.006773946022164079,0.004709963849620635,14.89
16169,0.02173998663640564,0.0165373114060392,0.017093487657357187,0.010859039462616238,0.015482720617951529,0.016702417549020687,0.009790521636543481,0.009794397238080954,0.011225484185398038,0.013644835718176651,0.014451984394448392,0.011678633762488122,13.82
16170,-0.02980919468485288,-0.027392103970720783,-0.03151259473048107,-0.021105967921619673,-0.02536635299787804,-0.028817756643038095,-0.021921751622606678,-0.0244838377217107,-0.01727657665039839,-0.028240768791844673,-0.025909800869759803,-0.02219935322812372,15.89
16174,0.005477964944802682,0.009326195763285305,0.00572396456779245,0.008183708182437854,0.010430364831373495,0.009914659007391968,0.004615782138859714,0.005105318858848129,0.012557277699789537,0.0035118167085634866,0.008386244001858945,0.007170003557552818,16.110001
16175,0.0030909115517188113,0.005389035567445077,0.002847261388282618,0.006734579455407008,0.004566766739808159,0.005613776797199321,0.006464013468419516,0.0030599201353007643,0.00983697868016975,0.003704980042215311,0.006828857023795987,0.0064739759296910115,15.61
16176,0.0159383861112401,0.010623237391833129,0.012824699889279145,0.010433868421252157,0.010445427373189986,0.01201050193237485,0.011314505606754288,0.009139375578159914,0.011982156381187714,0.01090958107155604,0.012679776947212673,0.01091032298756156,14.18
16177,-0.0018777669039669043,-0.0011263050640843986,0.002270918566919633,0.0013629237109862302,-0.0030558738956498743,-0.001315212815627298,0.002266896026752896,0.0056718252105598665,0.007652407998818944,0.005401682875794123,0.0010494072024891388,0.001700723162900264,13.36
16181,0.004375983763579061,0.0043553637262796485,0.0063355606371811035,0.0037680156213486526,0.004343333205128808,0.004541110252127112,0.002771016132931514,0.003157429395340472,0.004212881813532299,0.0038681001645670676,0.005856594922879044,0.004027519932186419,13.25
16182,0.008076369615549694,0.00595081284108101,0.009636705976546978,0.004083788899761132,0.0042234072981646165,0.0058510732845595825,0.007344722605449938,0.00882707735740862,-0.001679212478460812,0.011575750468793444,0.007065698409166821,0.00548522478142921,13.19
16183,-0.011200117079536387,-0.009307608972211057,-0.008322431229782268,-0.002215766766505922,-0.009076961950465368,-0.00948778893977753,-0.001781636818438237,-0.005981817776177678,4.6569017651876266e-4,-0.007408785582402544,-0.005606929800563876,-0.002949854708575561,13.27
16184,0.006237767507873748,0.007993837166461404,0.005164682978318069,0.0017154879007303947,0.010576199978387102,0.005926792991946428,4.401781499847601e-4,-0.002845259581230941,0.0031722361461561377,-0.002382775273662041,0.003948856881838658,0.0010545187322130722,13.32
16185,-0.020915443101364506,-0.016681154556669853,-0.017700041575333003,-0.008129344778569525,-0.013779528724158219,-0.021107873945537925,-0.011887015646296462,-0.015395050560170986,-0.0028074105152198214,-0.018806353868615844,-0.013153900765666915,-0.009743754379444969,14.06
16188,-0.004728141195945668,0.005563613284139457,-2.847025048939855e-4,0.0032308115393355763,0.00930887151545523,0.0029715227997186844,-0.0036139407409487845,-0.005076471621881851,0.0071506307383799594,-0.005330128610463447,0.0010502888986607672,0.0014888655466362977,13.97
16189,0.01087755467817475,0.007518512597149751,0.007126552784761486,0.004749460320892851,0.007361707059114764,0.008339594905435455,0.004378207500526088,0.002811476298710147,0.004454975840252118,0.0033691562505806516,0.0071130005523949436,0.005088033024500671,13.71
16190,4.506737648948267e-4,0.003589624654839696,0.0026818915500541607,0.002987549740584683,0.0029998597983471598,0.004226015454929843,0.005702206560929568,0.0057066382445203345,0.001341885515270036,0.005365547406331217,0.0037453434206629055,0.0035883521353383685,13.41
16191,0.0049440524997415025,3.4093756520103824e-4,0.0031279132426043077,-1.4327149964454833e-4,-2.008267374078443e-4,0.0014502868910426514,0.0019229744329161136,-0.002057372174630423,-2.23522370559337e-4,-7.90129804455475e-4,0.0035243738455617013,4.2133980422498496e-4,13.25
16192,-0.00071761754066335115,-0.0019416398679412694,-8.605363188696202e-4,-0.0013493549964387341,-0.002245309254286454,-0.0020255111758897826,0.002205769802632318,0.0029619539845615606,0.002369417587265943,0.002510304342412617,-2.069543605962565e-4,-6.320236107151267e-4,12.91
16195,0.0018826488146164166,0.0030639949670190347,0.003427799440270718,0.0018694673001089512,0.003967760912193086,0.0029547776689113903,8.812599976337765e-5,-0.002639208171505203,0.0031607437352256795,-0.002217197388600489,0.004955574874048185,0.0014741289236375188,13.29
16196,-0.016071129573377085,-0.012644595251021684,-0.013943845205000471,-0.009029031207697713,-0.011866283749182749,-0.013615007809239188,-0.007467007512713231,-0.01640515267633269,0.004522671059728367,-0.016372344996483434,-0.010352059535364777,-0.009727270505704766,13.8
16197,-0.013469759707243956,-0.0028750116371050183,-0.0032129132531739657,0.005600754745358927,-0.0015906056114278755,-0.0036066067669793256,0.004355753212949232,0.004145978469075828,0.004832766717276726,4.8727667765469107e-4,8.321406849245427e-4,0.005086869807553018,13.4
16198,-0.005086716170380257,-2.2925133783679996e-4,-0.0039831518576392,-0.0013745692035840307,5.586923358995577e-4,-4.7259636980445663e-4,-0.005118148260002897,-0.00830921766303927,-0.009293698517576665,-0.010081767440206058,-0.002081557744068707,-0.0025402003767087677,13.43
16199,0.00397909191093504,0.0022152632456364785,0.005015199209868371,0.0015183228828634654,0.0017248964265865752,0.0032203464714868346,0.0024109657859749944,0.007967010123486773,-0.0029375680416512395,0.008881211292454338,0.0035361034550631665,0.00232880382237477,12.92
16202,0.02372807069549232,0.016639976686079194,0.017525305413238712,0.009626256203539185,0.01467593114932697,0.017365459047571363,0.015240102644911602,0.022143306535880036,0.006106643973134318,0.023590193750854915,0.012586568721395519,0.011354221705061285,12.23
16203,-0.0015343655702175774,-8.966520235382802e-4,-0.003309138073769091,4.2166891601436163e-4,8.321544958862503e-4,-6.812267794824578e-4,-0.004725299501206592,-0.01206494842031347,0.002477709105530579,-0.01107864292460814,-0.0012310424331754,-8.366659920189257e-4,12.13
16205,-0.0056487030664285065,-0.014415339645825753,-0.007672045264021321,-0.00940590380541284,-0.007963484173449054,-0.007498932362037358,-0.008339408333012166,-0.005176162291498088,-0.010915594852489718,-0.006502617105899056,-0.00849481937295593,-0.008875755647709038,13.17
16206,0.0038300247439178037,0.006520628977765064,0.005220688796219619,0.003739962410462816,0.006355739860361531,0.006097159302156818,0.004995703880686264,0.008028079797921528,-0.0033659148037754605,0.006294116849128173,0.00580912415969026,0.0038135638630385493,12.44
16209,0.011312849733298602,0.00936850864301686,0.008573143003834716,0.0038374143479078526,0.008245748606511505,0.009171989992949214,0.0056401495520601586,0.008584828891240903,0.0033845665305136663,0.01039093977067651,0.0057755730449726705,0.0048517972524857456,12.42
16210,-0.0013508039336160849,-0.006174425551545681,-0.007034195715959868,-0.006519604608732799,-0.00486578420809991,-0.005493092806126754,-0.011000010699424578,-0.01440699915316035,-0.0056245015599465376,-0.014943825773777952,-0.006396349054346384,-0.0073926201580505335,12.96
16211,0.00968530573446369,0.00792758234627744,0.008422045535022349,0.008083340419706708,0.00803577980902137,0.008785388821237916,0.005448576129530203,0.004381494795544505,0.009740253141957922,0.005205465165794898,0.008656257589451322,0.007813428070626571,11.91
16212,0.007468693026519535,0.0026537858170181394,0.005503305108334189,0.0023594442281096306,0.0010930591837041703,0.002360507383960986,0.005771914892659602,0.008286367540931927,0.001884805903211273,0.009235682333534001,0.003891413080481687,0.003150228374410702,12.03
16213,0.011187079895125684,0.009987807271461868,0.007546714321891912,0.00423939288552333,0.00965299801177899,0.01051364314424763,0.006724994726021727,0.010143199449439422,-0.002126085377664566,0.010999768374626129,0.00611379534395784,0.005019901830163764,11.36
16217,0.012880943979564297,0.010272874661064968,0.012171703397543254,0.005969950273752467,0.00988540422024009,0.009846775313452127,0.00636086496240118,0.012672585646479106,-0.0021554411714737043,0.014115982356538659,0.008698365493300386,0.006861405583156621,11.51
16218,-0.001731002682530125,-0.003232628572124696,-0.002833737090940147,-0.0011146928115257637,-0.0033982943689938594,-0.0030317559523336257,-0.0027897008126398504,-0.006400332710252421,0.00428152654913827,-0.004844404078387932,-0.0030257611985096133,-0.001451508853648864,11.68
16219,0.005011675572303087,0.006408006774087482,0.005398345527733994,0.005352758658191625,0.006542390439086887,0.006530765486427725,0.004333781584732854,0.001970139590190989,0.005743882811106715,0.0029778363939749752,0.006644582855131365,0.005380849075562022,11.57
16220,-0.00561823509872017,-0.0012032032738371612,-0.0012555290173228428,0.0018419804474474333,7.278903633283207e-4,-9.79548691733001e-4,-0.0018488602311244051,-0.0036684944019667043,-0.0011117514407743556,-0.004897591426784587,6.018457217926709e-4,8.252733862676997e-4,11.4
16223,-0.005214229246621294,-0.0026101521076027367,-0.0012783107515570435,7.275616685555875e-4,-0.001780223807266168,-0.0020681433859719434,0.0028334940581409285,-0.0030060326655831915,-6.085823584625061e-4,-0.004948296692762533,4.0104270838225986e-4,8.245104484361221e-4,11.58
16224,-0.0011333421726602566,-0.0010639622085220068,-7.366341427825773e-4,-3.792887455595917e-4,-9.88582760866663e-4,-0.0019128592442658743,-2.75027139724493e-4,-0.0025067950662922556,0.0011001307166296215,-0.002438971468198936,-6.016845724658992e-4,-4.1222178280175825e-4,11.87
16225,0.0017430717329465217,0.002978217730011501,0.004138737460300135,0.00188987678895014,0.0025747542704301907,0.002151709579129246,0.004621931878558527,0.004332946346194966,-0.0054385346038108295,0.004491913630500832,0.0030045491406607283,0.0026762960701889327,12.08
16226,0.010222734785055199,0.009133881181380588,0.01043306621457063,0.00650408209108555,0.008021691801488373,0.010138165351824213,0.010065046706021263,0.019975822630030393,0.006838055420102407,0.019885451830155,0.006975574014478347,0.0075781010147562,11.68
16227,0.0059296353863440565,0.005305691239332333,0.005841511858347914,0.004617083307417502,0.0043383321467285185,0.005788462841945119,0.006030571036006904,0.008768158535700898,0.006419919912107552,0.00971917227614405,0.004359935649267399,0.00529105844241462,10.73
16230,0.006490756411532406,0.0036972207460213014,0.0034282659712694397,9.383313051074538e-4,0.0030623010310213417,0.0022174404181578566,0.003241944552079268,0.007480188648681718,9.319865114054693e-4,0.009115512892126532,9.882202700484122e-4,0.0016223487967690353,11.15
16231,0.004247373017956413,0.0014609946676360508,4.0574528181736014e-4,-2.460141541451577e-4,0.001273196212350669,0.0014582196683390336,-0.0029513576887314485,-0.0038963953034052423,3.714225748501221e-4,-0.0026995311834117075,-7.904545788011141e-4,-6.080470564970852e-4,10.99
16232,0.0017785310637772334,-0.001404043489679374,-0.0014002015860512529,-0.0035433109387730255,-0.0025320702442215293,-5.986543470610783e-4,-0.003607158667526811,-0.005462639148872128,0.005904865600268039,-0.005129487955021439,-0.0013849838992983088,-0.0034527910112087667,11.6
16233,-0.007388882399899543,-0.008858332149124237,-0.007949530080164635,-0.007114139451911861,-0.009468265768872719,-0.009390968475236683,-0.004991951910843007,-0.006889312732105246,0.005683671954320957,-0.006285137943433661,-0.008150328713182109,-0.006736822320120961,12.56
