"Date","type","Holding_Period_Return"
2015-09-24,"Fund",0.0595488161329287
2015-09-24,"Benchmark",-0.00348497692380156
2015-09-25,"Composite",0.0416594925094216
2015-09-25,"Fund",0.0586142197918653
2015-09-25,"Benchmark",-0.00357916548930959
2015-09-28,"Composite",0.0435575809271667
2015-09-28,"Fund",0.0604832046011408
2015-09-28,"Benchmark",-0.00348497692380156
2015-09-29,"Composite",0.0442241800524992
2015-09-29,"Fund",0.0614173851965012
2015-09-29,"Benchmark",-0.00357916548930959
2015-09-30,"Composite",0.0444979144834343
2015-09-30,"Fund",0.0641318928299042
2015-09-30,"Benchmark",-0.00376754262032597
2015-10-01,"Composite",0.0452461678389235
2015-10-01,"Fund",0.0641318928299042
2015-10-01,"Benchmark",-9.41885655082464e-05
2015-10-02,"Composite",0.0478818355255992
2015-10-02,"Fund",0.0660032681769738
2015-10-02,"Benchmark",9.41885655081354e-05
2015-10-05,"Composite",0.0462717410762481
2015-10-05,"Fund",0.0650678403445035
2015-10-05,"Benchmark",0
2015-10-06,"Composite",0.0479288366497934
2015-10-06,"Fund",0.0650678403445035
2015-10-06,"Benchmark",-0.000565131393049034
2015-10-07,"Composite",0.0478407869335002
2015-10-07,"Fund",0.0650678403445035
2015-10-07,"Benchmark",-0.00113026278609785
2015-10-08,"Composite",0.0459953587091111
2015-10-08,"Fund",0.0631954256331755
2015-10-08,"Benchmark",-0.00122445135160598
2015-10-09,"Composite",0.046828150153575
2015-10-09,"Fund",0.0631954256331755
2015-10-09,"Benchmark",-0.00141282848262225
2015-10-13,"Composite",0.0483195515233212
2015-10-13,"Fund",0.0641318928299042
2015-10-13,"Benchmark",-0.00150701704813039
2015-10-14,"Composite",0.0517625746789996
2015-10-14,"Fund",0.0660032681769738
2015-10-14,"Benchmark",-0.00178958274465479
2015-10-15,"Composite",0.05023460921236
2015-10-15,"Fund",0.0660032681769738
2015-10-15,"Benchmark",-0.00178958274465479
2015-10-16,"Composite",0.0504949679480826
2015-10-16,"Fund",0.0660032681769738
2015-10-16,"Benchmark",-0.00188377131016304
2015-10-19,"Composite",0.0504453267349723
2015-10-19,"Fund",0.0660032681769738
2015-10-19,"Benchmark",-0.00188377131016304
2015-10-20,"Composite",0.0487105894380833
2015-10-20,"Fund",0.0641318928299042
2015-10-20,"Benchmark",-0.0020721484411792
2015-10-21,"Composite",0.050694392394866
2015-10-21,"Fund",0.0650678403445035
2015-10-21,"Benchmark",-0.00235471413770383
2015-10-22,"Composite",0.0516183027433439
2015-10-22,"Fund",0.0660032681769738
2015-10-22,"Benchmark",-0.00244890270321196
2015-10-23,"Composite",0.0498211219609936
2015-10-23,"Fund",0.0641318928299042
2015-10-23,"Benchmark",-0.00254309126871988
2015-10-26,"Composite",0.0511782060990824
2015-10-26,"Fund",0.0641318928299042
2015-10-26,"Benchmark",-0.00263727983422823
2015-10-27,"Composite",0.0520659928757656
2015-10-27,"Fund",0.0650678403445035
2015-10-27,"Benchmark",-0.00263727983422823
2015-10-28,"Composite",0.0493565700796448
2015-10-28,"Fund",0.0631954256331755
2015-10-28,"Benchmark",-0.00254309126871988
2015-10-29,"Composite",0.0455905832767178
2015-10-29,"Fund",0.0603879988350806
2015-10-29,"Benchmark",-0.00273146839973637
2015-10-30,"Composite",0.0468160731053964
2015-10-30,"Fund",0.064326461819058
2015-10-30,"Benchmark",-0.00273146839973637
2015-11-02,"Composite",0.0458804009559721
2015-11-02,"Fund",0.0633888513216452
2015-11-02,"Benchmark",-0.00103607422058971
2015-11-03,"Composite",0.0445932214757114
2015-11-03,"Fund",0.0624509290149549
2015-11-03,"Benchmark",-0.00141282848262225
2015-11-04,"Composite",0.0438996344777851
2015-11-04,"Fund",0.0615136303268198
2015-11-04,"Benchmark",-0.00169539417914666
2015-11-05,"Composite",0.0430985302949498
2015-11-05,"Fund",0.0615136303268198
2015-11-05,"Benchmark",-0.00188377131016304
2015-11-06,"Composite",0.0389502635116117
2015-11-06,"Fund",0.0587002791524525
2015-11-06,"Benchmark",-0.00263727983422823
2015-11-09,"Composite",0.0382998369797398
2015-11-09,"Fund",0.056824538475498
2015-11-09,"Benchmark",-0.00291984553075264
2015-11-10,"Composite",0.0391345226540529
2015-11-10,"Fund",0.0577621489729105
2015-11-10,"Benchmark",-0.00386173118583399
2015-11-12,"Composite",0.0386285294288644
2015-11-12,"Fund",0.0577621489729105
2015-11-12,"Benchmark",-0.0041442968823584
2015-11-13,"Composite",0.0399683165177309
2015-11-13,"Fund",0.0596380975227169
2015-11-13,"Benchmark",-0.00423848544786676
2015-11-16,"Composite",0.0403004143809995
2015-11-16,"Fund",0.0596380975227169
2015-11-16,"Benchmark",-0.00395591975134224
2015-11-17,"Composite",0.0415154630317276
2015-11-17,"Fund",0.0596380975227169
2015-11-17,"Benchmark",-0.00405010831685026
2015-11-18,"Composite",0.0414252633832437
2015-11-18,"Fund",0.0596380975227169
2015-11-18,"Benchmark",-0.00442686257888303
2015-11-19,"Composite",0.0428806859956137
2015-11-19,"Fund",0.0605756040837035
2015-11-19,"Benchmark",-0.00442686257888303
2015-11-20,"Composite",0.0418894055083243
2015-11-20,"Fund",0.0587002791524525
2015-11-20,"Benchmark",-0.00452105114439116
2015-11-23,"Composite",0.042073027223138
2015-11-23,"Fund",0.0587002791524525
2015-11-23,"Benchmark",-0.00470942827540743
2015-11-24,"Composite",0.0420945070752017
2015-11-24,"Fund",0.0587002791524525
2015-11-24,"Benchmark",-0.00499199397193184
2015-11-25,"Composite",0.0426587936930674
2015-11-25,"Fund",0.0587002791524525
2015-11-25,"Benchmark",-0.00508618253744009
2015-11-27,"Composite",0.0429878953033929
2015-11-27,"Fund",0.0596380975227169
2015-11-27,"Benchmark",-0.00518037110294811
2015-11-30,"Composite",0.0435227830705138
2015-11-30,"Fund",0.0625503961744742
2015-11-30,"Benchmark",-0.00527455966845625
2015-12-01,"Composite",0.0467829000980156
2015-12-01,"Fund",0.0644293588806297
2015-12-01,"Benchmark",-0.00301403409626078
2015-12-02,"Composite",0.0459791677820329
2015-12-02,"Fund",0.0625503961744742
2015-12-02,"Benchmark",-0.00339078835829332
2015-12-03,"Composite",0.0390649526851476
2015-12-03,"Fund",0.0587922628893121
2015-12-03,"Benchmark",-0.00348497692380156
2015-12-04,"Composite",0.0416843036627985
2015-12-04,"Fund",0.0606710177226157
2015-12-04,"Benchmark",-0.00367335405481772
2015-12-07,"Composite",0.0439791271286347
2015-12-07,"Fund",0.0616108108849709
2015-12-07,"Benchmark",-0.00405010831685026
2015-12-08,"Composite",0.0422657392550378
2015-12-08,"Fund",0.0616108108849709
2015-12-08,"Benchmark",-0.0041442968823584
2015-12-09,"Composite",0.043620195916211
2015-12-09,"Fund",0.0616108108849709
2015-12-09,"Benchmark",-0.00433267401337467
2015-12-10,"Composite",0.0418403930178342
2015-12-10,"Fund",0.0606710177226157
2015-12-10,"Benchmark",-0.00452105114439116
2015-12-11,"Composite",0.0449571119611041
2015-12-11,"Fund",0.0634895657182744
2015-12-11,"Benchmark",-0.0046152397098993
2015-12-14,"Composite",0.0399964429585313
2015-12-14,"Fund",0.0597316403059638
2015-12-14,"Benchmark",-0.00499199397193184
2015-12-15,"Composite",0.0388270373131137
2015-12-15,"Fund",0.0587922628893121
2015-12-15,"Benchmark",-0.00499199397193184
2015-12-16,"Composite",0.0380171185110747
2015-12-16,"Fund",0.0587922628893121
2015-12-16,"Benchmark",-0.00527455966845625
2015-12-17,"Composite",0.0403106795641659
2015-12-17,"Fund",0.0597316403059638
2015-12-17,"Benchmark",-0.00536874823396438
2015-12-18,"Composite",0.0414350830264485
2015-12-18,"Fund",0.0612353925148728
2015-12-18,"Benchmark",-0.00546293679947252
2015-12-21,"Composite",0.0412173034444547
2015-12-21,"Fund",0.0602957032889435
2015-12-21,"Benchmark",-0.00555712536498076
2015-12-22,"Composite",0.0393426778606514
2015-12-22,"Fund",0.057475700183323
2015-12-22,"Benchmark",-0.00602806819252155
2015-12-23,"Composite",0.0388539302779809
2015-12-23,"Fund",0.0565359070209679
2015-12-23,"Benchmark",-0.00612225675802969
2015-12-24,"Composite",0.0399318568963918
2015-12-24,"Fund",0.0565359070209679
2015-12-24,"Benchmark",-0.00621644532353782
2015-12-29,"Composite",0.0375411845654043
2015-12-29,"Fund",0.0555956981129093
2015-12-29,"Benchmark",-0.00659319958557036
2015-12-30,"Composite",0.0379469385057531
2015-12-30,"Fund",0.0555956981129093
2015-12-30,"Benchmark",-0.0066873881510785
2015-12-31,"Composite",0.0394446275631521
2015-12-31,"Fund",0.0608767079093333
2015-12-31,"Benchmark",-0.00678157671658663
2016-01-04,"Composite",0.0400481756179079
2016-01-04,"Fund",0.0618196191644633
2016-01-04,"Benchmark",-0.00433267401337467
2016-01-05,"Composite",0.0399945570578448
2016-01-05,"Fund",0.0618196191644633
2016-01-05,"Benchmark",-0.00442686257888303
2016-01-06,"Composite",0.0430545201168113
2016-01-06,"Fund",0.063705649547575
2016-01-06,"Benchmark",-0.00442686257888303
2016-01-07,"Composite",0.0433614195029786
2016-01-07,"Fund",0.0655917838671127
2016-01-07,"Benchmark",-0.00452105114439116
2016-01-08,"Composite",0.0442201637401909
2016-01-08,"Fund",0.0665347990586684
2016-01-08,"Benchmark",-0.00433267401337467
2016-01-11,"Composite",0.0432009867117862
2016-01-11,"Fund",0.0646488726119827
2016-01-11,"Benchmark",-0.00423848544786676
2016-01-12,"Composite",0.0456108875937338
2016-01-12,"Fund",0.0665347990586684
2016-01-12,"Benchmark",-0.00423848544786676
2016-01-13,"Composite",0.0466382003480246
2016-01-13,"Fund",0.0674773985045212
2016-01-13,"Benchmark",-0.00433267401337467
2016-01-14,"Composite",0.0443973045912291
2016-01-14,"Fund",0.0665347990586684
2016-01-14,"Benchmark",-0.00442686257888303
2016-01-15,"Composite",0.0461445669261644
2016-01-15,"Fund",0.0684209333782062
2016-01-15,"Benchmark",-0.00442686257888303
2016-01-19,"Composite",0.0458389870117302
2016-01-19,"Fund",0.0674773985045212
2016-01-19,"Benchmark",-0.00452105114439116
2016-01-20,"Composite",0.046210879232913
2016-01-20,"Fund",0.0684209333782062
2016-01-20,"Benchmark",-0.00442686257888303
2016-01-21,"Composite",0.0450691043529539
2016-01-21,"Fund",0.0684209333782062
2016-01-21,"Benchmark",-0.0046152397098993
2016-01-22,"Composite",0.0452276370645439
2016-01-22,"Fund",0.0674773985045212
2016-01-22,"Benchmark",-0.00470942827540743
2016-01-25,"Composite",0.0459272210278268
2016-01-25,"Fund",0.0684209333782062
2016-01-25,"Benchmark",-0.00480361684091557
2016-01-26,"Composite",0.0471462630388479
2016-01-26,"Fund",0.0693636367604844
2016-01-26,"Benchmark",-0.00489780540642371
2016-01-27,"Composite",0.0471341178699787
2016-01-27,"Fund",0.0693636367604844
2016-01-27,"Benchmark",-0.00508618253744009
2016-01-28,"Composite",0.0479580204125236
2016-01-28,"Fund",0.0703066519520403
2016-01-28,"Benchmark",-0.00508618253744009
2016-01-29,"Composite",0.050746584869686
2016-01-29,"Fund",0.0746543126445105
2016-01-29,"Benchmark",-0.0046152397098993
2016-02-01,"Composite",0.048775535025442
2016-02-01,"Fund",0.0727640208679399
2016-02-01,"Benchmark",-0.00291984553075264
2016-02-02,"Composite",0.0524925284084681
2016-02-02,"Fund",0.0746543126445105
2016-02-02,"Benchmark",-0.00291984553075264
2016-02-03,"Composite",0.0515648183312758
2016-02-03,"Fund",0.0746543126445105
2016-02-03,"Benchmark",-0.00301403409626078
2016-02-04,"Composite",0.0525287599934661
2016-02-04,"Fund",0.0746543126445105
2016-02-04,"Benchmark",-0.00263727983422823
2016-02-05,"Composite",0.0525382283076083
2016-02-05,"Fund",0.0746543126445105
2016-02-05,"Benchmark",-0.00263727983422823
2016-02-08,"Composite",0.0556762342283088
2016-02-08,"Fund",0.0755997183738604
2016-02-08,"Benchmark",-0.00273146839973637
2016-02-09,"Composite",0.0550742050846789
2016-02-09,"Fund",0.0765449162303589
2016-02-09,"Benchmark",-0.00282565696524451
2016-02-10,"Composite",0.056331029462835
2016-02-10,"Fund",0.0774898022775796
2016-02-10,"Benchmark",-0.00320241122727705
2016-02-11,"Composite",0.056988743499151
2016-02-11,"Fund",0.0784352080069295
2016-02-11,"Benchmark",-0.00310822266176891
2016-02-12,"Composite",0.053138712538634
2016-02-12,"Fund",0.0755997183738604
2016-02-12,"Benchmark",-0.00310822266176891
2016-02-16,"Composite",0.0530128348132373
2016-02-16,"Fund",0.0755997183738604
2016-02-16,"Benchmark",-0.00263727983422823
2016-02-17,"Composite",0.0521964273625768
2016-02-17,"Fund",0.0746543126445105
2016-02-17,"Benchmark",-0.00291984553075264
2016-02-18,"Composite",0.0552127186474793
2016-02-18,"Fund",0.0765449162303589
2016-02-18,"Benchmark",-0.00301403409626078
2016-02-19,"Composite",0.0554455888163972
2016-02-19,"Fund",0.0765449162303589
2016-02-19,"Benchmark",-0.00320241122727705
2016-02-22,"Composite",0.0553474239782847
2016-02-22,"Fund",0.0755997183738604
2016-02-22,"Benchmark",-0.00329659979278518
2016-02-23,"Composite",0.0561336341053846
2016-02-23,"Fund",0.0755997183738604
2016-02-23,"Benchmark",-0.00339078835829332
2016-02-24,"Composite",0.0557318778140385
2016-02-24,"Fund",0.0755997183738604
2016-02-24,"Benchmark",-0.00376754262032597
2016-02-25,"Composite",0.0582820502163808
2016-02-25,"Fund",0.0765449162303589
2016-02-25,"Benchmark",-0.00386173118583399
2016-02-26,"Composite",0.0556773505486565
2016-02-26,"Fund",0.0755997183738604
2016-02-26,"Benchmark",-0.00405010831685026
2016-02-29,"Composite",0.0571146277320074
2016-02-29,"Fund",0.0778731198160409
2016-02-29,"Benchmark",-0.0041442968823584
2016-03-01,"Composite",0.0540537003024013
2016-03-01,"Fund",0.0769256353581742
2016-03-01,"Benchmark",-0.00273146839973637
2016-03-02,"Composite",0.0545802088767764
2016-03-02,"Fund",0.0759787745188627
2016-03-02,"Benchmark",-0.00310822266176891
2016-03-03,"Composite",0.0562623262160808
2016-03-03,"Fund",0.0769256353581742
2016-03-03,"Benchmark",-0.00339078835829332
2016-03-04,"Composite",0.0551024090039356
2016-03-04,"Fund",0.0759787745188627
2016-03-04,"Benchmark",-0.00367335405481772
2016-03-07,"Composite",0.0550559518263336
2016-03-07,"Fund",0.075031290060996
2016-03-07,"Benchmark",-0.00405010831685026
2016-03-08,"Composite",0.0577333821222346
2016-03-08,"Fund",0.0759787745188627
2016-03-08,"Benchmark",-0.00423848544786676
2016-03-09,"Composite",0.0556326777426912
2016-03-09,"Fund",0.074084013475981
2016-03-09,"Benchmark",-0.0046152397098993
2016-03-10,"Composite",0.0549061501435844
2016-03-10,"Fund",0.074084013475981
2016-03-10,"Benchmark",-0.00499199397193184
2016-03-11,"Composite",0.0547065300173128
2016-03-11,"Fund",0.0731370487002438
2016-03-11,"Benchmark",-0.00518037110294811
2016-03-14,"Composite",0.056237807304365
2016-03-14,"Fund",0.074084013475981
2016-03-14,"Benchmark",-0.00536874823396438
2016-03-15,"Composite",0.0558848223843824
2016-03-15,"Fund",0.0731370487002438
2016-03-15,"Benchmark",-0.00518037110294811
2016-03-16,"Composite",0.0576771522546837
2016-03-16,"Fund",0.0759787745188627
2016-03-16,"Benchmark",-0.00565131393048879
2016-03-17,"Composite",0.0606084818592021
2016-03-17,"Fund",0.0769256353581742
2016-03-17,"Benchmark",-0.00574550249599703
2016-03-18,"Composite",0.0623784463796435
2016-03-18,"Fund",0.0769256353581742
2016-03-18,"Benchmark",-0.00583969106150528
2016-03-21,"Composite",0.0602999260400081
2016-03-21,"Fund",0.075031290060996
2016-03-21,"Benchmark",-0.00593387962701319
2016-03-22,"Composite",0.0598881788730683
2016-03-22,"Fund",0.074084013475981
2016-03-22,"Benchmark",-0.00631063388904596
2016-03-23,"Composite",0.0627111923579711
2016-03-23,"Fund",0.075031290060996
2016-03-23,"Benchmark",-0.00649901102006223
2016-03-24,"Composite",0.0611602837819087
2016-03-24,"Fund",0.074084013475981
2016-03-24,"Benchmark",-0.00649901102006223
2016-03-29,"Composite",0.0653786610522222
2016-03-29,"Fund",0.0778731198160409
2016-03-29,"Benchmark",-0.0066873881510785
2016-03-30,"Composite",0.0654867326955597
2016-03-30,"Fund",0.0778731198160409
2016-03-30,"Benchmark",-0.00696995384760291
2016-03-31,"Composite",0.0677833081287522
2016-03-31,"Fund",0.0810049321991513
2016-03-31,"Benchmark",-0.00706414241311104
2016-04-01,"Composite",0.0671505467960816
2016-04-01,"Fund",0.0819536638941278
2016-04-01,"Benchmark",-0.00518037110294811
2016-04-04,"Composite",0.0680968562216102
2016-04-04,"Fund",0.0810049321991513
2016-04-04,"Benchmark",-0.00583969106150528
2016-04-05,"Composite",0.0699711274346291
2016-04-05,"Fund",0.0819536638941278
2016-04-05,"Benchmark",-0.00565131393048879
2016-04-06,"Composite",0.068999466467744
2016-04-06,"Fund",0.0810049321991513
2016-04-06,"Benchmark",-0.00583969106150528
2016-04-07,"Composite",0.0717011532778224
2016-04-07,"Fund",0.0819536638941278
2016-04-07,"Benchmark",-0.00593387962701319
2016-04-08,"Composite",0.0707061481465603
2016-04-08,"Fund",0.0819536638941278
2016-04-08,"Benchmark",-0.00593387962701319
2016-04-11,"Composite",0.0714238818030661
2016-04-11,"Fund",0.0819536638941278
2016-04-11,"Benchmark",-0.00602806819252155
2016-04-12,"Composite",0.0696445737604734
2016-04-12,"Fund",0.0819536638941278
2016-04-12,"Benchmark",-0.00631063388904596
2016-04-13,"Composite",0.0712788879066273
2016-04-13,"Fund",0.0819536638941278
2016-04-13,"Benchmark",-0.00659319958557036
2016-04-14,"Composite",0.0707534371828935
2016-04-14,"Fund",0.0810049321991513
2016-04-14,"Benchmark",-0.0066873881510785
2016-04-15,"Composite",0.0722930772366592
2016-04-15,"Fund",0.0819536638941278
2016-04-15,"Benchmark",-0.00678157671658663
2016-04-18,"Composite",0.0717014724324072
2016-04-18,"Fund",0.0819536638941278
2016-04-18,"Benchmark",-0.00678157671658663
2016-04-19,"Composite",0.0721720330101656
2016-04-19,"Fund",0.0810049321991513
2016-04-19,"Benchmark",-0.00687576528209477
2016-04-20,"Composite",0.0696996115910973
2016-04-20,"Fund",0.0800557847584713
2016-04-20,"Benchmark",-0.00706414241311104
2016-04-21,"Composite",0.0692011316146739
2016-04-21,"Fund",0.0791065333813656
2016-04-21,"Benchmark",-0.00715833097861929
2016-04-22,"Composite",0.0686004683833987
2016-04-22,"Fund",0.0791065333813656
2016-04-22,"Benchmark",-0.00725251954412731
2016-04-25,"Composite",0.0681208038152237
2016-04-25,"Fund",0.0791065333813656
2016-04-25,"Benchmark",-0.00734670810963556
2016-04-26,"Composite",0.0673209584864678
2016-04-26,"Fund",0.0781578016863893
2016-04-26,"Benchmark",-0.00734670810963556
2016-04-27,"Composite",0.0702657026896025
2016-04-27,"Fund",0.0791065333813656
2016-04-27,"Benchmark",-0.00772346237166799
2016-04-28,"Composite",0.0715627079371035
2016-04-28,"Fund",0.0810049321991513
2016-04-28,"Benchmark",-0.00781765093717635
2016-04-29,"Composite",0.0726802309365264
2016-04-29,"Fund",0.0842386022795754
2016-04-29,"Benchmark",-0.00791183950268448
2016-05-03,"Composite",0.073094499101356
2016-05-03,"Fund",0.0842386022795754
2016-05-03,"Benchmark",-0.00583969106150528
2016-05-04,"Composite",0.0731337059025048
2016-05-04,"Fund",0.0842386022795754
2016-05-04,"Benchmark",-0.00602806819252155
2016-05-05,"Composite",0.0747937163238994
2016-05-05,"Fund",0.0851892048302167
2016-05-05,"Benchmark",-0.00612225675802969
2016-05-06,"Composite",0.0736556839586622
2016-05-06,"Fund",0.0861408467451164
2016-05-06,"Benchmark",-0.00621644532353782
2016-05-09,"Composite",0.0744139470391398
2016-05-09,"Fund",0.0861408467451164
2016-05-09,"Benchmark",-0.00640482245455387
2016-05-10,"Composite",0.0747848259561381
2016-05-10,"Fund",0.0861408467451164
2016-05-10,"Benchmark",-0.00649901102006223
2016-05-11,"Composite",0.0759803106902677
2016-05-11,"Fund",0.0861408467451164
2016-05-11,"Benchmark",-0.0066873881510785
2016-05-12,"Composite",0.0743547394485236
2016-05-12,"Fund",0.0861408467451164
2016-05-12,"Benchmark",-0.00678157671658663
2016-05-13,"Composite",0.0763560092416371
2016-05-13,"Fund",0.0870916571686096
2016-05-13,"Benchmark",-0.00678157671658663
2016-05-16,"Composite",0.0744410306171592
2016-05-16,"Fund",0.0851892048302167
2016-05-16,"Benchmark",-0.00631063388904596
2016-05-17,"Composite",0.0742995197064951
2016-05-17,"Fund",0.0851892048302167
2016-05-17,"Benchmark",-0.00649901102006223
2016-05-18,"Composite",0.0690151560191341
2016-05-18,"Fund",0.0823361499411823
2016-05-18,"Benchmark",-0.00678157671658663
2016-05-19,"Composite",0.0706713707703908
2016-05-19,"Fund",0.0832871682375271
2016-05-19,"Benchmark",-0.00696995384760291
2016-05-20,"Composite",0.0707002314239324
2016-05-20,"Fund",0.0832871682375271
2016-05-20,"Benchmark",-0.00715833097861929
2016-05-23,"Composite",0.0708634081187582
2016-05-23,"Fund",0.0832871682375271
2016-05-23,"Benchmark",-0.00725251954412731
2016-05-24,"Composite",0.0706876727683732
2016-05-24,"Fund",0.0823361499411823
2016-05-24,"Benchmark",-0.00753508524065172
2016-05-25,"Composite",0.0705965789059417
2016-05-25,"Fund",0.0823361499411823
2016-05-25,"Benchmark",-0.00800602806819239
2016-05-26,"Composite",0.0731842781734597
2016-05-26,"Fund",0.0832871682375271
2016-05-26,"Benchmark",-0.00819440519920889
2016-05-27,"Composite",0.0727032197250128
2016-05-27,"Fund",0.0823361499411823
2016-05-27,"Benchmark",-0.00828859376471702
2016-05-31,"Composite",0.0729825011310574
2016-05-31,"Fund",0.0854812661867992
2016-05-31,"Benchmark",-0.00838278233022516
2016-06-01,"Composite",0.0722534520930973
2016-06-01,"Fund",0.0854812661867992
2016-06-01,"Benchmark",-0.00555712536498076
2016-06-02,"Composite",0.0738559562654419
2016-06-02,"Fund",0.0864341553388088
2016-06-02,"Benchmark",-0.00555712536498076
2016-06-03,"Composite",0.0788524339865955
2016-06-03,"Fund",0.0892935503498187
2016-06-03,"Benchmark",-0.00565131393048879
2016-06-06,"Composite",0.0783859494150669
2016-06-06,"Fund",0.0883402454521058
2016-06-06,"Benchmark",-0.00574550249599703
2016-06-07,"Composite",0.0793577903948519
2016-06-07,"Fund",0.0883402454521058
2016-06-07,"Benchmark",-0.00555712536498076
2016-06-08,"Composite",0.0801603964313311
2016-06-08,"Fund",0.0883402454521058
2016-06-08,"Benchmark",-0.00583969106150528
2016-06-09,"Composite",0.0812755834998682
2016-06-09,"Fund",0.0892935503498187
2016-06-09,"Benchmark",-0.00593387962701319
2016-06-10,"Composite",0.0821148979311466
2016-06-10,"Fund",0.0892935503498187
2016-06-10,"Benchmark",-0.00593387962701319
2016-06-13,"Composite",0.0825059194790385
2016-06-13,"Fund",0.0902464395018285
2016-06-13,"Benchmark",-0.00602806819252155
2016-06-14,"Composite",0.0815198141849238
2016-06-14,"Fund",0.0892935503498187
2016-06-14,"Benchmark",-0.00602806819252155
2016-06-15,"Composite",0.0826626668974679
2016-06-15,"Fund",0.0911991207809866
2016-06-15,"Benchmark",-0.00555712536498076
2016-06-16,"Composite",0.0837272755141072
2016-06-16,"Fund",0.0911991207809866
2016-06-16,"Benchmark",-0.00536874823396438
2016-06-17,"Composite",0.0820958219316115
2016-06-17,"Fund",0.0902464395018285
2016-06-17,"Benchmark",-0.00536874823396438
2016-06-20,"Composite",0.0819926413664929
2016-06-20,"Fund",0.0892935503498187
2016-06-20,"Benchmark",-0.00574550249599703
2016-06-21,"Composite",0.0810708347090165
2016-06-21,"Fund",0.0883402454521058
2016-06-21,"Benchmark",-0.00574550249599703
2016-06-22,"Composite",0.0817131215069942
2016-06-22,"Fund",0.0892935503498187
2016-06-22,"Benchmark",-0.00621644532353782
2016-06-23,"Composite",0.0804511862494894
2016-06-23,"Fund",0.0883402454521058
2016-06-23,"Benchmark",-0.00631063388904596
2016-06-24,"Composite",0.083494445152396
2016-06-24,"Fund",0.0911991207809866
2016-06-24,"Benchmark",-0.00536874823396438
2016-06-27,"Composite",0.0872559143668132
2016-06-27,"Fund",0.0931054187671352
2016-06-27,"Benchmark",-0.00536874823396438
2016-06-28,"Composite",0.0881004724441123
2016-06-28,"Fund",0.0931054187671352
2016-06-28,"Benchmark",-0.00536874823396438
2016-06-29,"Composite",0.0890212863324309
2016-06-29,"Fund",0.092152217805848
2016-06-29,"Benchmark",-0.00583969106150528
2016-06-30,"Composite",0.089093559069481
2016-06-30,"Fund",0.094920564507831
2016-06-30,"Benchmark",-0.00593387962701319
2016-07-01,"Composite",0.0914631206110423
2016-07-01,"Fund",0.095875012706228
2016-07-01,"Benchmark",-0.000188377131016271
2016-07-05,"Composite",0.0957300787769981
2016-07-05,"Fund",0.0977844287851515
2016-07-05,"Benchmark",-9.41885655082464e-05
2016-07-06,"Composite",0.0944240649802222
2016-07-06,"Fund",0.0968295648410511
2016-07-06,"Benchmark",-0.000470942827540677
2016-07-07,"Composite",0.0952254322692281
2016-07-07,"Fund",0.0968295648410511
2016-07-07,"Benchmark",-0.000565131393049034
2016-07-08,"Composite",0.0968926100219147
2016-07-08,"Fund",0.0968295648410511
2016-07-08,"Benchmark",-0.000659319958556948
2016-07-11,"Composite",0.0954001485082026
2016-07-11,"Fund",0.095875012706228
2016-07-11,"Benchmark",-0.00084769708957344
2016-07-12,"Composite",0.0932786292475372
2016-07-12,"Fund",0.094920564507831
2016-07-12,"Benchmark",-0.000941885655081354
2016-07-13,"Composite",0.0953771615957932
2016-07-13,"Fund",0.095875012706228
2016-07-13,"Benchmark",-0.00131863991711412
2016-07-14,"Composite",0.0930536250573495
2016-07-14,"Fund",0.094920564507831
2016-07-14,"Benchmark",-0.00141282848262225
2016-07-15,"Composite",0.0904009261991345
2016-07-15,"Fund",0.0939658045001561
2016-07-15,"Benchmark",-0.00122445135160598
2016-07-18,"Composite",0.091026890756809
2016-07-18,"Fund",0.0939658045001561
2016-07-18,"Benchmark",-0.00122445135160598
2016-07-19,"Composite",0.0920748330478076
2016-07-19,"Fund",0.094920564507831
2016-07-19,"Benchmark",-0.00141282848262225
2016-07-20,"Composite",0.0913107457593025
2016-07-20,"Fund",0.0939658045001561
2016-07-20,"Benchmark",-0.00169539417914666
2016-07-21,"Composite",0.0918882488867325
2016-07-21,"Fund",0.0939658045001561
2016-07-21,"Benchmark",-0.00178958274465479
2016-07-22,"Composite",0.0917712551406649
2016-07-22,"Fund",0.0939658045001561
2016-07-22,"Benchmark",-0.00188377131016304
2016-07-25,"Composite",0.0914196479220184
2016-07-25,"Fund",0.0930112523653333
2016-07-25,"Benchmark",-0.00197795987567106
2016-07-26,"Composite",0.0914324624399756
2016-07-26,"Fund",0.0930112523653333
2016-07-26,"Benchmark",-0.00178958274465479
2016-07-27,"Composite",0.0937584078531226
2016-07-27,"Fund",0.094920564507831
2016-07-27,"Benchmark",-0.00169539417914666
2016-07-28,"Composite",0.0938924264763719
2016-07-28,"Fund",0.094920564507831
2016-07-28,"Benchmark",-0.00160120561363852
2016-07-29,"Composite",0.0966114874911732
2016-07-29,"Fund",0.0985537662091454
2016-07-29,"Benchmark",-0.00160120561363852
2016-08-01,"Composite",0.0945361297091172
2016-08-01,"Fund",0.0975974471550831
2016-08-01,"Benchmark",0.00282565696524428
2016-08-02,"Composite",0.0925330935646542
2016-08-02,"Fund",0.0966417517195761
2016-08-02,"Benchmark",0.00282565696524428
2016-08-03,"Composite",0.0923782524806498
2016-08-03,"Fund",0.0966417517195761
2016-08-03,"Benchmark",0.00244890270321174
2016-08-04,"Composite",0.0947794754599376
2016-08-04,"Fund",0.0985537662091454
