"","Date","FRESX_Log_Return","DWRSF_Log_Return","GSPC_Log_Return","IXIC_Log_Return","RUT_Log_Return","DJI_Log_Return","XOI_Log_Return","RMZ_Log_Return","DWCF_Log_Return","RUA_Log_Return","VNQ_Log_Return"
"25",2014-02-06,0.00967651941125425,0.00819789466408416,0.0123630544156672,0.0112956786172003,0.00941075777937428,0.0121216363405061,0.014342722632577,0.0061269338275034,0.012082018069755,0.012103435055673,0.00729655501533166
"26",2014-02-07,0.00779386415892747,0.00775070743237993,0.013214193602149,0.0168010585686336,0.0113670290202261,0.0105370836413208,0.0138148466567847,0.000872219854685774,0.0129448060543798,0.0128861271320106,0.00753831043533371
"27",2014-02-10,0.0106919937486567,0.010439016288335,0.00156800464224105,0.00539280463057601,0.00195047749080413,0.000488036007521231,-0.00661666220558121,0.000871459750140247,0.00177754889989146,0.00180631862288205,0.0093800917448128
"28",2014-02-11,0.00383317596969901,0.0044024553012445,0.0110013758444198,0.0102839983403786,0.00927992809737432,0.0121385372591387,0.0162048311419483,0.00174064447778477,0.010649100062297,0.0106596080961578,0.00393095059733639
"29",2014-02-12,-0.000883232784000487,-0.00176939002222642,-0.000269298518890793,0.00244037759967775,0.00298890870336344,-0.00192930882381503,-0.00208845948692016,-0.000869943508540416,0.00060974958528881,0.00056752712668473,0.000581072063261523
"30",2014-02-13,0.00528790875856577,0.00423060046741774,0.00579321182005987,0.00932962696418826,0.0133754560378119,0.00397914682030809,0.00533864842941956,0.00260756340708124,0.00672380980820009,0.00674903958235706,0.0037686954659808
"31",2014-02-14,0.00263350546837238,0.00304138110276586,0.00479768947917147,0.000789680753685573,0.00123632754102143,0.00788021508723524,0.0142453293524598,0.00260078170005684,0.00423042895535097,0.00426296185714659,0.0038985826015816
"32",2014-02-18,0.00379166275746989,0.00435915846306756,0.00115780345614702,0.00675368095405737,0.0106203208931355,-0.00148610298447416,0.00481784498050519,0.00345722038385787,0.00274683350634675,0.00270256190153084,0.00488793375584873
"33",2014-02-19,0.000291165775469171,0.000689344354789512,-0.00654586190052076,-0.00818491117115983,-0.010742164189721,-0.00558522684158014,-0.0016033427519675,0.00172413835813945,-0.00681436196085983,-0.0068473615683633,-0.000573820107057976
"34",2014-02-20,-0.00262279033314528,-0.00291971010333469,0.00601334166556988,0.00696013861439582,0.0112930464612582,0.00576066140562759,0.00525268366497667,-0.00345125450421424,0.00681127059874242,0.0067661505243457,-0.00215472318902155
"35",2014-02-21,0.000583459751332338,0.00127510377493234,-0.00192056651181716,-0.000970500235341731,0.00215752528089119,-0.001856941323787,-0.0030333291161142,0.00258955690673357,-0.00126310553051034,-0.00131880904103721,0.00244162419323501
"36",2014-02-24,0.00174816480634377,0.00228050269872515,0.00616745536205254,0.00690950502924537,0.00848169293586221,0.00642765634065157,0.0127341620266828,0.00258286841825406,0.0063729382418618,0.00634331743727312,0.00243567718195337
"37",2014-02-25,0.00290706604304969,0.00264522427018576,-0.00134859055000724,-0.00125408403837568,-0.000511047914039331,-0.00169695670832581,0.00181567906939328,0.00343347976789143,-0.00106164908163464,-0.00114138085844573,0.00328600914706012
"38",2014-02-26,0.00174005266845079,0.00205842840475334,2.16997082533865e-05,0.00104205077247954,0.00659689042680789,0.00115819144966167,-0.00709901277788205,0.00256739550524632,0.000900679160618978,0.000844971034318576,0.00227947102945691
"39",2014-02-27,-0.00232080180526184,-0.00269264437654293,0.00493588147209412,0.00624090922883447,0.00524968520020597,0.00457270955188349,-0.0028224664369505,-0.00428266179200154,0.00498928106528851,0.00499191845404479,-0.00270744734468487
"40",2014-02-28,0.00809952371312095,0.00831846430929684,0.00277882422261033,-0.0025060859252104,-0.00414169650455243,0.00301031261348683,0.00441039154073231,0.0102477412604758,0.00178081729164958,0.00185784338220607,0.00923237829576617
"41",2014-03-03,0.000576065692429406,0.000576565259570394,-0.00740586636198604,-0.0071797173986976,-0.00565405611586378,-0.00946026856744808,-0.00688573652879754,0.00254561019943367,-0.00708801316665131,-0.00717324879979397,0.000565286234134099
"42",2014-03-04,0.0154288774919782,0.01539131880876,0.0151523228342167,0.0173067417317245,0.0270791417985379,0.0139942836464169,0.0114049823457769,0.0126317469059005,0.0161487304470924,0.0160922876229614,0.0143100648210597
"43",2014-03-05,-0.00198663323481885,-0.00232468140336017,-5.33524369705773e-05,0.0013777363914933,-0.00226955727776357,-0.00217982165989206,-0.00354333874641011,-0.00335289501031077,-0.000383089070368214,-0.000415732482749398,-0.0012544987533385
"44",2014-03-06,-0.00798643731551074,-0.00763184141944251,0.00171693312189092,-0.00134104839429305,-0.00113671314984831,0.00376492450324406,0.00666378497747466,-0.00420698979762868,0.00130513118645936,0.00131743959661801,-0.00840339708476989
"45",2014-03-07,-0.011231191256055,-0.0105305491785392,0.000537944701997972,-0.00366230310769211,-0.00101342529218762,0.00187561682360915,0.00136509729070067,-0.012728215959954,0.000229873701545813,0.000185614382331778,-0.0108888299225072
"46",2014-03-10,-0.00551762697224678,-0.00639317423361696,-0.000463353578807002,-0.000408277547384372,-0.00231287034733718,-0.00207116379369054,0.00331419210334882,-0.00771542618586096,-0.00112920763469226,-0.00116689130537573,-0.00527484290077407
"47",2014-03-11,0.00638611740171013,0.00676177959309943,-0.00509509694160215,-0.00630906725897873,-0.0113002090413614,-0.0041153450012299,-0.0091236133972501,0.00942191124161962,-0.00574441556318561,-0.00565005389844497,0.00626965571656868
"48",2014-03-12,0.0020234144199871,0.00168332496350487,0.000305124168463067,0.00374025105798381,0.00363262222026517,-0.000683356866058915,0.00278086982540948,0.00255427980509637,0.000801572342204793,0.000818035068453682,0.00297850011746803
"49",2014-03-13,-0.00492118521039586,-0.00537550701536382,-0.0117700915065626,-0.0146582280288783,-0.0123560064553807,-0.0142497184939891,-0.0125479821250307,-0.00853976154813463,-0.011929390373135,-0.011909007979968,-0.00468454260045803
"50",2014-03-14,0.00260831918948767,0.00263866320178341,-0.00282576645111643,-0.00353170791829527,0.00396077438472453,-0.00268657924604021,0.00367216427555128,0.00513260322651998,-0.00159632037957991,-0.00158422484147636,0.00255790963054459
"51",2014-03-17,0.00346718074005103,0.00289451034918464,0.00956771760196951,0.00810535209935814,0.00575611889576688,0.0112371080002571,0.00598000721755287,0.00255645644130187,0.00886099852732158,0.00883418640863098,0.00212663296991344
"52",2014-03-18,0.00403002854055456,0.00382891029267629,0.00719368227489348,0.0123903249352466,0.0140480057127776,0.00546111801629223,0.00923855420376718,0.00339847395911175,0.00805413667912092,0.00801285554724984,0.00296965499320212
"53",2014-03-19,-0.0206074049122811,-0.0202539907933543,-0.00615052484482348,-0.00595077055592697,-0.00781443116381553,-0.00700409805014246,-0.0122511935089689,-0.0222993802683122,-0.0062979319908596,-0.0063534285450757,-0.0191024621329614
"54",2014-03-20,0.00351297204828072,0.002507671048666,0.00602233396080987,0.00271011870310822,0.00276446808153619,0.0066893714307259,0.00182227161707527,-0.00173611154717612,0.00523348803193002,0.00522793752758233,0.00172555405394537
"55",2014-03-21,0.00814902635059056,0.00928216280674654,-0.00293697999067266,-0.00988830860419299,-0.00437998870266831,-0.00173318855437543,-5.41982504218552e-05,0.0112312195694999,-0.00309610164163843,-0.00312638022651335,0.00915338224831519
"56",2014-03-24,-0.00698088951845843,-0.00656816811209726,-0.00487658142921354,-0.0118545041213292,-0.0130695466148536,-0.00160095388943837,-0.000155669047270379,-0.0068965790590596,-0.00624204813992257,-0.00602263635299494,-0.00657049942518206
"57",2014-03-25,0.01016425202178,0.00967826260393334,0.00439427100472223,0.00186271168730912,-0.000152724632162204,0.00558682128841959,0.00786880323269923,0.0111829122397449,0.00344173873355125,0.00344848236590778,0.00257621442864409
"58",2014-03-26,-0.0122095121377446,-0.012445546579456,-0.00702493667276993,-0.0144367455104835,-0.0193360829662401,-0.00606001441184389,-0.00249490433721977,-0.0129145144040228,-0.00861921623893736,-0.00857173497515351,-0.0113564221582951
"59",2014-03-27,0.00728547612063357,0.0055269312185926,-0.0019018915970701,-0.00536952832407955,-0.00351120604619837,-0.000292609519199516,0.00468202398590734,0.00346021106489491,-0.00194282824489456,-0.00195381952034168,0.00634103584810308
"60",2014-03-28,0.00752106524773222,0.00702387297898088,0.00462948921412654,0.00109059637425446,0.000321387607238321,0.00361055889202433,0.0115535586215323,0.00859850525523242,0.00433623736350697,0.00438865762795615,0.00601545784150481
"61",2014-03-31,0.00717878152086504,0.00754957973960391,0.00789287154385132,0.0103488084798347,0.0182640335943054,0.00821222618581352,-0.000384354283069044,0.00852520082335939,0.00939450251819096,0.00937799913216075,0.00838972559329143
"62",2014-04-01,0.00513699745131202,0.004273733507552,0.0070146881968487,0.0163106386970036,0.0132615288493039,0.00454372449889284,0.00913682580149278,0.00508045123241896,0.00804769978855369,0.00799535847533672,0.00452104455719127
"63",2014-04-02,0,0.00051993969870967,0.00284926336425695,0.00197084082752674,0.00345168574848653,0.0024401088397692,0.00251849071250909,0.000844238125280228,0.00284188682361197,0.00285323592817743,0.000845399503001332
"64",2014-04-03,-0.0011393051483104,-0.00182097290244787,-0.00112708474585688,-0.00909539194303122,-0.00984878090519814,-2.71058401164481e-05,0.0157340027199231,-0.00253485560318722,-0.00255708287348,-0.00248298005214576,-0.00211493913327843
"65",2014-04-04,0.00398180275802229,0.00410550141421329,-0.012616543077149,-0.0263025492708859,-0.0237663702804554,-0.00969166747773897,-0.00298994756843118,0.0042211966436243,-0.0140236078595706,-0.0139550517494325,0.00338168576664888
"66",2014-04-07,0.00453127374765616,0.00398540937962366,-0.010808312462367,-0.0116919021892024,-0.0153771012404302,-0.010217361994691,-0.0155647231208951,0.000842105312922392,-0.0120688465080399,-0.0119969474925767,0.00323016932025322
"67",2014-04-08,0.00535447234824016,0.00582010862335913,0.00374353804780014,0.00811460279399689,0.00742098731974128,0.000631932081493147,0.00608396850287996,0.00503779402995708,0.0044940653805412,0.00437836774771494,0.00615045262628122
"68",2014-04-09,-0.00225104196767223,-0.00236516126503261,0.0108590394626162,0.0170934876573572,0.0136448357181767,0.0110751611761657,0.011225484185398,-0.00335570784697303,0.0113987081414422,0.0113928415441356,-0.00251151234257563
"69",2014-04-10,-0.00990802132569346,-0.00956895604126018,-0.0211059679216197,-0.0315125947304811,-0.0282407687918447,-0.0163745610307675,-0.0172765766503984,-0.0058997221271877,-0.0220097989249428,-0.0219424881781078,-0.0095452715318185
"70",2014-04-11,-0.00713778864070669,-0.00709333804001577,-0.00953205993380735,-0.0135043539084556,-0.0144883005772334,-0.0089120608432065,-0.00195277905819591,-0.00763686359034477,-0.0104313582950883,-0.0103952995713827,-0.0060833602174597
"71",2014-04-14,0.00713778864070669,0.00641746913285068,0.00818370818243785,0.00572396456779245,0.00351181670856349,0.00909883783072907,0.0125572776997895,0.00594481580932005,0.00728813354020375,0.00729531982045817,0.00594226423119792
"72",2014-04-15,0.0130018502160087,0.0119935267261448,0.00673457945540701,0.00284726138828262,0.00370498004221531,0.005507467817079,0.00983697868016975,0.0101096059005537,0.00633253859716554,0.00636274282856242,0.0117797462012827
"73",2014-04-16,0.00783215192491582,0.00752556857542608,0.0104338684212522,0.0128246998892791,0.010909581071556,0.00992990124313486,0.0119821563811877,0.0124949563968446,0.0108480337290242,0.0107758491656842,0.00639244789389082
"74",2014-04-17,-0.00446800526128266,-0.00449829516881106,0.00136292371098623,0.00227091856691963,0.00540168287579412,-0.000993534204138058,0.00765240799881894,-0.00747822346724636,0.00185705066994934,0.00182956620102104,-0.00583504021395331
"75",2014-04-21,0.00391059163042229,0.00383504675797663,0.00376801562134865,0.0063355606371811,0.00386810016456707,0.00247800956748456,0.0042128818135323,0.0066500660700175,0.00388973779078761,0.0038632391203608,0.00569647957285824
"76",2014-04-22,0.00139292408896941,0.0016318208618511,0.00408378889976113,0.00963670597654698,0.0115757504687934,0.00395097549402657,-0.00167921247846081,0.00413394553172797,0.00538315000278367,0.0052966025995973,0.00221417201486407
"77",2014-04-23,-0.00362563503601088,-0.00428922226215001,-0.00221576676650592,-0.00832243122978227,-0.00740878558240254,-0.000770459359394238,0.000465690176518763,-0.0066225407604934,-0.00286527259185654,-0.0028005245984275,-0.00401680714622543
"78",2014-04-24,0.0041823008125621,0.00510413521343089,0.00171548790073039,0.00516468297831807,-0.00238277527366204,0,0.00317223614615614,0.00744728307528408,0.00101522619339001,0.00117449647638512,0.00415506135081056
"79",2014-04-25,-0.00390298805756828,-0.00454140339144438,-0.00812934477856952,-0.017700041575333,-0.0188063538686158,-0.00853183273856217,-0.00280741051521982,-0.00910979384889732,-0.00971957797856504,-0.00960579261435068,-0.00387755649774224
"80",2014-04-28,0.00945239202021764,0.00946764681671208,0.00323081153933558,-0.000284702504893986,-0.00533012861046345,0.00532032589620357,0.00715063073837996,0.0148640226321497,0.0015114427677716,0.00169554491594504,0.00774014937648015
"81",2014-04-29,0.00082973317565127,-0.000151994933794697,0.00474946032089285,0.00712655278476149,0.00336915625058065,0.00525277825157744,0.00445497584025212,0.000819336383401925,0.0049449803076751,0.00491779344493359,0.000688225215140115
"82",2014-04-30,0.00413856306353066,0.00419669431515501,0.00298754974058468,0.00268189155005416,0.00536554740633122,0.00274613145460378,0.00134188551527004,-7.1074254741107,0.00353012176528544,0.00350806696712791,0.00357096927236089
"83",2014-05-01,0.00439561147303769,0.00427964301455841,-0.000143271499644548,0.00312791324260431,-0.000790129804455475,-0.00132594442690426,-0.000223522370559337,1.94591014905531,0.000334876644213722,0.000373276233760933,0.00424103509684581
"84",2014-05-02,-0.00109712025674424,-0.000351749959658143,-0.00134935499643873,-0.00086053631886962,0.00251030434241262,-0.00278053214877971,0.00236941758726594,-0.154150679827258,-0.000688648467111364,-0.000728782601048472,-0.000273033857382643
"85",2014-05-05,0.0027405333677426,0.00245965538256598,0.00186946730010895,0.00342779944027072,-0.00221719738860049,0.00106890547291982,0.00316074373522568,0.693147180559945,0.00151369148384362,0.00151035625758666,0.00204616400426616
"86",2014-05-06,-0.00328955893255012,-0.00406923271311399,-0.00902903120769771,-0.0139438452050005,-0.0163723449964834,-0.00786673194024168,0.00452267105972837,-1.79175946922805,-0.0095848672786456,-0.00955379427616343,-0.00354940986971997
"87",2014-05-07,0.012822465116388,0.0124567007557257,0.00560075474535893,-0.00321291325317397,0.000487276677654691,0.00713983031689303,0.00483276671727673,2.94443897916644,0.00472471572861721,0.00483730640358893,0.0119631250298298
"88",2014-05-08,0.00162518995684335,0.00109316781072621,-0.00137456920358403,-0.0039831518576392,-0.0100817674402061,0.00196142311313352,-0.00929369851757667,0.0512932943875506,-0.0027124255641553,-0.00255435774419599,0.00229463557921594
"89",2014-05-09,0,-0.000298018181314141,0.00151832288286347,0.00501519920986837,0.00888121129245434,0.00195381468711986,-0.00293756804165124,0.0487901641694322,0.00211834111943965,0.00210825973832574,0.000673940322522881
"90",2014-05-12,0.00324234270483093,0.00381783937965885,0.00962625620353919,0.0175253054132387,0.0235901937508549,0.00673889970851249,0.00610664397313432,0.232622295268754,0.0111788048867822,0.011128516386063,0.00309404972860783
"91",2014-05-13,-0.00703844260518061,-0.00745085902744957,0.000421668916014362,-0.00330913807376909,-0.0110786429246081,0.0011953432148033,0.00247770910553058,-0.638087403376918,-0.000841012410637276,-0.0008387014813378,-0.00646809971574669
"92",2014-05-14,0.00217090994350633,0.00039878371496993,-0.00471208963163416,-0.00717795755759987,-0.0162032215581256,-0.00608886043974088,-0.000546663110425172,0.0350913198112703,-0.00572483335495733,-0.00574005548206813,0.000405474085400037
"93",2014-05-15,-0.00135627311386033,-0.00169593017503811,-0.00940590380541284,-0.00767204526402132,-0.00650261710589906,-0.0101123793306428,-0.0109155948524897,-0.276253376628158,-0.00901332815969624,-0.00896788384657299,-0.000540700206068223
"94",2014-05-16,0.00918677090619147,0.00949004712536539,0.00373996241046282,0.00522068879621962,0.00629411684912817,0.00270203797888513,-0.00336591480377546,0.986494990547404,0.00385896596548996,0.00386469084201835,0.00915215014334425
"95",2014-05-19,-0.00350265754175538,-0.00366609278580299,0.00383741434790785,0.00857314300383472,0.0103909397706765,0.00124526405820902,0.00338456653051367,-0.2708749541354,0.00469057136063,0.0046056534189951,-0.00402743207917489
"96",2014-05-20,-0.00351496928807338,-0.00298240602811983,-0.0065196046087328,-0.00703419571595987,-0.014943825773778,-0.00836525576117531,-0.00562450155994654,-0.310154928303839,-0.00751499995904226,-0.00752072538951953,-0.00309862160554797
"97",2014-05-21,-0.00570418519526017,-0.00564113020294599,0.00808334041970671,0.00842204553502235,0.0052054651657949,0.00964842878499006,0.00974025314195792,-0.931558204004943,0.00764035633036642,0.00769842328594184,-0.00663372075605295
"98",2014-05-22,-0.00272771582112297,-0.00240589560189086,0.00235944422810963,0.00550330510833419,0.009235682333534,0.000605846457123249,0.00188480590321127,-0.485507815781701,0.00321734134216989,0.00314970832027406,-0.00176745337447759
"99",2014-05-23,0.00816106259482119,0.00864421901458279,0.00423939288552333,0.00754671432189191,0.0109997683746261,0.00381241443834845,-0.00212608537766457,1.47590651980958,0.00499193060051972,0.00494838334519354,0.00880586890839741
"100",2014-05-27,0.00621201195750443,0.00684221024253784,0.00596995027375247,0.0121717033975433,0.0141159823565387,0.00416026971089956,-0.0021554411714737,0.571786323555678,0.00668654529603252,0.00658920189043766,0.0071231940285017
"101",2014-05-28,-0.00594117353594248,-0.00743940345228378,-0.00111469281152576,-0.00283373709094015,-0.00484440407838793,-0.00254109950733117,0.00428152654913827,-0.543615446588982,-0.0015025697365072,-0.00147215177984616,-0.00631426852102468
"102",2014-05-29,0.0018943044495594,0.00213829366140761,0.00535275865819163,0.00539834552773399,0.00297783639397498,0.0039338046352082,0.00574388281110672,0.177681177237452,0.00517567211458569,0.00511709206689304,0.00201953626429852
"103",2014-05-30,0.00566112824779275,0.005548139262749,0.00184198044744743,-0.00125552901732284,-0.00489759142678459,0.00110304880415413,-0.00111175144077436,0.397682967666109,0.000908208293065371,0.000898283312239734,0.00456259513995594
"104",2014-06-02,0.00187992533034587,0.00295960360066339,0.000727561668555587,-0.00127831075155704,-0.00494829669276253,0.00158160844321387,-0.000608582358462506,0.117783035656384,0.000587107923315955,0.000644843356755409,0.00307460973442453
"105",2014-06-03,-0.00161119800713205,-0.00142938141989646,-0.000379288745559592,-0.000736634142782577,-0.00243897146819894,-0.0012723980464493,0.00110013071662962,-0.028170876966696,-0.000414920218387849,-0.00051418190872532,-0.00053405877551338
"106",2014-06-04,0.00214770552353505,0.00157713191882358,0.00188987678895014,0.00413873746030013,0.00449191363050083,0.000907920708201004,-0.00543853460381083,0.0822380982369717,0.00241198764373607,0.00232447689567383,0.00200122812440195
"107",2014-06-05,0.0178077263906373,0.0186857491825752,0.00650408209108555,0.0104330662145706,0.019885451830155,0.0058724859861865,0.00683805542010241,0.706219262127298,0.00766294474406415,0.00769208340423067,0.0182256097790079
"108",2014-06-06,-0.0079344241692012,-0.00445672393926611,0.0046170833074175,0.00584151185834791,0.00971917227614405,0.00522328835229402,0.00641991991210755,-0.146603474191876,0.00506165988429252,0.00503525754984047,-0.00419683238953894
"109",2014-06-09,-0.0125586421809762,-0.012703547005402,0.000938331305107454,0.00342826597126944,0.00911551289212653,0.00111141248866886,0.000931986511405469,-0.508322493547873,0.00161907189989741,0.00157848963277729,-0.0121646090360858
"110",2014-06-10,-0.00620366133082362,-0.00745259230027084,-0.000246014154145158,0.00040574528181736,-0.00269953118341171,0.000166444060377913,0.000371422574850122,-0.470003629245735,-0.000622146120628386,-0.00066877071642768,-0.00747762869656565
"111",2014-06-11,-0.00270924034584974,-0.0031258553324367,-0.00354331093877303,-0.00140020158605125,-0.00512948795502144,-0.00603965521064076,0.00590486560026804,-0.2484613592985,-0.00350219588335321,-0.00354895633012742,-0.00268416472106825
"112",2014-06-12,-0.0027167362908358,-0.00303596102293735,-0.00711413945191186,-0.00794953008016464,-0.00628513794343366,-0.00653353782282906,0.00568367195432096,-0.262364264467491,-0.00699637504459361,-0.00696257917134346,-0.00255672605947499
"113",2014-06-13,0.0027167362908358,0.00273775028514134,0.0031296592884118,0.00302500133676809,0.00282508102333878,0.00247990984658664,0.0090141986183907,-0.143100843640673,0.00314996367468012,0.00315038433134873,0.00255672605947499
"114",2014-06-16,-0.00435019706287587,-0.00528310638700802,0.000836355270388722,0.00242134007720196,0.00355432183587912,0.000314066889272269,0.000768898716883015,-0.213574100298059,0.00106388285829695,0.00101055348385692,-0.00511999221841464
"115",2014-06-17,0.00163346077204007,0.00224623849656602,0.00217021247740501,0.00372586873320913,0.00836386370142161,0.00163625383713395,-0.00151449747989307,0.421213465076304,0.00316719217760664,0.00309425387040463,0.00256326615893965
"116",2014-06-18,0.00731812483986927,0.00759968888011908,0.00768924304188978,0.00588729481219552,0.00551755611024518,0.00582108057249364,0.0110905860314992,0.577315365034824,0.00725186639519571,0.00724558995478297,0.00698172819199616
"117",2014-06-19,0.00726493191972821,0.0069037208959406,0.00127666329547083,-0.000804791977413899,0.00076042517653363,0.000877483907904875,0.00674006144132289,0.411296028418957,0.0012470558261537,0.00127219657670885,0.00826124623984104
"118",2014-06-20,0.00214252893957223,0.00215993407815773,0.00172856367519536,0.00199601111789427,0.0037092552800928,0.0015128578980832,0.00685207139501021,0.180381691976129,0.00202831881876797,0.00197772551758657,0.00344419459708423
"119",2014-06-23,-0.00321551728311453,-0.0029957051255538,-0.00013247297232688,0.000146539430218695,-0.00293261549925372,-0.000579637220035067,0.00491290777701092,-0.168820869575052,-0.000321804284524774,-0.000323664688553826,-0.00410793657846842
"120",2014-06-24,-0.000268366671007492,-0.000442749976486745,-0.00645610655987472,-0.00420462010762357,-0.00993139445207714,-0.00705839271217812,-0.0191838513817046,-0.0470675108579854,-0.00702376300771768,-0.00694984908395035,-0.00853452329327009
"121",2014-06-25,-0.00134315666474727,-0.000935338636137928,0.00488555751160114,0.00673755077802873,0.00801395153180451,0.00293175023256964,-0.00339534195853997,-0.0621317811070066,0.00522665905776165,0.0052104773434607,-0.00201087278735379
"122",2014-06-26,-0.00188349303943314,-0.00375012775429528,-0.00117957912445377,-0.000162113583085599,-0.00166717591579513,-0.0012682646827411,0.000165839366399467,-0.167054084663167,-0.00122327333917305,-0.00122099022533639,-0.000939786641221296
