Date,FSPTX,Benchmark,composite
2014-11-12,10196.608503317766,11546.077345811756,11424.58213237853
2014-11-13,10169.574834111574,11585.726312891327,11444.083729160388
2014-11-14,10245.76062914721,11661.816703194978,11506.703475296817
2014-11-17,10144.998771196853,11625.395485615416,11447.123619726452
2014-11-18,10186.77807815188,11677.571527310492,11509.189057140811
2014-11-19,10096.665847464568,11594.070012156939,11422.62880590349
2014-11-20,10148.275579585483,11671.672162315961,11501.733012139217
2014-11-21,10206.438928483656,11702.337100559376,11529.704046672172
2014-11-24,10280.16711722782,11791.721045838201,11635.62991393631
2014-11-25,10279.347915130662,11797.02212793885,11653.09269850151
2014-11-26,10343.245678708938,11898.978653569862,11741.050314160817
2014-11-28,10344.884082903252,11926.606171307687,11758.222904179102
2014-12-01,10142.541164905382,11781.777948230836,11590.477096815508
2014-12-02,10190.874088637665,11823.042430827603,11644.535290260834
2014-12-03,10230.19578930122,11890.150739697472,11701.82234845281
2014-12-04,10231.834193495535,11898.177717099135,11703.159038231794
2014-12-08,9258.62210207258,11737.984682958395,11558.167318799007
2014-12-09,9333.98869501106,11807.613742814034,11648.983014557098
2014-12-10,9169.329073482428,11606.999822494276,11443.63836049711
2014-12-11,9235.684443352173,11664.416323976884,11505.1295002324
2014-12-12,9170.967477676742,11485.37644263467,11359.749070355521
2014-12-15,9100.516097321208,11418.756555191074,11273.410488027612
2014-12-16,8977.635782747604,11265.083660898203,11118.436172802418
2014-12-17,9163.594658802325,11492.038952658837,11359.213165730154
2014-12-18,9387.236831326287,11829.356264374288,11645.138858000457
2014-12-19,9427.377734086998,11848.832332345472,11663.270359836408
2014-12-22,9504.382731219792,11969.661898277836,11763.286990541761
2014-12-23,9502.744327025477,11999.35705703699,11762.385934341963
2014-12-24,9510.117145899892,11997.371223054048,11774.417275680764
2014-12-26,9565.822888506595,12048.243559553426,11840.013345009203
2014-12-29,9510.117145899892,11986.637313316474,11804.721387927466
2014-12-30,9452.772999098877,11904.906417285747,11725.410708074896
2014-12-31,9377.406406160399,11774.530571946822,11619.812484728023
2015-01-02,9363.479970508724,11749.748305909085,11595.927687290385
2015-01-05,9210.289178340296,11541.187187130208,11405.677268632111
2015-01-06,9123.453756041616,11393.306846577367,11239.450941239267
2015-01-07,9185.713115425573,11492.260402434282,11349.182421062796
2015-01-08,9388.875235520602,11753.240896752346,11575.770454683441
2015-01-09,9341.361513885475,11717.916593906488,11523.47454771662
2015-01-12,9237.32284754649,11571.131618772753,11399.093140207144
2015-01-13,9234.865241255016,11565.977043733552,11399.871668424916
2015-01-14,9179.978700745472,11500.973747720067,11348.57311256961
2015-01-15,9022.691898091258,11320.392723340809,11157.074908262708
2015-01-16,9111.984926681413,11441.458893282012,11303.481854599033
2015-01-20,9178.340296551158,11520.846434848163,11361.427172811726
2015-01-21,9249.610879003849,11541.303799951353,11391.159256231225
2015-01-22,9407.716883755222,11760.563936612012,11613.47831130815
2015-01-23,9461.784222167607,11792.197836645873,11656.46642923821
2015-01-26,9462.603424264766,11760.733608078493,11655.304868380497
2015-01-27,9295.486196444663,11420.124799022897,11377.596709749028
2015-01-28,9287.29417547309,11395.760272312567,11298.573366487743
2015-01-29,9359.383960022937,11515.220055857644,11407.716235522736
2015-01-30,9248.79167690669,11352.70302830521,11302.497414487483
2015-02-02,9306.135823707707,11463.592885755887,11394.013950596875
2015-02-03,9429.83534037847,11602.959807160556,11533.256518547227
2015-02-04,9452.772999098877,11615.540806531293,11530.79196386793
2015-02-05,9521.585975260095,11726.984834446395,11657.452350483401
2015-02-06,9487.179487179486,11674.375425788838,11600.282880300434
2015-02-09,9451.953797001719,11647.873382893005,11558.667573136465
2015-02-10,9551.896452854919,11821.964726518976,11721.74787244046
2015-02-11,9589.579749324157,11871.971426524566,11761.893626955276
