"","Date","FIVFX_r","EEM_r","MOAT_r","JFAMX_r","GSPC_r","IXIC_r","EAFE_r","MSCIUSA_r","ASX200_r","CAC40_r","FGIRX_r","Hang_r","SP_r","N225_r"
"24",2015-02-12,0.0125038243391682,0.0137725729480969,0.00393568897550001,0.0088691931973508,0.00956926077843789,0.0145088936892108,0.00764096689666616,0.00700100365124623,-0.0080276919869684,0.0152934161694986,0.0132102317368066,-0.0282127100943566,0.0689928714869517,0.0727215435252635
"25",2015-02-13,0.0023641263267562,0.011374974703088,0.015267504864013,0.0153343640001067,0.00406645934045802,0.00743072031204939,0.00902751558267401,0.0103036040531475,0.0218770503399637,0.0200340590331161,0.0056085396596095,0.0599156533358354,0.0373875320716204,-0.0100705785635959
"26",2015-02-18,0.00764478855056527,-0.00246179352447884,-0.000644953263246428,0.00477125162844994,0.00128194135749382,0.00255505524081734,0.00834307736321804,0.00543114128312006,0.00694449069134029,0.0228768146537544,0.000745434249948662,0.032103245384417,0.0130210173029655,0.0435712482936399
"27",2015-02-23,0.00932951373348923,-0.00767050668381053,0.000322528627211494,0.000432619499171061,0.00474183557034991,0.0110690347145432,0.0105445267196602,0.00641822825885896,0.000546181174672533,0.0701768767918374,0.00446093684863635,0.00137268381197231,-0.0275427246375823,0.0546790291816812
"28",2015-02-24,0.0034763069922592,0.0143036227619193,0.00064477757480752,0.00861327442552096,0.00275497229909494,0.00144019300797105,0.00332456959554417,0.00317013938525523,0.00490241571783923,0.0238106486937184,0.00481040714488623,-0.0152041629604343,0.00662692948760846,0.0181823190831905
"29",2015-02-25,0.00346414886077095,-0.00196083400965508,0.00385973454629696,-0.000858043829092825,-0.000766016941597947,-0.000197273141944621,0.00181739076286735,0.00343868951319415,0.00397688524842099,-0.00738010729762184,0.00147543371427128,0.00555556984460193,0.00263852395818187,-0.00361011222409946
"30",2015-02-26,-0.00230819497482715,0.000245357544352398,-0.0087055524603068,-0.0047321232637243,-0.00147711854171728,0.00416875277707618,-0.00172700100215817,-0.00115457363278626,-0.00578975739104237,0.0434851119397388,-0.00221398618506496,0.0219186857076465,-0.0403280453869721,0.0267634171988167
"31",2015-02-27,0.000577591716247827,-0.000736056940701779,0.000971063370869718,-0.00518812220381237,-0.00296068293759255,-0.00489586427860189,0.00288392566402162,0.00125585190940658,0.00560929730610571,0.0362156569375092,-0.00258923762188079,-0.0150173470669532,0.052116001139014,0.00876429799358824
"32",2015-03-02,0,-0.0014738887101009,0.0041969713874872,-0.00347373341057189,0.00610623838037583,0.00893948338233841,-0.00359929167603124,-0.00304644705374102,0.0036023274798973,-0.0263355483378023,0.00701242941827696,0.00821922435313205,0.0218939846347359,0.00868815195763784
"33",2015-03-03,-0.00462963789874227,-0.00764966108637966,0.000322048641855588,0.00390710286480855,-0.00454887294390804,-0.00564683038330216,-0.00504333231585541,-0.00433387457861034,-0.00306109899603335,-0.0608001990269642,-0.00405384737853209,-0.0318807318512899,0.0126583968719238,-0.00346620797648622
"34",2015-03-04,-0.00290438766743417,-0.01095898901885,-0.00516630161581455,-0.00782953107970474,-0.00439816123077552,-0.00256554149751054,-0.00429416703883234,-0.00550983698897944,-0.00451876043164923,0.0622037080292843,-0.00369959726446423,-0.062474924119738,-0.0229017642866847,-0.0281708769666968
"35",2015-03-05,0.00348426590925621,-0.00150378476338142,0.00290936043116918,0.000436585905210229,0.00119536536275699,0.0031497514352008,0.00190204042397824,0.000977762393764792,0.00144818997069773,0.0371687657839193,0.000741015224719366,-0.0586587892151824,0.00896866998276025,0.00534284441049593
"36",2015-03-09,-0.0151872077935282,-0.019245921975418,-0.00875353309867544,-0.0216200788213903,-0.0103386938019199,-0.00813487632617971,-0.0145535924678715,-0.0154403631076896,-0.0154956889235809,-0.0218587938124992,-0.00706195105597685,-0.0111911639612616,-0.0591110994022062,0.0141095815163199
"37",2015-03-10,-0.0166176529209445,-0.022496073851876,-0.0154227505787148,-0.0243804857940737,-0.017106821197868,-0.0168638893187403,-0.0170668641417135,-0.0169028879451334,0.00330156202961795,-0.0730460627409881,-0.0188258579045133,-0.0664696450077411,-0.0191262660935267,-0.0230302472746997
"38",2015-03-11,0.000598265085045124,0.00755499219980926,-0.00464037955650243,0.00137022175743473,-0.00191952070345813,-0.00202891355357515,0.000237870145044283,-0.000249548167872149,-0.00624544640041291,0.139826543944999,-0.00114082537567972,-0.0601951607834224,-0.00831029713362774,0.00536194314138516
"39",2015-03-12,0.0112996150625477,0.00620961899857431,0.00397875199909459,0.00500797768715877,0.0125227022377192,0.00889856528956834,0.0076847693257589,0.00730183264880235,0.0119059564078499,-0.0103897038491363,0.0117269735867693,0.0340840167797358,0.0422118488093091,0.0721962912044898
"40",2015-03-13,-0.00771740227667506,-0.0121968816058984,-0.010645443357284,-0.0155609547230884,-0.00609323717440802,-0.00440966678475618,-0.00331362160848148,-0.00513737460847441,-0.00767684281396486,0.0245015480418171,-0.00792909587326651,0.00702990592825881,-0.0604579690371141,0.0642275275104334
"41",2015-03-16,0.0118484202493874,0.0119388653460373,0.01163770408021,0.00735297430525872,0.0134429089960602,0.0117843240864257,0.00913296418113507,0.00772428106296985,-0.00128522922309005,0.052120977241283,0.0124318803010453,0.036117425227995,-0.0185852383033387,-0.0093750686654559
"42",2015-03-17,-0.00235843262741753,0.0115430553775653,-0.00297964133709527,0.00593469000320024,-0.00332569765570323,0.00160544439264143,-0.000725500273518698,0.00147790374132839,0.00640967313398555,-0.0369500162334759,-0.00149865148878447,-0.0153194485335133,0.047896478343616,0.081370168195507
"43",2015-03-18,0.0175545169797631,0.0241886077822482,0.0121932963616982,0.0180429793248598,0.0120851016447512,0.00915302981904986,0.00756425769085567,0.00737177751441198,-0.00036518168285582,0.00874459038875131,0.0108149107581945,0.0631438955829866,-0.0138506369338991,0.0341427189263372
"44",2015-03-19,-0.00698483611073764,-0.0170728726385003,-0.00987503071008655,-0.00717822732319284,-0.00488448890259008,0.00191470815248707,0.00320988130336808,0.00383014499735435,0.0191722642109378,0.00619964787952476,-0.00819367727832043,0.0729570916031665,-0.018297484441578,-0.0155041865359653
"45",2015-03-20,0.0127685422275867,0.0148299807325176,0.0102025237430614,0.0103025323362029,0.00897238213196072,0.00679525904244471,0.0194200286604413,0.0161255073433866,0.00625054282996906,0.0482602692528564,0.00967629433053219,-0.0211808220794465,-0.0509942960298133,0.0196912128901818
"46",2015-03-23,0.00172866647113956,0.0029895138237892,0.00163582562838371,0.00577646561167011,-0.00174725671037557,-0.00307843353505532,0.00714546701638419,0.00684140779474607,-0.00446070877796956,-0.035975102458278,-0.000741015224719366,0.0271509890659507,-0.0196232711841402,0.056848864232153
"47",2015-03-24,-0.00230553409602097,0.00397219976181784,-0.00623054975063608,0.00265482462687139,-0.00615834576099061,-0.00324619945528504,2.84080447396917e-05,0.00122411632473174,0.00250050141449698,0.0383280447203047,-0.00594797292607741,-0.0180185055026785,-0.0122700925918142,-0.0132452267500209
"48",2015-03-25,-0.0116078497686036,-0.0159843559092092,-0.00626964611521785,-0.0133453496042493,-0.0146659264438469,-0.0239514977562969,-0.000409890521824607,-0.00152766897718593,0.000891504010342992,-0.0705889069385268,-0.0138916817420411,0.0357180826020791,-0.0155524130074847,0.00929004690709245
"49",2015-03-26,-0.00820631827507023,-0.00935894031571571,-0.000993508957255251,-0.0126185093106863,-0.00238033098804724,-0.00270232593556941,-0.0135414908315479,-0.0128075139166128,-0.0172572856207722,-0.0126905256440448,-0.00265008672982914,-0.0162125879778223,-0.223927557626419,-0.0740063616267834
"50",2015-03-27,0.0017641874613874,0.00279155121486063,0.00198609797162952,-0.00136142524684635,0.00236576112412124,0.00571227618910441,-0.00252484180282764,-0.00369329594071477,0.00758670532758643,0.0301909722791462,0.000379003240428499,-0.00297619267304583,0.0039138993211365,-0.0799241751065747
"51",2015-03-30,0.00644213081368283,0.0190769339554073,0.0108535845914108,0.012635502328489,0.0121623823073698,0.011428454080141,0.000717453338838325,0.00281796786572208,-0.0135883964171901,0.0412679917029992,0.0109291084253322,0.0856443227780961,0.168555361029807,0.0554449110217945
"52",2015-03-31,-0.00585470056440984,-0.00224020000991931,-0.00854147782544379,0.000448329998468111,-0.0088346859011752,-0.00945550220327895,-0.0117382915309188,-0.00703772521348789,0.00980223849835848,-0.0425079174663203,-0.00790224258703098,0.00681665897909856,-0.00496278934212846,-0.0819882335790272
"53",2015-04-01,0.002345983411848,0.0123825254141523,-0.00496111493754414,0.0102565893557105,-0.00397325460309794,-0.00422241115157718,0.00136982066504743,0.00309843576211488,-0.00579711757930568,0.0269294118786316,-0.00037785756647768,0.0188430878014794,0.10237097680946,-0.0403606030873593
"54",2015-04-08,0.0197222169737485,0.0433489246022427,0.0170944333593002,0.0314435941133171,0.0107254338317651,0.0143608380732623,0.0223920335962653,0.0261084704320744,0.0172914789414573,0.0900261516577201,0.0153763389497112,0.134530892957606,0.0805032188490706,0.230038998107022
"55",2015-04-09,0.00286773935758822,0.00984993915510879,0.013596842686133,0.00557339075225505,0.004447576210592,0.00478375247154972,0.00102228316855602,0.00252334224225237,-0.00591032446572637,0.0558084719278806,0.00593693744066037,0.0422196187868931,0.0272496424473756,0.0422868896236945
"56",2015-04-10,0.00400126284052105,0.000699941714099594,0.0064102464120368,-0.0012833370745291,0.00518937692086574,0.00429664870093482,0.00291228360102203,0.0037285983543196,0.00555311781788426,0.02168386455965,0.00626961278237115,0.0264624040808314,-0.00269179166571121,-0.0126264303728121
"57",2015-04-13,-0.0034286890732278,-0.00584728584866401,-0.00576733415335884,-0.00515026878453417,-0.00459180684247329,-0.00154843819903583,-0.00364788427797436,-0.00127222626434875,0.000357206647842112,0.0101626890922022,-0.00368328218100178,0.0914447703628758,0.0239691901129966,-0.00127145598819656
"58",2015-04-15,0.00228707939278161,0.011428649174869,0.0181504738146581,0.00257838566948854,0.00676342122076345,0.00455434432964097,0.00528701740237381,0.00409953315703504,-0.00932909528851855,0.00101061150592319,0.00845127205432128,-0.0488398178351241,-0.0348094046658618,-0.0140937630758593
"59",2015-04-16,0.0017118976588173,0.00785404840897241,0.000630851755937911,0.00470996384962064,-0.000778746958332022,-0.000644783381037684,0.00415436058008645,0.00687655224033001,0.0064678630074857,-0.020408871631207,-0.00146462857627094,0.0144930073025664,-0.0178698913295658,0.00771212048633885
"60",2015-04-17,-0.0126221408222889,-0.0176420081648367,-0.00823304207151088,-0.0172343774555448,-0.0113757039050322,-0.0152886352013049,-0.00854279415438786,-0.00810962650005731,-0.0122524055290159,-0.0583720062219077,-0.011053944333792,-0.0113696315202985,-0.0352894769505294,-0.0552772288914847
"61",2015-04-20,0.000577200593225413,-0.000937230610578155,0.00697084560759675,-0.00654020193607918,0.00919274825019833,0.0126512758372463,0.000936769699877438,-0.000811032937531486,-0.00581819823098684,0.0322608622182221,0.00848553345571323,-0.0610795069657808,-0.168622712435793,-0.00815221906155017
"62",2015-04-21,0.00690060222751043,0.00584318596022904,-0.011751794953323,0.00392927796834242,-0.00148170237090905,0.00389661480341807,0.00698878342897746,0.00600664202134826,0.00454835679051069,0.00422387111618505,-0.00257491410568234,0.08976999942871,-0.0796176279646916,0.0748872435744161
"63",2015-04-22,0.0011453609499541,0.0106630357864286,0.00509880024651066,0.0021762358496118,0.00507458291283669,0.0041933105254639,-0.000249096633512025,0.000922807734336395,-0.0067389198954757,0.0115244858519539,0.00660795356003208,0.00704582683320254,0.0830132169658295,0.0696677491909874
"64",2015-04-23,0.0034286890732278,0.00735128528494977,0.0116923754502656,0.00822697846032483,0.00235494098298616,0.00414026176798643,0.00297254846629347,0.00438318028689899,0.00182579928549043,-0.0199901448765027,0.00182778339731637,-0.00906807221396999,-0.0629578501524808,0.00940077428470509
"65",2015-04-24,0.00455322331582364,0.00365545313334525,-0.00725212070113512,0.0034437829247258,0.00225026646283322,0.00709887127682229,0.0081007704124918,0.00712430525916297,0.0166429670600374,0.0137205318629077,0.00291758058592562,0.0210323226057403,-0.0866832391688019,-0.0442391323340132
"66",2015-04-27,0.00170201459527064,0.00386940289015891,-0.00253485560318811,-0.00215104411077771,-0.00414991298962608,-0.00627051761523134,0.00837810153955676,0.00707390836494337,0.0089302251296095,0.0560513489053216,-0.00291758058592562,0.0388775880426886,-0.0798786791322028,-0.0123002780816517
"67",2015-04-28,-0.00227009184519478,0.00158892327153071,0.00474759556087001,0.00086099878028767,0.00276540448890294,-0.000954969548100593,-0.00134522500153533,-0.000267146375250604,-0.00660073749192236,-0.0740317381151865,0.00400951883986167,0.0019047624806543,0.0719734996250896,0.0256580966142002
"68",2015-04-30,-0.0148829306917104,-0.0278274592864047,-0.00633518125052834,-0.0204310519080622,-0.013927901159267,-0.0228081961434601,-0.0140686496870623,-0.0150999168397528,-0.0270310879789259,-0.139495168997559,-0.011340893454157,-0.033868742738524,-0.122257316051305,-0.154955185099934
"69",2015-05-07,-0.00520382787502705,-0.0129094383027959,-0.0118268601148315,-0.013262838382194,0.00119323556884865,0.000833444709950726,-0.0133217866533082,-0.0152133867585871,-0.029295871938789,-0.0924920685231037,-0.000736106032502182,-0.0959993936355756,-0.160147699299633,-0.0852204081087082
"70",2015-05-08,0.0195184152720977,0.0126761555029042,0.0146826451068063,0.0123841037035053,0.0133681481498069,0.0116614533191139,0.0169868775781108,0.0146707453501902,0.00245859225499734,0.13806350277392,0.0135310527880304,0.0309358002885132,0.188878957340114,0.0272331504583585
"71",2015-05-11,-0.00398747324122128,-0.00960982456001824,-0.00891151664557555,-0.00750058667544362,-0.00510255667790105,-0.00199657194984759,-0.000941526204438325,-0.000211498467424853,-0.00454370338699794,-0.0691603616472962,-0.00400368134435736,0.0207907696690741,0.124778601514928,0.0843960196236466
"72",2015-05-12,-0.00343059237055954,-0.00330264517348811,0.00159715731768095,-0.00177300574431438,-0.0029539964693166,-0.00348652344996481,-0.00172947861671524,-0.00281012110279466,0.0116960207878596,-0.0581935340802486,-0.00292184283836461,-0.0430965271833719,-0.183091083572983,0.0013708021337786
"73",2015-05-13,0.00571103812167495,0.00188862185767835,0.00350489440352098,0.00398486247911434,-0.000305001424704798,0.00110465292300255,0.00812498181298071,0.00659973043891693,0.0104478747914176,-0.016107730815933,0.00219218209822092,-0.0173352120015462,0.103048375899447,0.0415888237192492
"74",2015-05-14,0.0101984456220725,0.00985687375381472,0.00539255849546327,0.00528872994064367,0.0107216046471983,0.0137774289204415,0.00335289414581474,0.00309980997145587,-0.0037188774384993,0.0780630248180731,0.00835908934875551,0.00762115828107301,-0.0168071183163816,-0.0553821458515849
"75",2015-05-15,0.00449944516123013,0.00767718071784129,0.00410415723517854,0.00613494488031519,0.000768118444979926,-0.000497028165989732,0.0036064093123418,0.00425183928778772,0.00760883321990935,-0.0369704309185455,-0.000361918555986662,0.0681248158768879,0.0475787769831353,0.0448140157897923
"76",2015-05-18,-0.00224713571393709,-0.0102494024397237,0.00220295922613412,-0.00350109782139985,0.00304331261267166,0.00595453638907451,-0.00140905209522213,-0.00221974124369773,-0.0130258821013403,0.021837733569674,0.00216994656267522,-0.034006367985195,0.094391484287252,0.0377895127454178
"77",2015-05-19,0.00112411478953645,0.00163761883919555,-0.00472661987153078,-0.00307350413348484,-0.000643581575864083,-0.0016574238584397,-0.00543300441412597,-0.00441220443212842,-0.00412915388094559,0.118488702187678,0,0.0145684158282897,-0.00923367594694469,0.0474495997129871
"78",2015-05-20,0.000561640035074529,-0.000701484896080906,0.00346839382855846,-0.000879938483524523,-0.000930949230348865,0.000337307790061914,0.00113611827849347,-0.000343988799185624,-0.00301375263006642,0.0190056028119043,-0.00144616802945041,-0.0156171836223749,0.0629138254105692,0.0441335783394816
"79",2015-05-21,0.0028035902860557,-0.00351498905580216,0.00377000138274841,-0.000880581298646099,0.00233514557838888,0.00374903233756285,0.00515025424424209,0.00367245513812975,0.00845315473421504,0.0175635689387015,0.00252936006681326,-0.00842997616045871,-0.0175751448215076,0.00116618089018239
"80",2015-05-22,-0.0050519892728329,0.00328109035860535,-0.00377000138274841,0.000880581298646099,-0.00223638478974664,-0.000280973467615908,-0.0067735281300223,-0.00419919787862533,0.00149536476463208,-0.00545555090153726,-0.0028912200440514,0.0615578929994332,0.0685199464367559,0.00928080907447271
"81",2015-05-26,-0.0147394958687994,-0.0160381026354601,-0.0145849448817885,-0.0213530804564837,-0.0103352051802652,-0.011185504602496,-0.0150035703608067,-0.0144918791871094,0.0177716448993679,-0.0820505572118231,-0.011283068040191,0.0245712607305055,-0.140175935343192,0.0273365541637505
"82",2015-05-27,0.00796363708154502,0.000237703552317559,0.00382534740983997,0,0.00912091879004606,0.0145652775312453,0.00484547269306734,0.00183724095317306,-0.00755137578586274,0.113286268391131,0.0101967380205155,-0.0196084713883771,0.00759016926667577,0.00448431244732816
"83",2015-05-28,-0.00283688133519933,-0.0131596587447964,-0.00382534740983997,-0.00767324911373679,-0.00126756372621095,-0.00168745301204076,-0.00116370061529292,-0.00300328877200773,-0.00240631307602701,-0.0389238325183214,-0.00145036286211742,-0.0750223275968827,-0.0190845486924109,0.012229168526412
"84",2015-05-29,-0.0085591960890814,-0.00968064202979013,-0.00512325816617398,-0.00499664916465692,-0.00633851495443949,-0.00549768657671734,-0.00759829615428487,-0.00698905438963404,0.012340187905278,-0.145733429764729,-0.00911251099199806,-0.0021367529497347,0.0902175355552632,0.0022075064152105
"85",2015-06-01,0,-0.00389864051065336,-0.00192802116279989,-0.00593740054213576,0.00205734307698524,0.00254120926150314,-0.004100584159068,-0.00328940561911217,-0.00919462142965655,0.0139330943039244,0.000366135833600012,0.0211648111920431,0.0139862419747399,0.00110192848615753
"86",2015-06-02,0.0045740500231819,0.00389864051065336,0.00289063955896829,0,-0.00100910478042859,-0.00126191018745558,0.0065094964014687,0.00463228532800031,-0.0167664320982643,-0.0177669648146459,0.00182852488635143,-0.0179613914745058,-0.203374965991787,-0.00662985853866971
"87",2015-06-03,0.00341680277125977,-0.00512006488653594,-0.000320769850385094,-0.00966631209732238,0.0021166291368182,0.00446355260394071,0.00711283292838516,0.0044501880546175,-0.0107659931165025,0.0339869086814089,0.00437474258821391,0.0263034627919012,-0.102999239472147,-0.00779080178776859
"88",2015-06-04,-0.010285804969369,-0.0152712079179969,-0.0106435450841169,-0.00882704897904407,-0.00866056199292231,-0.0078969657594552,-0.00711020627993353,-0.00750120050693948,-0.0124201847373264,-0.0546862246945592,-0.00876878106790135,-0.0156989095431044,-0.00947874395454384,0.00111669470007492
"89",2015-06-05,-0.00865306812481581,-0.00447761930991053,0.00161992586242476,-0.000466744465883018,-0.00143721534464625,0.00184443797548361,-0.0200433094729036,-0.0159519863017508,-0.000769321068616158,-0.0689928714869517,0.00146685025445237,-0.0332470299985568,-0.0192313619278872,-0.0044742803949207
"90",2015-06-09,-0.00639351204333316,-0.00625236484094405,-0.00649557334200557,-0.00843886864586496,-0.006077294924828,-0.0108289209013268,-0.00394120025731759,-0.00511827008548771,-0.00617641397440538,-0.0847221733954955,-0.00514332498376113,-0.0198244377848447,-0.129379137523755,-0.0636420620905342
"91",2015-06-10,0.0156207978124083,0.0144460295518227,0.0110176094716175,0.0130965389198456,0.0119704918361236,0.0124513674664026,0.0182424950964482,0.0152298225097418,0.00232059662599449,0.0958643499487373,0.0120814209742042,-0.0202254085354401,0.162795134443599,-0.0144406841547946
"92",2015-06-11,0.00229352171332886,-0.00495779393100682,0.00225330849802319,-0.00232616997951318,0.00173711663812259,0.00114572521546563,0.00151100735627541,0.000430713887770828,0.0126681156706314,0.0340400462399915,0.00145454571099446,0.0124085066438298,-0.213797688895973,0.0645385211375711
"93",2015-06-12,-0.00516785531415032,0,-0.00871957728712935,-0.00326564328626455,-0.0070188746545119,-0.00619912726240557,-0.00256774540131222,-0.00170947022713275,-0.00133598644419397,-0.0664144428990072,-0.00619648419715269,0.0309075374630767,0.0370941244062406,0.00792307483732735
"94",2015-06-15,-0.00809258728369722,-0.0112459259224922,-0.00389994000801197,-0.00562321056188209,-0.00463328924790396,-0.00419199812849769,-0.0120977145418468,-0.0107472467410883,-0.00172036741541692,-0.105519485533369,-0.00513201282403042,-0.0331522073169008,0.0518533616102559,-0.0056529263027878
"95",2015-06-16,0.00289777070643993,0.000251237593984044,0.00422424680508149,0.00655735355367915,0.00567373031353036,0.00507254852456818,0.00119686197863,-0.000278504578802519,0.000573759225587889,0.02821503780046,0.00513201282403042,-0.0181410870706502,0.051825067864586,-0.0194625490749125
"96",2015-06-17,0.00404268514659023,0.00601209225728105,0.00420641300067004,0.00465767027398067,0.00197768423147515,0.00184381116827659,-0.00526844802574988,-0.00290326040541533,0.0110288625037538,-0.0490993309673815,0.000731030720950265,0.012507269352394,0.065957967791797,-0.00696058494762397
"97",2015-06-18,0.00689256051211062,0.00919829966833774,0.0112379094268036,0.00971105897475466,0.00985400013693116,0.0133501583125195,0.0112473103757633,0.0107013109906182,-0.0142845964913456,0.0096931292056599,0.00836821313416403,-0.0033955890011379,0.086025863950371,-0.0575008678688418
"98",2015-06-19,0,-0.00869892389015448,-0.00608491879243944,-0.00461260053545676,-0.00531761523853902,-0.00311225080535138,0.000808119063281154,-0.00114253706570899,0.0137170565104676,0.0127797266463991,-0.00581393342227221,0.00452489459828964,0.0650806734956593,0.0504914933762661
