"","Date","FSPCX","FNCL","KIE","NASDAQ","VIT","DJI","GSPC","IXIC","RUA","XOI","XIC","MID","SML","VGT","VIGAX","XHE","XLV","RYH","ARKG","FBT","TFSIX"
"21",16101,-0.0123197974335936,-0.010653129170934,-0.0111544674270334,-0.00467971612489926,-0.00654615222066823,-0.00949438516939516,-0.00648628988702349,-0.00467971612489926,-0.00627526666884304,-0.017488978508867,-0.00467971612489926,-0.0044377641219091,-0.00670137466153786,0.000228800184001621,-0.00536885226845341,-0.00347697223576082,-0.00871817638308947,-0.00539944669260528,-0.0165212230479925,-0.0149029727227177,-0.00722465536259342
"22",16104,-0.027843656966601,-0.0244942585947117,-0.0286177443097282,-0.0263987767492235,-0.0237509810448788,-0.0209877350188634,-0.0230966046034604,-0.0263987767492235,-0.0246036087619288,-0.01915379040517,-0.0263987767492235,-0.0368212815867022,-0.0305635126547328,-0.0219687522519099,-0.0230896339086946,-0.0330478024466117,-0.0198526281896987,-0.0263492610191864,0.00297029921353342,-0.0343323481192339,-0.014607686079267
"23",16105,0.00707395244201781,0.0105136833695085,0.00418848801804517,0.00860941860813114,0.00757872829697881,0.00470117907082646,0.00761204338333066,0.00860941860813114,0.00799686687319578,0.00277014316531332,0.00860941860813114,0.0117120535143025,0.00650827558051681,0.0045488968359324,0.0111757052276671,0.00372635517333197,0.00979512611664557,0.0081677649122458,0.00493097646060114,0.00698875041919589,0.0024495420224202
"24",16106,0.00128085194073613,-0.00201336891044468,0.00347712456515481,-0.00496576851004704,-0.00153305987939323,-0.00032440917557075,-0.00203028211002909,-0.00496576851004704,-0.00249690866855801,-0.00655087135780352,-0.00496576851004704,-0.00270565378511289,-0.00699204136095855,0.000232685599711679,-0.00174477688755648,0.00609192735787989,-0.00561141836969536,-0.00280578541852972,0.000983284248349037,-0.00946706639953998,0.000611494956030967
"25",16107,0.00669748966132477,0.0116210887403576,0.00294603792628267,0.0112956786172003,0.0120910028508918,0.0121216363405061,0.0123630544156672,0.0112956786172003,0.012103435055673,0.014342722632577,0.0112956786172003,0.0138110403791289,0.0110204032990779,0.0124871783862881,0.013874057060427,-0.0025116544037056,0.00561141836969536,0.00361893990329509,0.00783166019568515,-0.00359069575131254,0.010337580029705
"26",16108,0.0142025744464167,0.0118813278867522,0.0113559371976066,0.0168010585686336,0.0128020894750183,0.0105370836413208,0.013214193602149,0.0168010585686336,0.0128861271320106,0.0138148466567847,0.0168010585686336,0.0104180868944672,0.00778665740139228,0.0136941999249212,0.0149575647089084,0.00659632963845924,0.0170025751390064,0.0153249310226498,-0.000487685939926763,0.0384062671227854,0.00542987726677335
"27",16111,0.000156709751096606,0.00235937982747148,0.00307477178465243,0.00539280463057601,0.00117516167455012,0.000488036007521231,0.00156800464224105,0.00539280463057601,0.00180631862288205,-0.00661666220558121,0.00539280463057601,0.0022369479978428,0,0.00373319058076849,0.00317622285895691,0.0115048461685676,0.00830617143271528,0.00841343133903383,0.0174086113669012,0.0199044594150433,0.00180336683068072
"28",16112,0.0127648055524796,0.00938247695971706,0.0142255234288946,0.0102839983403786,0.0113595250933356,0.0121385372591387,0.0110013758444198,0.0102839983403786,0.0106596080961578,0.0162048311419483,0.0102839983403786,0.010189523680201,0.00832331371892892,0.00999951059961646,0.00988755304563282,0.00995928842270555,0.0134605650925392,0.0109635796323282,-0.00866644787103521,0.0121936261611921,0.00777754420736132
"29",16113,-0.00108333985420472,-0.000389180764235775,-0.000336326928683572,0.00244037759967775,0.00137135943489053,-0.00192930882381503,-0.000269298518890793,0.00244037759967775,0.00056752712668473,-0.00208845948692016,0.00244037759967775,0.00532275738221966,0.00280602782122585,0.00334825095195068,0.00125527210509446,0.0028274277733793,0,-0.000261705563107562,-0.000967585948735916,0.00411733739523434,0.00238089391098795
"30",16114,0.00648247359616771,0.00504753537105307,0.00837522441443683,0.00932962696418826,0.00609566775394743,0.00397914682030809,0.00579321182005987,0.00932962696418826,0.00674903958235706,0.00533864842941956,0.00932962696418826,0.00737617586459116,0.0135119364390999,0.00920543283960829,0.00770594229647736,0.0113572333211391,0.00709406902783805,0.00972484854854194,0.000483910002184285,0.0113630336464698,0.00178200225356884
"31",16115,0.00445163061918663,0.00154802659497433,0.00382910651679236,0.000789680753685573,0.00480820399921544,0.00788021508723524,0.00479768947917147,0.000789680753685573,0.00426296185714659,0.0142453293524598,0.000789680753685573,0.00386080675366429,0.00174368734040709,0.0026460654618079,0.00269348543571368,0.00266106737507954,0.00361413355804618,0.00224404546852774,-0.019048145661031,-0.00828603121873162,0.00118629903632694
"32",16119,0.00671658740191994,0.00270318753710219,0.00662476774054399,0.00675368095405737,0.00291543310506714,-0.00148610298447416,0.00115780345614702,0.00675368095405737,0.00270256190153084,0.00481784498050519,0.00675368095405737,0.00614360741073661,0.00822971803271599,0.00384634798996597,0.00371739378935576,0.0091958073018068,0.00923400891980286,0.0143801162282324,-0.0109074953493065,0.0260279628034263,0.00591006448391651
"33",16120,-0.00855627826142236,-0.0128082480650562,-0.0111214030712734,-0.00818491117115983,-0.00667641742088065,-0.00558522684158014,-0.00654586190052076,-0.00818491117115983,-0.0068473615683633,-0.0016033427519675,-0.00818491117115983,-0.00707212294014514,-0.00972627533454151,-0.00549935405981916,-0.00661841112746409,-0.00767830570767547,-0.00614652785504255,-0.00417286536250927,0.00824117279663916,-0.015332724753776,-0.00650300843292539
"34",16121,0.00398165922632643,0.00467650900365246,0.005991081474233,0.00696013861439582,0.00667641742088065,0.00576066140562759,0.00601334166556988,0.00696013861439582,0.0067661505243457,0.00525268366497667,0.00696013861439582,0.00735249700754892,0.0116663781701991,0.00462146524415186,0.00558718485175591,0.00138897680011141,0.00903593248087198,0.0123824752841735,0.044198027658422,0.0221689081072451,0.000592943949008884
"35",16122,-0.000152877343100322,-0.00116701044172585,-0.000497884003314741,-0.000970500235341731,-0.000832140684924987,-0.001856941323787,-0.00192056651181716,-0.000970500235341731,-0.00131880904103721,-0.0030333291161142,-0.000970500235341731,0.000752199410963605,-0.00010684584516607,-0.00263821201623315,-0.00206564832796552,0.00415541737333491,-0.00186863217432265,-0.00253188595318132,0.0108211829872262,0.0140223694639845,0.00355024031034645
"36",16125,0.00183266698997908,0.010069798100099,0.000497884003314741,0.00690950502924537,0.00570693118297072,0.00642765634065157,0.00616745536205254,0.00690950502924537,0.00634331743727312,0.0127341620266828,0.00690950502924537,0.00494879753854427,0.00817796072308941,0.00537899113655804,0.00721128086394751,0.00200848674096887,0.00745385453946579,0.00858234138583214,0.00931534427543834,0.010328762817279,0.00118069667846354
"37",16126,-0.00382175801370277,-0.00734874691138954,-0.00215927330670151,-0.00125408403837568,-0.000413960467248842,-0.00169695670832581,-0.00134859055000724,-0.00125408403837568,-0.00114138085844573,0.00181567906939328,-0.00125408403837568,-0.00164442795863629,-0.00128757921418021,-0.00252118526291767,0,-0.00616390411430379,-0.00253488944413593,-0.00520793283446075,-0.0229787367279037,0.0556057443101992,-0.000590144567723883
"38",16127,-0.00199305539362715,0.000776135064647132,0.000498711663587059,0.00104205077247954,0.00103453350836524,0.00115819144966167,2.16997082533865e-05,0.00104205077247954,0.000844971034318576,-0.00709901277788205,0.00104205077247954,0.00486664550627314,0.00861801682614338,0.00252118526291767,0,0.00314960890289617,0,0.00252336748631343,0.00595938967397869,-0.0199809848880284,0.00294718742805689
"39",16128,0.00733940586608117,0.00464393240469185,0.00613039774173441,0.00624090922883447,0.00525966251457977,0.00457270955188349,0.00493588147209412,0.00624090922883447,0.00499191845404479,-0.0028224664369505,0.00624090922883447,0.00313179516521878,0.00310599921387578,0.00741714816128525,0.00573190918635502,-0.00113266638167797,0.00573649301471146,0.00452604069264329,0.0119065772570885,-0.00420856356267763,0.00293864440277325
"40",16129,0.00668090849178871,0.00615856461822117,0.00642131143000002,-0.0025060859252104,0.00184976927911151,0.00301031261348683,0.00277882422261033,-0.0025060859252104,0.00185784338220607,0.00441039154073231,-0.0025060859252104,0.00243873297032238,-0.000239692243039435,-0.00359256825127474,0.000612141624825924,-0.00416433168534747,0,-0.00377031154926666,0.000465874709841607,-0.0227497840467512,0.00234460827380989
"41",16132,-0.00973243662222778,-0.00886492621596391,-0.00840548871748092,-0.0071797173986976,-0.0073162260022519,-0.00946026856744808,-0.00740586636198604,-0.0071797173986976,-0.00717324879979397,-0.00688573652879754,-0.0071797173986976,-0.00660925668162449,-0.00589154210178666,-0.00744393130956755,-0.00716559534768058,-0.00991236951093599,-0.00742993968009653,-0.00530234805350993,-0.00982919240026847,0.00573610559398396,-0.0105945664313962
"42",16133,0.0168198670631696,0.0195520892073859,0.019828622442196,0.0173067417317245,0.015598027807302,0.0139942836464169,0.0151523228342167,0.0173067417317245,0.0160922876229614,0.0114049823457769,0.0173067417317245,0.0166507985267303,0.0263306386860105,0.0163473558376399,0.0152923773387315,0.0308103080204414,0.0188051043456543,0.0175663071341505,-0.00141209719863689,0.0199381701794525,0.0135176320298833
"43",16134,0.00449768371021708,0.00567860696884326,0.00307820413167725,0.0013777363914933,0.000203665239925321,-0.00217982165989206,-5.33524369705773e-05,0.0013777363914933,-0.000415732482749398,-0.00354333874641011,0.0013777363914933,-0.00264522868002004,-0.00226354273830243,0.00205167180683841,0.000404632831880303,-0.000247659147967649,-0.00249809439595161,-0.00149365228157183,0.00329175005185656,0.00046713768570239,0.00291466259719853
"44",16135,0.00611446241725311,0.00489554724872665,0.00757397849397101,-0.00134104839429305,0.00183076732982368,0.00376492450324406,0.00171693312189092,-0.00134104839429305,0.00131743959661801,0.00666378497747466,-0.00134104839429305,0.00073591862485145,0.0016614425726571,-0.000647437179138066,0.000404448952013858,-0.000991473585068903,-0.00618891334116611,-0.00608053183265245,-0.00329175005185656,-0.0250634113249069,0.00464576909917236
"45",16136,0.00400619273103864,0.00300075232668151,0.00336565736841932,-0.00366230310769211,-0.000304964683978781,0.00187561682360915,0.000537944701997972,-0.00366230310769211,0.000185614382331778,0.00136509729070067,-0.00366230310769211,0.00172212860485921,0.00076356765706187,-0.00291871994761639,-0.00242913077370099,-0.00310462830918734,-0.00251990055660745,-0.00183978139567742,-0.0116073312765264,0.00143561454591001,-0.000579542177912895
"46",16139,0.000592168785566116,-0.00112426466546367,-0.000480115221510147,-0.000408277547384372,-0.00071176983816823,-0.00207116379369054,-0.000463353578807002,-0.000408277547384372,-0.00116689130537573,0.00331419210334882,-0.000408277547384372,-0.00502354853227427,-0.00133669203941089,-0.00249313442787447,-0.000811050336542163,0.00198802252354779,0.00419639719132636,0.00209038913788628,0.0139597670272851,0.00429441184146739,-0.0023215913596748
"47",16140,-0.00593740806050747,-0.00526313235109788,-0.00642364476275725,-0.00630906725897873,-0.00561021515347271,-0.0041153450012299,-0.00509509694160215,-0.00630906725897873,-0.00565005389844497,-0.0091236133972501,-0.00630906725897873,-0.0066575031184275,-0.0101348018369496,-0.00358794628323178,-0.0036577972840881,-0.00198802252354779,-0.00201205629552792,-0.00326291019551217,0.0149256032241958,-0.0112522373324655,-0.00290945805787768
"48",16141,-0.00253407011260975,-0.00113147285064841,0.00177059195486118,0.00374025105798381,0.000715783031414396,-0.000683356866058915,0.000305124168463067,0.00374025105798381,0.000818035068453682,0.00278086982540948,0.00374025105798381,0.00149947914454263,0.00221002913249713,0.0032623234852398,0.00081402121725338,-0.00498756638666054,-0.000167889212851158,0.00100506751489782,0.0060004795782187,0.00755531580215507,-0.00525855725346736
"49",16142,-0.0109553585601843,-0.00985976891628848,-0.00969626197755646,-0.0146582280288783,-0.0116179274775012,-0.0142497184939891,-0.0117700915065626,-0.0146582280288783,-0.011909007979968,-0.0125479821250307,-0.0146582280288783,-0.011095045186079,-0.0124036400726819,-0.0160879201696345,-0.0141352142092313,-0.0134652509535704,-0.0136907743716801,-0.0131458708351548,0.0385921305610535,-0.0232062389445673,-0.00646496540485808
"50",16143,-0.000150833774909209,-0.00420092281355533,0.000324695570315114,-0.00353170791829527,-0.0012416702818463,-0.00268657924604021,-0.00282576645111643,-0.00353170791829527,-0.00158422484147636,0.00367216427555128,-0.00353170791829527,0.00322343988954099,0.00450516758250696,-0.00508793269415619,-0.00309951686204313,0,-0.00546074749798464,-0.000933508795533555,-0.0100122318197751,-0.0071174924867492,-0.00472814147538791
"51",16146,0.00601870582972008,0.00952206811932932,0.00566575376944378,0.00810535209935814,0.0079410101201649,0.0112371080002571,0.00956771760196951,0.00810535209935814,0.00883418640863098,0.00598000721755287,0.00810535209935814,0.00723134087723842,0.00656409518748813,0.0113568562354187,0.00947481866100963,0.00895509547568452,0.00970631740558492,0.00617889305055197,0.00917065570663755,0.00381052642141366,0.00708391413011311
"52",16147,0.00642980906779833,0.0056700964611629,0.00707741407575302,0.0123903249352466,0.00848981735612497,0.00546111801629223,0.00719368227489348,0.0123903249352466,0.00801285554724984,0.00923855420376718,0.0123903249352466,0.00954675453622666,0.0130736160622318,0.014692532049458,0.00796326846106954,0.006258626012003,0.0106195859527514,0.0110767263081657,-0.0240391425093569,0.0333001575411718,0.00410919275013288
"53",16148,-0.00478110901397244,-0.00188647477401771,-0.00498116238418866,-0.00595077055592697,-0.00572010743949836,-0.00700409805014246,-0.00615052484482348,-0.00595077055592697,-0.0063534285450757,-0.0122511935089689,-0.00595077055592697,-0.00709706824075074,-0.00748126346144229,-0.00498213973208017,-0.00775824642488976,0.00286589190153519,-0.00302267237734544,-0.00141966699480456,0.0108352750623792,-0.0121777653238508,-0.0005860533594646
"54",16149,0.00493018123195821,0.0112656465355179,0.00530164315616233,0.00271011870310822,0.00500688717753217,0.0066893714307259,0.00602233396080987,0.00271011870310822,0.00522793752758233,0.00182227161707527,0.00271011870310822,0.00316044265783066,0.00332868701204436,0.00552221643441264,0.00327399508177928,-0.00249164200166163,0,-0.00234276377926523,0.019564830814724,-0.00312803434948616,0
"55",16150,0.00148918871486892,-0.00336637672067708,-0.00320977654512244,-0.00988830860419299,-0.00367610950246533,-0.00173318855437543,-0.00293697999067266,-0.00988830860419299,-0.00312638022651335,-5.41982504218552e-05,-0.00988830860419299,-0.00134703454380247,-0.00251760887499941,-0.00563082168264195,-0.0065587444263957,-0.00212272043399064,-0.0217621476848668,-0.0184298060650239,-0.021812572877018,-0.0409524665441632,0.0005860533594646
"56",16153,-0.00238373179595008,-0.00300187831419363,-0.00257527919128364,-0.0118545041213292,-0.00584826988771781,-0.00160095388943837,-0.00487658142921354,-0.0118545041213292,-0.00602263635299494,-0.000155669047270379,-0.0118545041213292,-0.00769690239989806,-0.00970239651154525,-0.00533506645148218,-0.0117903938634858,-0.0237805030637652,-0.0112351195740885,-0.0127947992996917,0.00806821965401161,-0.0265868734641233,-0.0005860533594646
"57",16154,0.00357352971113922,0,-0.000322340443909663,0.00186271168730912,-0.000823574277800887,0.00558682128841959,0.00439427100472223,0.00186271168730912,0.00344848236590778,0.00786880323269923,0.00186271168730912,0.00164913708180148,-0.000402002433642856,0.00544367169971149,0.00228612800686401,0.00166269781014616,0.0088259117525169,0.00250313886041376,0.00445435034938013,0,0.00351094567792476
"58",16155,-0.0074593812604693,-0.00981884758208285,-0.00874357930279857,-0.0144367455104835,-0.00837687306246959,-0.00606001441184389,-0.00702493667276993,-0.0144367455104835,-0.00857173497515351,-0.00249490433721977,-0.0144367455104835,-0.0128192984462938,-0.0173941199854397,-0.0146562395979544,-0.0104341518608853,-0.00589594120157955,0.000344530574561297,0.000947835145073128,0.00655628275323261,-0.0205790281403395,-0.00116896561619484
"59",16156,-0.00781719248509294,-0.00532729580543378,-0.0081646111313991,-0.00536952832407955,-0.00207927097595206,-0.000292609519199516,-0.0019018915970701,-0.00536952832407955,-0.00195381952034168,0.00468202398590734,-0.00536952832407955,-0.00234375983852519,-0.00343019735889349,-0.0057459163611524,-0.00188968035234627,-0.00800213366597857,-0.00224159071151231,-0.00258712632481739,0.000397262991710168,0.018385080073033,-0.00351488342200046
"60",16157,0.00481783513005674,0.00380807786190118,0.00441718509626465,0.00109059637425446,0.00446499901365449,0.00361055889202433,0.00462948921412654,0.00109059637425446,0.00438865762795615,0.0115535586215323,0.00109059637425446,0.00538179301364661,0.00233868709175411,0.0036502668002294,0.00314758410852578,-0.00207544503089263,-0.00380493371367763,-0.00164192232522264,-0.0172283736860406,-0.0411450834135429,-0.000587026692112858
"61",16160,0.010756019041275,0.0109621587438147,0.0155493900648613,0.0103488084798347,0.00979443893349607,0.00821222618581352,0.00789287154385132,0.0103488084798347,0.00937799913216075,-0.000384354283069044,0.0103488084798347,0.0148356938613219,0.0178451258544108,0.0105437440844511,0.00772200451386817,0.0181436618386757,0.0134253822539581,0.0154482560017684,0.0116073175601397,0.0319296248338556,0.00351694373299827
"62",16161,0.0026710209081795,0.00412677389505367,0.00160589404678868,0.0163106386970036,0.00776704961866059,0.00454372449889284,0.0070146881968487,0.0163106386970036,0.00799535847533672,0.00913682580149278,0.0163106386970036,0.00873933994232878,0.0124240138150471,0.0132409250162357,0.0119861325876531,0.0126712291600439,0.00630592614597969,0.00949323119249712,-0.000443995557926513,0.0251091152669494,0.00641594483144114
"63",16162,0.00340256259330296,0.0014964836593081,0.00336408804757404,0.00197084082752674,0.00315086903663442,0.0024401088397692,0.00284926336425695,0.00197084082752674,0.00285323592817743,0.00251849071250909,0.00197084082752674,0.00291539092302262,0.00414147179517332,0.000431184654567041,0.00246202424797159,0.00740145133837622,0.00440749993040335,0.00429313333670489,-0.0179215814094,0.00330079007763473,0.00174260858089781
"64",16163,0.00250753144169913,-0.00037390166821849,0.00191719181653172,-0.00909539194303122,-0.00274380541778196,-2.71058401164481e-05,-0.00112708474585688,-0.00909539194303122,-0.00248298005214576,0.0157340027199231,-0.00909539194303122,-0.00395861576806311,-0.00651361685765561,-0.00822428615736737,-0.00493012502297452,-0.00652044943428409,-0.00220128780616147,-0.000252077121509764,0.0124001496245572,-0.030367760137751,-0.00174260858089781
"65",16164,-0.00947311737417067,-0.0116608430575993,-0.0123666235152098,-0.0263025492708859,-0.0138328865334492,-0.00969166747773897,-0.012616543077149,-0.0263025492708859,-0.0139550517494325,-0.00298994756843118,-0.0263025492708859,-0.0159930548681375,-0.0215613966828325,-0.0229717964051357,-0.018078456002947,-0.020590407151897,-0.0167525969178763,-0.0164340421048363,-0.0114964893732754,-0.0318583088280295,-0.00466201283413126
"66",16167,-0.0166458224748345,-0.0140981952924846,-0.0172783760579169,-0.0116919021892024,-0.0120407931774844,-0.010217361994691,-0.010808312462367,-0.0116919021892024,-0.0119969474925767,-0.0155647231208951,-0.0116919021892024,-0.0170860091425755,-0.0131238832144636,-0.00927123073289504,-0.0128733864684176,-0.0197127898032394,-0.0100485601249529,-0.0146264760783188,0.0179056708638301,0.00282846177177554,-0.00938985772331824
"67",16168,0.00181300854495081,0.00153378100493473,0.00279125050110629,0.00811460279399689,0.00437635371425227,0.000631932081493147,0.00374353804780014,0.00811460279399689,0.00437836774771494,0.00608396850287996,0.00811460279399689,0.00583147627766678,0.00853120844450839,0.00882639087780213,0.00677394602216408,-0.00749362627122041,-0.00821756532866491,-0.00312500262451554,-0.00288797261951723,-0.00634153128171633,0
"68",16169,0.0115555726800745,0.00649228936880064,0.00978965209979199,0.0170934876573572,0.0118858511375342,0.0110751611761657,0.0108590394626162,0.0170934876573572,0.0113928415441356,0.011225484185398,0.0170934876573572,0.00979052163654348,0.00979439723808095,0.016000297205685,0.0144519843944484,0.0119369686575204,0.0211924035195148,0.0188611890002059,-0.0124013856278964,0.0362855148572061,0.00411898199301008
"69",16170,-0.0179153456853358,-0.0192165790331749,-0.0162046258279389,-0.0315125947304811,-0.0222323717132271,-0.0163745610307675,-0.0211059679216197,-0.0315125947304811,-0.0219424881781078,-0.0172765766503984,-0.0315125947304811,-0.0219217516226067,-0.0244838377217107,-0.0267362533605802,-0.0259098008697598,-0.0260235271686051,-0.0339133700027689,-0.0296125360463577,0.0130685712414365,-0.0584568761845317,-0.00766293146547348
